value,nchar,section_lookup,section_title,section,type,issue
+ [R in production — Multiple Versions of R](https://rviews.rstudio.com/2018/03/21/multiple-versions-of-r/),107,FALSE,NA,###  R in Organizations,link,2018-3-26
+ [Simulating 2018 NCAA March Madness Tournament Performance in R](https://mattkmiecik.com/post-Simulating-2018-NCAA-March-Madness-Tournament-Performance-in-R.html),164,FALSE,NA,### R in the Real World,link,2018-3-26
![NCAA March](https://raw.githubusercontent.com/rweekly/image/master/2018/unnamed-chunk-8-1.png),96,FALSE,NA,### R in the Real World,image,2018-3-26
+ [Exploring Neotoma: Part 1](https://cabinetofcuriosity.github.io/cabinetofcuriosity_site/retrieving-summary-neotoma/),119,FALSE,NA,### R in the Real World,link,2018-3-26
+ [PH Dengvaxia News Coverage: A Tidytext Mining Case Study Part 2](https://brennonborbon.wordpress.com/2018/03/17/ph-dengvaxia-news-coverage-a-tidytext-mining-case-study-in-r-part-2/),184,FALSE,NA,### R in the Real World,link,2018-3-26
+ [How did we get here? Three different Premier League stories.](https://austinwehrwein.com/post/epltimeline/),110,FALSE,NA,### R in the Real World,link,2018-3-26
+ [Career Tracks at UC Part I: Cleaning and Tidying](https://daranzolin.github.io//articles/2018-03/careertracksi),114,FALSE,NA,### R in the Real World,link,2018-3-26
"+ [Une API avec R en deux temps, trois mouvements.](https://thinkr.fr/api-r-deux-temps-trois-mouvements/)",105,FALSE,NA,### R Internationally,link,2018-3-26
"+ [grrR, la communauté francophone autour de R, ouvre ses portes!](http://frama.link/r-grrr)",92,FALSE,NA,### R Internationally,link,2018-3-26
+ [Requêtes avec jointures sous R](https://tutoriels-data-mining.blogspot.fr/2018/03/requetes-avec-jointures-sous-r.html),121,FALSE,NA,### R Internationally,link,2018-3-26
+ [Scraping Javascript websites in R ](http://blog.brooke.science/posts/scraping-javascript-websites-in-r/),107,FALSE,NA,###  Tutorials,link,2018-3-26
+ [RStudio in the Cloud I: Amazon Web Services](http://strimas.com/r/rstudio-cloud-1/),86,FALSE,NA,###  Tutorials,link,2018-3-26
"+ [On MIMEs, software versions and web site promiscuity (a.k.a. three new packages to round out the week)](https://rud.is/b/2018/03/23/on-mimes-software-versions-and-web-site-promiscuity-a-k-a-three-new-packages-to-round-out-the-week/)",235,FALSE,NA,###  Tutorials,link,2018-3-26
+ [Recreate - Sankey flow chart](https://www.hvitfeldt.me/2018/03/recreate-sankey-flow-chart/),94,FALSE,NA,###  Tutorials,link,2018-3-26
![Recreate - Sankey flow chart](https://d33wubrfki0l68.cloudfront.net/e7e4e765fd3b4839d9a5a88f2f4738950e13aed0/5773b/post/2018-03-20-recreate-sankey-flow-chart_files/figure-html/unnamed-chunk-12.gif),199,FALSE,NA,###  Tutorials,image,2018-3-26
+ [Pipe tweenr](http://lenkiefer.com/2018/03/18/pipe-tweenr/) - In this post we make some animated data visualisations using R and tweenr.,138,FALSE,NA,###  Tutorials,link,2018-3-26
+ [Assert a logical statement over a code block](https://coolbutuseless.bitbucket.io/2018/03/22/assert-condition-over-a-code-block/),132,FALSE,NA,###  Tutorials,link,2018-3-26
+ [Body modification part 2: Automatically creating type checks for a function](https://coolbutuseless.bitbucket.io/2018/03/18/body-modification-part-2-automatically-creating-type-checks-for-a-function/),203,FALSE,NA,###  Tutorials,link,2018-3-26
+ [Exploring the underlying theory of the chi-square test through simulation - part 1](https://www.rdatagen.net/post/a-little-intuition-and-simulation-behind-the-chi-square-test-of-independence/),195,FALSE,NA,###  Tutorials,link,2018-3-26
"+ [A rentrez paper, and how to use the NCBI's new API keys](https://ropensci.org/blog/2018/03/20/rentrez-paper/)",112,FALSE,NA,###  Tutorials,link,2018-3-26
+ [Truncated Poisson distributions in R and Stan](http://ellisp.github.io/blog/2018/03/20/truncated-poisson),108,FALSE,NA,###  Tutorials,link,2018-3-26
+ [Introduction to Scraping and Wranging Tables from Research Articles](http://research.libd.org/rstatsclub/2018/03/19/introduction-to-scraping-and-wranging-tables-from-research-articles/),188,FALSE,NA,###  Tutorials,link,2018-3-26
+ [gganimate vs. plotly... See how the two #rstats animation packages compare](https://www.brucemeng.ca/post/animations-in-r/),126,FALSE,NA,###  Tutorials,link,2018-3-26
![gganimate vs. plotly... See how the two #rstats animation packages compare](https://www.brucemeng.ca/img/gganimate.gif),121,FALSE,NA,###  Tutorials,image,2018-3-26
+ [R Tip: Use stringsAsFactors = FALSE](http://www.win-vector.com/blog/2018/03/r-tip-use-stringsasfactors-false/),113,FALSE,NA,###  Tutorials,link,2018-3-26
+ [Visualizing MonteCarlo Simulation Results: Mean vs Median](https://firstdifferences.wordpress.com/2018/03/15/visualizing-montecarlo-simulation-results-mean-vs-median/),170,FALSE,NA,###  Tutorials,link,2018-3-26
+ [Comparing additive and multiplicative regressions using AIC in R](https://forecasting.svetunkov.ru/en/2018/03/22/comparing-additive-and-multiplicative-regressions-using-aic-in-r/),182,FALSE,NA,###  Tutorials,link,2018-3-26
+ [R Tip: Break up Function Nesting for Legibility](http://www.win-vector.com/blog/2018/03/r-tip-break-up-function-nesting-for-legibility/),139,FALSE,NA,###  Tutorials,link,2018-3-26
"+ [AI, Machine Learning and Data Science Roundup: March 2018](http://blog.revolutionanalytics.com/2018/03/aimlds-roundup-march-2018.html)",137,FALSE,NA,###  Tutorials,link,2018-3-26
+ [Plotting and subsetting stars objects](http://r-spatial.org//r/2018/03/22/stars2.html),89,FALSE,NA,###  Tutorials,link,2018-3-26
+ [Using stars for remote big Earth Observation data processing](http://r-spatial.org//r/2018/03/23/stars3.html),112,FALSE,NA,###  Tutorials,link,2018-3-26
+ [gofast](https://purrple.cat/blog/2018/03/23/gofast/) - go file abstract syntax tree r package,96,FALSE,NA,###  Tutorials,link,2018-3-26
"<!--<div class=""post-more-begin""></div><div class=""post-more-end""></div>-->",75,FALSE,NA,###  Tutorials,unid,2018-3-26
Updates from [R Core](http://developer.r-project.org/blosxom.cgi/R-devel/NEWS):,79,FALSE,NA,###  R Project Updates,unid,2018-3-26
+ All packages are by default byte-compiled on installation. This makes the installed packages larger (usually marginally so) and may affect the format of messages and tracebacks (which often exclude `.Cal`l and similar).,221,FALSE,NA,###  R Project Updates,unid,2018-3-26
"+ The `""Date""` and “date-time” classes `""POSIXlt""` and `""POSIXct""` now have a working ``length<-`` method, as wished in PR#17387.",129,FALSE,NA,###  R Project Updates,unid,2018-3-26
"+ R has new serialization format (version 3) which supports custom serialization of `ALTREP` framework objects. These objects can still be serialized in format 2, but less efficiently. Serialization format 3 also records the current native encoding of unflagged strings and converts them when de-serialized in R running under different native encoding. Format 3 comes with new serialization magic numbers (RDA3, RDB3, RDX3). Format 3 can be selected by `version = 3` in `save()`, `serialize()` and `saveRDS()`, but format 2 remains the default for all serialization and saving of the workspace. Serialized data in format 3 cannot be read in R prior to version 3.5.0.",666,FALSE,NA,###  R Project Updates,unid,2018-3-26
"+ Using `\usage{ data(<name>, package=""<pkg>"") }` no longer produces `R CMD check` warnings.",92,FALSE,NA,###  R Project Updates,unid,2018-3-26
Events in 3 Months:,19,FALSE,NA,###  Upcoming Events in 3 Months,unid,2018-3-26
+ New York R conference **Aprl 20-21** <br />,45,FALSE,NA,###  Upcoming Events in 3 Months,unid,2018-3-26
"[New York R conference](https://www.rstats.nyc/), Discount Code : rladies",73,FALSE,NA,###  Upcoming Events in 3 Months,unid,2018-3-26
+ [eRum 2018](http://2018.erum.io) **May 14-16** <br />,55,FALSE,NA,###  Upcoming Events in 3 Months,link,2018-3-26
"European R Users Meeting @ Budapest, Hungary",44,FALSE,NA,###  Upcoming Events in 3 Months,unid,2018-3-26
+ R/Finance 2018 **June 1 and 2** <br />,40,FALSE,NA,###  Upcoming Events in 3 Months,unid,2018-3-26
[Applied Finance with R](http://www.rinfinance.com).,52,FALSE,NA,###  Upcoming Events in 3 Months,unid,2018-3-26
+ [CascadiaRConf](https://cascadiarconf.com/) **June 2**,56,FALSE,NA,###  Upcoming Events in 3 Months,link,2018-3-26
"Portland, OR, US",16,FALSE,NA,###  Upcoming Events in 3 Months,unid,2018-3-26
<!--,4,FALSE,NA,###  Upcoming Events in 3 Months,unid,2018-3-26
+ [7eme Rencontres R](https://r2018-rennes.sciencesconf.org/)  **July 5 & 6** <br />,84,FALSE,NA,###  Upcoming Events in 3 Months,link,2018-3-26
Rennes - Agrocampus,19,FALSE,NA,###  Upcoming Events in 3 Months,unid,2018-3-26
+ [useR! 2018](https://user2018.r-project.org/) **July 10** <br />,66,FALSE,NA,###  Upcoming Events in 3 Months,link,2018-3-26
The annual useR! conference is the main meeting of the international R user and developer community.,100,FALSE,NA,###  Upcoming Events in 3 Months,unid,2018-3-26
+ [LatinR 2018](http://latin-r.com/) **Sept 4-5** <br />,56,FALSE,NA,###  Upcoming Events in 3 Months,link,2018-3-26
"Buenos Aires, Argentina. -->",28,FALSE,NA,###  Upcoming Events in 3 Months,unid,2018-3-26
More past events at [R conferences & meetups](https://conf.rweekly.org).,72,FALSE,NA,###  Upcoming Events in 3 Months,unid,2018-3-26
"<p class=""hide-support added-hostname support-rweekly"" style=""text-align: center;font-weight: bold;"">Your <a class=""non-visited externalLink"" href=""https://www.patreon.com/rweekly"" onclick=""pas(this)"">support</a> will keep R Weekly team moving! 💡</p>",250,FALSE,NA,###  Call for Participation,unid,2018-3-26
"<blockquote class=""twitter-tweet"" data-lang=""ca""><p lang=""en"" dir=""ltr"">.<a href=""https://twitter.com/rweekly_org?ref_src=twsrc%5Etfw"">@rweekly_org</a> representatives at <a href=""https://twitter.com/hashtag/sarRdayCapeTown?src=hash&amp;ref_src=twsrc%5Etfw"">#sarRdayCapeTown</a> 📬 <a href=""https://t.co/BXI5ZxpYId"">pic.twitter.com/BXI5ZxpYId</a></p>&mdash; Maëlle Salmon 🐟 (@ma_salmon) <a href=""https://twitter.com/ma_salmon/status/975033835275595776?ref_src=twsrc%5Etfw"">17 de març de 2018</a></blockquote>",507,FALSE,NA,###  Quotes of the Week,unid,2018-3-26
"<blockquote class=""twitter-tweet"" data-lang=""ca""><p lang=""en"" dir=""ltr"">.<a href=""https://twitter.com/brookLYNevery1?ref_src=twsrc%5Etfw"">@brookLYNevery1</a>: &quot;But once I pushed this to Github, I immediately became an open source developer and maintainer. That’s all it takes.&quot; 🚀<a href=""https://t.co/eWxF2lRqEa"">https://t.co/eWxF2lRqEa</a></p>&mdash; Maëlle Salmon 🐟 (@ma_salmon) <a href=""https://twitter.com/ma_salmon/status/977566687984869376?ref_src=twsrc%5Etfw"">24 de març de 2018</a></blockquote>",512,FALSE,NA,###  Quotes of the Week,unid,2018-3-26
"<blockquote class=""twitter-tweet"" data-lang=""en""><p lang=""en"" dir=""ltr"">💡 dplyr::case_when goes really well with geom_text (or ggrepel) for when you want to programmatically label a few of the most interesting features in your <a href=""https://twitter.com/hashtag/rstats?src=hash&amp;ref_src=twsrc%5Etfw"">#rstats</a> plots! And the criteria can be as complex as you want 🎉 <a href=""https://t.co/0jUp1uarde"">pic.twitter.com/0jUp1uarde</a></p>&mdash; James Goldie (@rensa_co) <a href=""https://twitter.com/rensa_co/status/976340414016843776?ref_src=twsrc%5Etfw"">March 21, 2018</a></blockquote>",590,FALSE,NA,###  Quotes of the Week,unid,2018-3-26
