value,nchar,section_lookup,section_title,section,type,issue
+ [Making Sense of Simulation Models with Metamodels Part 1 - Low-Order Polynomials with Arena and R](https://www.pedronl.com/post/making-sense-of-models-with-metamodels-low-order-polynomialss-with-arena-and-r/),211,FALSE,NA,###  Tutorials,link,2019-04-08
+ [Structure plots with ggplot2 ](https://luisdva.github.io/rstats/model-cluster-plots/),88,FALSE,NA,###  Tutorials,link,2019-04-08
+ [Where to find Sports data?](https://github.com/meysubb/Sports_Data_Reference),80,FALSE,NA,###  Tutorials,link,2019-04-08
+ [Don’t forget the “utils” package in R](https://theautomatic.net/2019/04/03/dont-forget-the-utils-package-in-r/),114,FALSE,NA,###  Tutorials,link,2019-04-08
+ [Euler Problem 1 In R](https://alastairrushworth.github.io/Euler-problem-1-in-R),82,FALSE,NA,###  Tutorials,link,2019-04-08
+ [A data.table and dplyr tour](https://atrebas.github.io/post/2019-03-03-datatable-dplyr/),91,FALSE,NA,###  Tutorials,link,2019-04-08
Updates from [R Core](http://developer.r-project.org/blosxom.cgi/R-devel/NEWS):,79,FALSE,NA,###  R Project Updates,unid,2019-04-08
CHANGES IN R 3.6.0:,19,FALSE,NA,###  R Project Updates,unid,2019-04-08
+ Make macro ‘F77_VISIBILITY’ have been removed and replaced by ‘F_VISIBILITY’.,79,FALSE,NA,###  R Project Updates,unid,2019-04-08
"+ Make macros ‘F77’, ‘FCPIFCPLAGS’ and ‘SHLIB_OPENMP_FCFLAGS’ have been removed and replaced by ‘FC’, ‘FPICFLAGS’ and ‘SHLIB_OPENMP_FFLAGS’ respectively. [‘F77’ has been reverted until Apr 15.]",193,FALSE,NA,###  R Project Updates,unid,2019-04-08
"+ ‘as.matrix.data.frame()’ now produces better strings from logicals, thanks to [PR#17548](https://bugs.r-project.org/bugzilla3/show_bug.cgi?id=17548) from Gabe Becker.",168,FALSE,NA,###  R Project Updates,unid,2019-04-08
+ ‘R CMD build’ now removes ‘src/*.mod’ files on all platforms.,63,FALSE,NA,###  R Project Updates,unid,2019-04-08
+ ‘R_unif_index’ is now considered to be part of the C API.,59,FALSE,NA,###  R Project Updates,unid,2019-04-08
Events in 3 Months:,19,FALSE,NA,###  Upcoming Events in 3 Months,unid,2019-04-08
+ [The Uncoast Unconference - 14th to 16th April](http://uuconf.rbind.io/),74,FALSE,NA,###  Upcoming Events in 3 Months,link,2019-04-08
+ [Tokyo.R #77 - 13th April](https://tokyor.connpass.com/event/125793/),71,FALSE,NA,###  Upcoming Events in 3 Months,link,2019-04-08
+ [A list of R conferences and meetings](https://jumpingrivers.github.io/meetingsR/events.html),95,FALSE,NA,###  Upcoming Events in 3 Months,link,2019-04-08
+ [This week's local R-User and applied stats events](https://community.rstudio.com/c/irl),90,FALSE,NA,###  Upcoming Events in 3 Months,link,2019-04-08
More past events at [R conferences & meetups](https://conf.rweekly.org).,72,FALSE,NA,###  Upcoming Events in 3 Months,unid,2019-04-08
+ [Where to find Sports data?](https://github.com/meysubb/Sports_Data_Reference),80,FALSE,NA,### Datasets,link,2019-04-08
"<p class=""hide-support added-hostname support-rweekly"" style=""text-align: center;font-weight: bold;"">Your <a class=""non-visited externalLink"" href=""https://www.patreon.com/rweekly"" onclick=""pas(this)"">support</a> will keep R Weekly team moving! 💡</p>",250,FALSE,NA,###  Call for Participation,unid,2019-04-08
> the only good thing about mondays is the 20 tabs in my browser opened form @rweekly_org </br>,95,FALSE,NA,###  Quotes of the Week,unid,2019-04-08
> -- renata gerecke [Apr 1st](https://twitter.com/renatagerecke/status/1112734627918200834),91,FALSE,NA,###  Quotes of the Week,unid,2019-04-08
> An R-hub blog post as one of @rweekly_org's highlights of last week! :sunglasses: </br>,89,FALSE,NA,###  Quotes of the Week,unid,2019-04-08
> -- R-hub [Apr 2nd](https://twitter.com/rhub_/status/1113064998920548353),74,FALSE,NA,###  Quotes of the Week,unid,2019-04-08
> My second session for #Cairo #R #meetup about #Feature_Engineering in #R in 13th of April,91,FALSE,NA,###  Quotes of the Week,unid,2019-04-08
> https://www.facebook.com/tafranetwork/photos/a.309107492898659/603612940114778/?type=3&theater,96,FALSE,NA,###  Quotes of the Week,unid,2019-04-08
> @AfricaRUsers  @rweekly_org @R4DScommunity </br>,50,FALSE,NA,###  Quotes of the Week,unid,2019-04-08
> -- Mohammed Ali [Apr 4th](https://twitter.com/moh_fcis/status/1113479738994122752),84,FALSE,NA,###  Quotes of the Week,unid,2019-04-08
