value,nchar,section_lookup,section_title,section,type,issue
+ [R Package Development Pictorial](http://www.mjdenny.com/R_Package_Pictorial.html),84,FALSE,NA,###  Resources,link,2017-11-27
+ [Speeding up package installation](http://blog.jumpingrivers.com/posts/2017/speed_package_installation/),106,FALSE,NA,###  Tutorials,link,2017-11-27
+ [React in R](http://www.jsinr.me/2017/11/19/react-in-r/),58,FALSE,NA,###  Tutorials,link,2017-11-27
"+ [Introduction to dplyr, using SAO data](http://nrjones8.me/dplyr-intro-sao-data.html)",87,FALSE,NA,###  Tutorials,link,2017-11-27
+ [Creating Sandbox Environments for R with Docker](https://medium.com/@peterjgensler/creating-sandbox-environments-for-r-with-docker-def54e3491a3),147,FALSE,NA,###  Tutorials,link,2017-11-27
+ [Geocoding with R and mapZen](http://jvera.rbind.io/post/2017/11/21/geocoding-with-r-and-mapzen/),99,FALSE,NA,###  Tutorials,link,2017-11-27
+ [Getting Down with pkgdown](http://enpiar.com/2017/11/21/getting-down-with-pkgdown/),86,FALSE,NA,###  Tutorials,link,2017-11-27
+ [Mapping With sf Part 3](https://ryanpeek.github.io/2017-11-21-mapping-with-sf-part-3/),89,FALSE,NA,###  Tutorials,link,2017-11-27
+ [Functions with R and rvest: A Laymen’s Guide](https://medium.com/@peterjgensler/functions-with-r-and-rvest-a-laymens-guide-acda42325a77),139,FALSE,NA,###  Tutorials,link,2017-11-27
+ [Mapping your Oyster card journeys in London with tidygraph and ggraph](https://lookatthhedata.netlify.com/2017-11-12-mapping-your-oyster-card-journeys-in-london-with-tidygraph-and-ggraph/),191,FALSE,NA,###  Tutorials,link,2017-11-27
"+ [Predict Customer Churn](https://datascienceplus.com/predict-customer-churn-logistic-regression-decision-tree-and-random-forest/)  – Logistic Regression, Decision Tree and Random Forest",187,FALSE,NA,###  Tutorials,link,2017-11-27
![Predict Customer Churn](https://datascienceplus.com/wp-content/uploads/2017/11/churn_10.png),94,FALSE,NA,###  Tutorials,image,2017-11-27
+ [Average Journey Times of Trains into London in 1968](http://spatial.ly/2017/11/average-journey-times-of-trains-into-london-in-1968/),135,FALSE,NA,###  Tutorials,link,2017-11-27
+ [Because it's Friday: Better living through chemistry](http://blog.revolutionanalytics.com/2017/11/because-its-friday-chemical-reactions.html),144,FALSE,NA,###  Tutorials,link,2017-11-27
+ [Using a multivariate normal to draw a flower in ggplot2](https://eric.netlify.com/2017/11/24/using-a-multivariate-normal-to-draw-a-flower-in-ggplot2/),153,FALSE,NA,###  Tutorials,link,2017-11-27
![Using a multivariate normal to draw a flower in ggplot2](https://d33wubrfki0l68.cloudfront.net/9e820b6ae279b1a51550f97dbaa0ae38d0eedf54/e4349/post/rose_files/figure-html/rose-1.svg),183,FALSE,NA,###  Tutorials,image,2017-11-27
+ [The Ultimate Gift List for Map Lovers](http://spatial.ly/2017/11/the-ultimate-gift-list-for-map-lovers/),107,FALSE,NA,###  Tutorials,link,2017-11-27
+ [RStudio Keyboard Shortcuts for Pipes](http://www.win-vector.com/blog/2017/11/rstudio-keyboard-shortcuts-for-pipes/),118,FALSE,NA,###  Tutorials,link,2017-11-27
+ [Seasonality of plagues by @ellis2013nz](http://ellisp.github.io/blog/2017/11/19/plague-seasonality),102,FALSE,NA,###  Tutorials,link,2017-11-27
+ [Docker-izing your work in R 🐳](https://maraaverick.rbind.io/2017/11/docker-izing-your-work-in-r/),100,FALSE,NA,###  Tutorials,link,2017-11-27
+ [R charts in a Tweet](http://blog.revolutionanalytics.com/2017/11/charts-in-280-chars.html),93,FALSE,NA,###  Tutorials,link,2017-11-27
+ [Scale up your parallel R workloads with containers and doAzureParallel](http://blog.revolutionanalytics.com/2017/11/doazureparallel-containers.html),151,FALSE,NA,###  Tutorials,link,2017-11-27
+ [Arbitrary Data Transforms Using cdata](http://www.win-vector.com/blog/2017/11/arbitrary-data-transforms-using-cdata/),120,FALSE,NA,###  Tutorials,link,2017-11-27
+ [A Crazy Little Thing Called {purrr} - Part 1 : Web Mining](http://colinfay.me/purrr-web-mining/),99,FALSE,NA,###  Tutorials,link,2017-11-27
+ [Because it's Friday: Trombone Transcription](http://blog.revolutionanalytics.com/2017/11/because-its-friday-trombone.html),125,FALSE,NA,###  Tutorials,link,2017-11-27
Updates from [R Core](http://developer.r-project.org/blosxom.cgi/R-devel/NEWS):,79,FALSE,NA,###  R Project Updates,unid,2017-11-27
"+ `R CMD INSTALL <pkg>` now produces the intended error message when, e.g., the `LazyData` field is invalid.",108,FALSE,NA,###  R Project Updates,unid,2017-11-27
"+ `dput()`, `deparse()` and `dump()` now print the `names()` information only once, using the more readable `(tag = value)` syntax, notably for `list()`s, i.e., including data frames.",183,FALSE,NA,###  R Project Updates,unid,2017-11-27
"+ These functions gain a new control option `""niceNames""` (see `.deparseOpts()`), which when set (as by default) also uses the `(tag = value)` syntax for atomic vectors. OTOH, without deparse options `""showAttributes""` and `""niceNames""`, names are no longer shown also for lists. `as.character(list( c (one = 1)))` now shows the name as `as.character(list(list(one = 1)))` has always done.",389,FALSE,NA,###  R Project Updates,unid,2017-11-27
+ `m:n` now also deparses nicely when m > n.,44,FALSE,NA,###  R Project Updates,unid,2017-11-27
"+ `mclapply`, `pvec` and `mcparallel` (when `mccollect` is used to collect results) no longer leave zombie processes behind.",124,FALSE,NA,###  R Project Updates,unid,2017-11-27
+ Subassignment with zero length vectors now coerces as documented.,67,FALSE,NA,###  R Project Updates,unid,2017-11-27
+ RStudio conf 2018 **January 31 to February 3** <br />,55,FALSE,NA,###  Upcoming Events,unid,2017-11-27
[rstudio::conf](https://www.rstudio.com/conference/) is about all things R and RStudio!,87,FALSE,NA,###  Upcoming Events,unid,2017-11-27
+ satRday Cape Town 2018 **March 17** <br />,44,FALSE,NA,###  Upcoming Events,unid,2017-11-27
[satRday Cape Town](http://capetown2018.satrdays.org/),54,FALSE,NA,###  Upcoming Events,unid,2017-11-27
+ R/Finance 2018 **June 1 and 2** <br />,40,FALSE,NA,###  Upcoming Events,unid,2017-11-27
[Applied Finance with R](http://www.rinfinance.com).,52,FALSE,NA,###  Upcoming Events,unid,2017-11-27
"+ [CascadiaRConf](https://cascadiarconf.com/) **June 2, 2018**",62,FALSE,NA,###  Upcoming Events,link,2017-11-27
"Portland, OR, US",16,FALSE,NA,###  Upcoming Events,unid,2017-11-27
+ [7eme Rencontres R](https://r2018-rennes.sciencesconf.org/)  **5 & 6 July 2018** <br />,89,FALSE,NA,###  Upcoming Events,link,2017-11-27
Rennes - Agrocampus,19,FALSE,NA,###  Upcoming Events,unid,2017-11-27
"+ useR! 2018 **July 10, 2018** <br />",37,FALSE,NA,###  Upcoming Events,unid,2017-11-27
The annual useR! conference is the main meeting of the international R user and developer community.,100,FALSE,NA,###  Upcoming Events,unid,2017-11-27
More past events at [R conferences & meetups](https://conf.rweekly.org).,72,FALSE,NA,###  Upcoming Events,unid,2017-11-27
+ [satRday Cape Town 2018](http://capetown2018.satrdays.org/#callforpapers) - Call for papers,93,FALSE,NA,###  Call for Participation,link,2017-11-27
"<p class=""hide-support added-hostname support-rweekly"" style=""text-align: center;font-weight: bold;"">Your <a class=""non-visited externalLink"" href=""https://www.patreon.com/rweekly"" onclick=""pas(this)"">support</a> will keep R Weekly team moving! 💡</p>",250,FALSE,NA,###  Call for Participation,unid,2017-11-27
"<blockquote class=""twitter-tweet"" data-lang=""en""><p lang=""en"" dir=""ltr"">🎉 Fun way to quickly plot multiple marginal effects 📈 by purrr::mapping the ggeffects::ggpredict function across a tibble of covariates &amp; models. <a href=""https://twitter.com/hashtag/rstats?src=hash&amp;ref_src=twsrc%5Etfw"">#rstats</a> <a href=""https://t.co/AUq1c5OYKO"">pic.twitter.com/AUq1c5OYKO</a></p>&mdash; Matt Harris (@Md_Harris) <a href=""https://twitter.com/Md_Harris/status/932395985107595264?ref_src=twsrc%5Etfw"">November 19, 2017</a></blockquote>",533,FALSE,NA,###  Quotes of the Week,unid,2017-11-27
"<blockquote class=""twitter-tweet"" data-lang=""en""><p lang=""en"" dir=""ltr"">It begins...again<a href=""https://t.co/AM5vLz29ii"">https://t.co/AM5vLz29ii</a> <a href=""https://twitter.com/hashtag/rstats?src=hash&amp;ref_src=twsrc%5Etfw"">#rstats</a> <a href=""https://t.co/DcgxmGEwF0"">pic.twitter.com/DcgxmGEwF0</a></p>&mdash; Noam Ross (@noamross) <a href=""https://twitter.com/noamross/status/932788092439814145?ref_src=twsrc%5Etfw"">November 21, 2017</a></blockquote>",458,FALSE,NA,###  Quotes of the Week,unid,2017-11-27
