value,nchar,section_lookup,section_title,type,issue
+ [Scientific Journal and Sci-Fi Themed Color Palettes for ggplot2](https://cran.r-project.org/web/packages/ggsci/vignettes/ggsci.html) - Scientific Journal and Sci-Fi Themed Color Palettes for ggplot2.,202,FALSE,### New Packages and Tools,link,2016-11-28
![Scientific Journal and Sci-Fi Themed Color Palettes for ggplot2](https://pbs.twimg.com/media/Cxy2xltXAAE3Bcz.jpg),115,FALSE,### New Packages and Tools,image,2016-11-28
+ [The rOpenSci geospatial suite](http://ropensci.org/blog/blog/2016/11/22/geospatial-suite),92,FALSE,### New Packages and Tools,link,2016-11-28
+ [October Package Picks](https://www.rstudio.com/rviews/2016/11/23/october-package-picks/),91,FALSE,### New Releases,link,2016-11-28
+ [RcppExamples 0.1.8](http://dirk.eddelbuettel.com/blog/2016/11/24#rcppexamples_0.1.8) - The RcppExamples package provides a handful of short examples detailing by concrete working examples how to set up basic R data structures in C++.,236,FALSE,### New Releases,link,2016-11-28
+ [data.table 1.9.8](https://cran.r-project.org/web/packages/data.table/news.html) - Extension of Data.frame,108,FALSE,### New Releases,link,2016-11-28
Updates from [R Core](http://developer.r-project.org/blosxom.cgi/R-devel/NEWS).,79,FALSE,### R Project Updates,unid,2016-11-28
+ `getDLLRegisteredRoutines()` now produces its warning correctly when multiple DLLs match.,91,FALSE,### R Project Updates,unid,2016-11-28
"+ [rstudio::conf 2017](https://www.rstudio.com/conference/)  **January 13 and 14, 2017** <br>",93,FALSE,### Upcoming Events,link,2016-11-28
The conference about all things R and RStudio.<br />,52,FALSE,### Upcoming Events,unid,2016-11-28
"<blockquote class=""twitter-tweet"" data-lang=""en""><p lang=""en"" dir=""ltr"">Do you use SQL with R? With R Markdown and R Notebooks, you can run SQL statements right inside the editor. <a href=""https://t.co/4IG1QWIkz6"">https://t.co/4IG1QWIkz6</a> <a href=""https://twitter.com/hashtag/rstats?src=hash"">#rstats</a> <a href=""https://t.co/3dyKBUwBOq"">pic.twitter.com/3dyKBUwBOq</a></p>&mdash; RStudio Tips (@rstudiotips) <a href=""https://twitter.com/rstudiotips/status/800761452361486336""></a></blockquote>",497,FALSE,### Quote of the Week,unid,2016-11-28
"<blockquote class=""twitter-tweet"" data-lang=""en""><p lang=""en"" dir=""ltr""><a href=""https://twitter.com/hashtag/Rhub?src=hash"">#Rhub</a> <a href=""https://twitter.com/hashtag/rstats?src=hash"">#rstats</a> package builder has artifacts now, including binary packages: <a href=""https://t.co/YZSZMlv9j2"">https://t.co/YZSZMlv9j2</a></p>&mdash; Gabor Csardi (@GaborCsardi) <a href=""https://twitter.com/GaborCsardi/status/801049795628560384""></a></blockquote>",448,FALSE,### Quote of the Week,unid,2016-11-28
