value,nchar,section_lookup,section_title,section,type,issue
![A small simple random sample will often be better than a huge not-so-random one by @ellis2013nz](https://raw.githubusercontent.com/rweekly/image/master/2019/sampling-from-urns-plot.png),187,FALSE,NA,###  Tutorials,image,2019-11-11
"<!--<div class=""post-more-begin></div><div class=""post-more-end""></div>-->",74,FALSE,NA,###  Tutorials,unid,2019-11-11
Updates from [R Core](http://developer.r-project.org/blosxom.cgi/R-devel/NEWS):,79,FALSE,NA,###  R Project Updates,unid,2019-11-11
Events in 3 Months:,19,FALSE,NA,###  Upcoming Events in 3 Months,unid,2019-11-11
"+ [Yes We Cran: A conference on R packages and their applications, December 6-8](https://www.thinksisu.org/event/yeswecran/)",124,FALSE,NA,###  Upcoming Events in 3 Months,link,2019-11-11
"+ [Japan.R 2019, December 7](https://japanr.connpass.com/event/154070/)",71,FALSE,NA,###  Upcoming Events in 3 Months,link,2019-11-11
"+ [rOpenSci OzUnconf, December 11-13](https://ozunconf19.ropensci.org/)",71,FALSE,NA,###  Upcoming Events in 3 Months,link,2019-11-11
"+ [R @ ISSA, December 26](https://r-iisa2019.rbind.io/)",55,FALSE,NA,###  Upcoming Events in 3 Months,link,2019-11-11
"+ [Tidyverse Dev Day, January 31](https://www.tidyverse.org/blog/2019/11/tidyverse-dev-day-2020/)",97,FALSE,NA,###  Upcoming Events in 3 Months,link,2019-11-11
+ [A list of R conferences and meetings](https://jumpingrivers.github.io/meetingsR/events.html),95,FALSE,NA,###  Upcoming Events in 3 Months,link,2019-11-11
+ [This week's local R-User and applied stats events](https://community.rstudio.com/c/irl),90,FALSE,NA,###  Upcoming Events in 3 Months,link,2019-11-11
More past events at [R conferences & meetups](https://conf.rweekly.org).,72,FALSE,NA,###  Upcoming Events in 3 Months,unid,2019-11-11
"<p class=""hide-support added-hostname support-rweekly"" style=""text-align: center;font-weight: bold;"">Your <a class=""non-visited externalLink"" href=""https://www.patreon.com/rweekly"" onclick=""pas(this)"">support</a> will keep R Weekly team moving! 💡</p>",250,FALSE,NA,###  Call for Participation,unid,2019-11-11
"<blockquote class=""twitter-tweet""><p lang=""en"" dir=""ltr""><a href=""https://twitter.com/hashtag/ggplot2?src=hash&amp;ref_src=twsrc%5Etfw"">#ggplot2</a> guitar chord chart/fretboard diagrams in your R markdown document. <a href=""https://t.co/zOgzftbqmT"">https://t.co/zOgzftbqmT</a> (Would be nice if Twitter&#39;s image preview didn&#39;t cut off the actual code; it&#39;s there.) <a href=""https://twitter.com/hashtag/rstats?src=hash&amp;ref_src=twsrc%5Etfw"">#rstats</a> <a href=""https://t.co/kL5ZT9YpMH"">pic.twitter.com/kL5ZT9YpMH</a></p>&mdash; Matthew Leonawicz (@leonawicz) <a href=""https://twitter.com/leonawicz/status/1191954792668704768?ref_src=twsrc%5Etfw"">November 6, 2019</a></blockquote>",694,FALSE,NA,###  Quotes of the Week,unid,2019-11-11
"<blockquote class=""twitter-tweet""><p lang=""en"" dir=""ltr"">I was trying to explain to novices what <a href=""https://twitter.com/hashtag/rstats?src=hash&amp;ref_src=twsrc%5Etfw"">#rstats</a> {magrittr} pipe does and all I could think of is these two examples <a href=""https://t.co/53Vxgtxh62"">pic.twitter.com/53Vxgtxh62</a></p>&mdash; Deemah 🇺🇦 🇳🇴 🇸🇪 (@dmi3k) <a href=""https://twitter.com/dmi3k/status/1191824875842879489?ref_src=twsrc%5Etfw"">November 5, 2019</a></blockquote>",472,FALSE,NA,###  Quotes of the Week,unid,2019-11-11
