value,nchar,section_lookup,section_title,section,type,issue
+ [What's new with R Consortium funded projects in Q3 2018](https://www.r-consortium.org/blog/2018/10/09/whats-new-with-r-consortium-funded-projects-in-q3-2018),160,FALSE,NA,###  R in Organizations,link,2018-10-15
+ [Getting Census data from multiple states using tidycensus and purrr](https://mattherman.info/blog/tidycensus-mult/),118,FALSE,NA,### R in the Real World,link,2018-10-15
"+ [I utilized Charlie Thompson's package ""spotifyr"" to analyze and cluter Kanye West albums](https://www.chadbixby.com/2018/08/30/spotify/)",139,FALSE,NA,### R in the Real World,link,2018-10-15
+ [Voice controlled Shiny apps](https://www.jumpingrivers.com/blog/voice-control-your-shiny-apps/),98,FALSE,NA,### R in the Real World,link,2018-10-15
+ [GeoJSON  Version of CBC Quebec Ridings Hex Cartograms with  Example Usage in R](https://rud.is/b/2018/10/10/geojson-version-of-cbc-quebec-ridings-hex-cartograms-with-example-usage-in-r/),189,FALSE,NA,### R in the Real World,link,2018-10-15
+ [Using the VoteView/NOMINATE model to investigate political ideologies in the 53rd New Mexico State Legislature.](https://www.jtimm.net/2018/10/10/nominate-multi-dimensional-scaling-new-mexico-s-53rd-congress/),212,FALSE,NA,### R in the Real World,link,2018-10-15
+ [The Economist's Big Mac Index is calculated with R](http://blog.revolutionanalytics.com/2018/10/big-mac-index.html),118,FALSE,NA,### R in the Real World,link,2018-10-15
![The Economist's Big Mac Index is calculated with R](https://raw.githubusercontent.com/rweekly/image/master/2018/bigmac.png),125,FALSE,NA,### R in the Real World,image,2018-10-15
+ [Modeling airbnb prices](https://www.mango-solutions.com/blog/modeling-airbnb-prices),87,FALSE,NA,### R in the Real World,link,2018-10-15
+ [Gender Analysis of the Pokémon Universe](http://felixluginbuhl.com/pokemon/),79,FALSE,NA,### R in the Real World,link,2018-10-15
![Gender Analysis of the Pokémon Universe](https://raw.githubusercontent.com/rweekly/image/master/2018/chart_pokemon.png),121,FALSE,NA,### R in the Real World,image,2018-10-15
+ [GitHub Streak: Round Five](http://dirk.eddelbuettel.com/blog/2018/10/12#github_oct2017_oct2018),98,FALSE,NA,### R in the Real World,link,2018-10-15
![GitHub Streak: Round Five](https://raw.githubusercontent.com/rweekly/image/master/2018/2018_strike.png),105,FALSE,NA,### R in the Real World,image,2018-10-15
+ [From 0 to 5: our journey of building an R-package ecosystem](https://blog.craftlab.hu/from-0-to-5-our-journey-of-building-an-r-package-ecosystem-ec257818e425?gi=4b85d97967f9),177,FALSE,NA,### R in the Real World,link,2018-10-15
+ [Understanding the limitations of group-level inequality data](http://freerangestats.info/blog/2018/10/07/inequality-groups),126,FALSE,NA,### R in the Real World,link,2018-10-15
+ [The economic consequences of MOOCs](https://simplystatistics.org/2018/10/08/the-economic-consequences-of-moocs/),115,FALSE,NA,### R in the Real World,link,2018-10-15
+ [Presentations of the 6th Use of R in Official Statistics (uRos2018) are now online.](http://r-project.ro/conference2018-presentations.html),142,FALSE,NA,###  Resources,link,2018-10-15
"<p class=""added-hostname""><a href=""https://rweekly.org/live"" target=""_blank"" class=""externalLink"">📦 <i>Go Live for More New Pkgs</i> 📦</a></p>",142,FALSE,NA,###  New Packages,unid,2018-10-15
**CRAN**,8,FALSE,NA,###  New Packages,unid,2018-10-15
+ [MCHT](https://ntguardian.wordpress.com/2018/10/08/announcing-mcht-package-bootstrap-monte-carlo-hypothesis-testing/) - A Package for Bootstrap and Monte Carlo Hypothesis Testing,180,FALSE,NA,###  New Packages,link,2018-10-15
**GitHub or Bitbucket**,23,FALSE,NA,###  New Packages,unid,2018-10-15
+ [memoisetools](https://coolbutuseless.github.io/2018/10/08/introducing-the-memoisetools-package/) - additional caches and helper functions to work alongside the memoise package,178,FALSE,NA,###  New Packages,link,2018-10-15
+ [RcppCCTZ 0.2.4](http://dirk.eddelbuettel.com/blog/2018/10/06#rcppcctz_0.2.4) - Library for translating between absolute and civil times using the rules of a time zone.,170,FALSE,NA,### Package Releases,link,2018-10-15
+ [digest 0.6.18](http://dirk.eddelbuettel.com/blog/2018/10/10#digest_0.6.18) - digest creates hash digests of arbitrary R objects,130,FALSE,NA,### Package Releases,link,2018-10-15
+ [binb 0.0.3: Now with Monash](http://dirk.eddelbuettel.com/blog/2018/10/12#binb_0.0.3) - A collection of 'LaTeX' styles using 'Beamer',136,FALSE,NA,### Package Releases,link,2018-10-15
+ [Make a trailer for your slidedeck with av](https://masalmon.eu/2018/10/07/trailer/),86,FALSE,NA,###  Tutorials,link,2018-10-15
+ [Point-in-polygon using sf](https://mattherman.info/blog/point-in-poly/),74,FALSE,NA,###  Tutorials,link,2018-10-15
+ [How to build your own Neural Network from scratch in R](https://www.tychobra.com/posts/2018_10_09_nn_from_scratch/),118,FALSE,NA,###  Tutorials,link,2018-10-15
+ [Quick Significance Calculations for A/B Tests in R](http://www.win-vector.com/blog/2018/10/quick-significance-calculations-for-a-b-tests-in-r/),146,FALSE,NA,###  Tutorials,link,2018-10-15
+ [Running the Same Task in Python and R](http://www.win-vector.com/blog/2018/10/running-the-same-task-in-python-and-r/),120,FALSE,NA,###  Tutorials,link,2018-10-15
+ [Processing complicated package outputs](https://itsalocke.com/blog/processing-complicated-package-outputs/),110,FALSE,NA,###  Tutorials,link,2018-10-15
+ [The world (population) is changing](https://nowosad.github.io/post/world-pop-change/),88,FALSE,NA,###  Tutorials,link,2018-10-15
![The world (population) is changing](https://raw.githubusercontent.com/rweekly/image/master/2018/world_carto1.png),115,FALSE,NA,###  Tutorials,image,2018-10-15
+ [Writing a function which respects dplyr::group_by()](https://coolbutuseless.github.io/2018/10/09/writing-a-function-which-respects-dplyrgroup_by/),149,FALSE,NA,###  Tutorials,link,2018-10-15
+ [Parsing Metadata with R - A Package Story](https://ropensci.org/blog/2018/10/09/jstor/),90,FALSE,NA,###  Tutorials,link,2018-10-15
"+ [In regression, we assume noise is independent of all measured predictors. What happens if it isn't?](https://www.rdatagen.net/post/linear-regression-models-assume-noise-is-independent/)",188,FALSE,NA,###  Tutorials,link,2018-10-15
+ [Automate the opening of Excel files in R](https://mvaugoyeau.netlify.com/post/automate-the-opening-of-excel-files-in-r/),123,FALSE,NA,###  Tutorials,link,2018-10-15
+ [Some R Guides: tidyverse and data.table Versions](http://www.win-vector.com/blog/2018/10/some-r-guides-tidyverse-and-data-table-versions/),141,FALSE,NA,###  Tutorials,link,2018-10-15
+ [engroupify: A function to transform other functions to be aware of dplyr groups](https://coolbutuseless.github.io/2018/10/11/engroupify-a-function-to-transform-other-functions-to-be-aware-of-dplyr-groups/),208,FALSE,NA,###  Tutorials,link,2018-10-15
+ [cransays - Follow your R Package Journey to CRANterbury with our Dashboard!](https://itsalocke.com/blog/cransays---follow-your-r-package-journey-to-cranterbury-with-our-dashboard/),183,FALSE,NA,###  Tutorials,link,2018-10-15
"+ [Because it's Friday: Hey, it's Enrico Pallazzo!](http://blog.revolutionanalytics.com/2018/10/because-its-friday-hey-its-enrico-palazzo.html)",143,FALSE,NA,###  Tutorials,link,2018-10-15
"<!--<div class=""post-more-begi",30,FALSE,NA,###  Tutorials,unid,2018-10-15
"n""></div><div class=""post-more-end""></div>-->",45,FALSE,NA,###  Tutorials,unid,2018-10-15
Events in 3 Months:,19,FALSE,NA,###  Upcoming Events in 3 Months,unid,2018-10-15
+ [This week's local R-User and applied stats events](https://community.rstudio.com/c/irl),90,FALSE,NA,###  Upcoming Events in 3 Months,link,2018-10-15
More past events at [R conferences & meetups](https://conf.rweekly.org).,72,FALSE,NA,###  Upcoming Events in 3 Months,unid,2018-10-15
"<p class=""hide-support added-hostname support-rweekly"" style=""text-align: center;font-weight: bold;"">Your <a class=""non-visited externalLink"" href=""https://www.patreon.com/rweekly"" onclick=""pas(this)"">support</a> will keep R Weekly team moving! 💡</p>",250,FALSE,NA,###  Call for Participation,unid,2018-10-15
"<blockquote class=""twitter-tweet"" data-lang=""en""><p lang=""en"" dir=""ltr""><a href=""https://twitter.com/hashtag/IamABiologist?src=hash&amp;ref_src=twsrc%5Etfw"">#IamABiologist</a> <a href=""https://twitter.com/SheffieldAPS?ref_src=twsrc%5Etfw"">@SheffieldAPS</a> studying how loss &amp; logging of tropical forests influences species&#39; ability to cope with climate change. I&#39;ve gone from frolicking in Borneo with a thermal camera to being a desk-based <a href=""https://twitter.com/hashtag/rstats?src=hash&amp;ref_src=twsrc%5Etfw"">#rstats</a> fanatic! <a href=""https://t.co/ciRIhenBZD"">pic.twitter.com/ciRIhenBZD</a></p>&mdash; Rebecca Senior (@RebeccaASenior) <a href=""https://twitter.com/RebeccaASenior/status/1050774491347980289?ref_src=twsrc%5Etfw"">October 12, 2018</a></blockquote>",787,FALSE,NA,###  Quotes of the Week,unid,2018-10-15
"<blockquote class=""twitter-tweet"" data-lang=""en""><p lang=""en"" dir=""ltr"">janitor::clean_names() is my new favorite <a href=""https://twitter.com/hashtag/rstats?src=hash&amp;ref_src=twsrc%5Etfw"">#rstats</a> function. If you&#39;re importing data that has spaces, special characters, and/or capitalization in the column names, give clean_names() a whirl. It just magically deals with all of that for you.</p>&mdash; Kim Cressman (@swmpkim) <a href=""https://twitter.com/swmpkim/status/1050081058383908864?ref_src=twsrc%5Etfw"">October 10, 2018</a></blockquote>",554,FALSE,NA,###  Quotes of the Week,unid,2018-10-15
