value,nchar,section_lookup,section_title,section,type,issue
+ [A Model and Simulation of Emotion Dynamics](https://willhipson.netlify.com/post/emotion-simulation1/emotion_sim/),116,FALSE,NA,###  Tutorials,link,2019-07-01
![A Model and Simulation of Emotion Dynamics](https://raw.githubusercontent.com/rweekly/image/master/2019/dynamic.gif),118,FALSE,NA,###  Tutorials,image,2019-07-01
+ [Changing Glyph in legend in ggplot2](https://www.hvitfeldt.me/blog/changing-glyph-in-ggplot2/),97,FALSE,NA,###  Tutorials,link,2019-07-01
+ [Simulating the bias-variance tradeoff in R](https://www.statworx.com/de/blog/simulating-the-bias-variance-tradeoff-in-r/),124,FALSE,NA,###  Tutorials,link,2019-07-01
+ [The Distribution of the Sample Maximum - application to hiring](https://eranraviv.com/distribution-sample-maximum/),118,FALSE,NA,###  Tutorials,link,2019-07-01
+ [Vignette: Write & Read Multiple Excel files with purrr](https://martinctc.github.io/blog/vignette-write-and-read-multiple-excel-files-with-purrr/),149,FALSE,NA,###  Tutorials,link,2019-07-01
"+ [How data.table's fread can save you a lot of time and memory, and take input from shell commands](https://jozef.io/r917-fread-comparisons/)",142,FALSE,NA,###  Tutorials,link,2019-07-01
<!-- + [Automated demand forecasts using autocatboostcarma in r](https://www.remixinstitute.com/blog/automated-demand-forecasts-using-autocatboostcarma-in-r/) -->,162,FALSE,NA,###  Tutorials,unid,2019-07-01
<!-- 404 error -->,18,FALSE,NA,###  Tutorials,unid,2019-07-01
+ [My Free Online Tutorial on R](https://matloff.wordpress.com/2019/06/23/my-free-online-tutorial-on-r/),104,FALSE,NA,###  Tutorials,link,2019-07-01
"+ [R Plumber API in a Docker container? Of course, but security matters…](https://qunis.de/r-plumber-api-in-a-docker-container-of-course-but-security-matters/)",159,FALSE,NA,###  Tutorials,link,2019-07-01
+ [Stacked Waterfall Graphs in R](https://www.stomperusa.com/2019/06/22/stacked-waterfall-graphs-in-r/),103,FALSE,NA,###  Tutorials,link,2019-07-01
![Stacked Waterfall Graphs in R](https://raw.githubusercontent.com/rweekly/image/master/2019/flow2.png),103,FALSE,NA,###  Tutorials,image,2019-07-01
+ [Many similar models - Part 1: How to make a function for model fitting](https://aosmith.rbind.io/2019/06/24/function-for-model-fitting/),139,FALSE,NA,###  Tutorials,link,2019-07-01
+ [Information theory provides a consistent framework for the analysis of spatial patterns](https://nowosad.github.io/post/ent-bp1/),132,FALSE,NA,###  Tutorials,link,2019-07-01
+ [How to hide a password in R with the keyring package](https://theautomatic.net/2019/06/25/how-to-hide-a-password-in-r-with-the-keyring-package/),147,FALSE,NA,###  Tutorials,link,2019-07-01
+ [Word2Vec Text Mining & Parallelization in R. Join MünsteR for our next meetup!](https://shirinsplayground.netlify.com/2019/06/meetup_july19/),144,FALSE,NA,###  Tutorials,link,2019-07-01
+ [Quick Hit: Above the Fold; Hard wrapping text at 'n' characters](https://rud.is/b/2019/06/26/quick-hit-above-the-fold-hard-wrapping-text-at-n-characters/),157,FALSE,NA,###  Tutorials,link,2019-07-01
"+ [shinyApp(), runApp(), shinyAppDir(), and a fourth option](https://rtask.thinkr.fr/blog/shinyapp-runapp-shinyappdir-difference/)",130,FALSE,NA,###  Tutorials,link,2019-07-01
"+ [New Versions of R GUIs: BlueSky, JASP, jamovi](http://r4stats.com/2019/06/18/new-versions-of-r-guis/)",104,FALSE,NA,###  Tutorials,link,2019-07-01
+ [Quick hit: 'dig'-ging Into DNS Records with {processx}](https://rud.is/b/2019/06/28/quick-hit-dig-ging-into-dns-records-with-processx/),138,FALSE,NA,###  Tutorials,link,2019-07-01
+ [Explaining Predictions: Interpretable models (logistic regression)](https://notast.netlify.com/post/explaining-predictions-interpretable-models-logistic-regression/),168,FALSE,NA,###  Tutorials,link,2019-07-01
"<!--<div class=""post-more-begi",30,FALSE,NA,###  Tutorials,unid,2019-07-01
"n></div><div class=""post-more-end""></div>-->",44,FALSE,NA,###  Tutorials,unid,2019-07-01
Updates from [R Core](http://developer.r-project.org/blosxom.cgi/R-devel/NEWS):,79,FALSE,NA,###  R Project Updates,unid,2019-07-01
Events in 3 Months:,19,FALSE,NA,###  Upcoming Events in 3 Months,unid,2019-07-01
+ [useR2019](http://www.user2019.fr/),37,FALSE,NA,###  Upcoming Events in 3 Months,link,2019-07-01
"+ [TokyoR #80, July 27](https://tokyor.connpass.com/)",53,FALSE,NA,###  Upcoming Events in 3 Months,link,2019-07-01
"+ [Mexico CDSB Workshop 2019, July 29 - August 2](https://comunidadbioinfo.github.io/post/building-tidy-tools-cdsb-runconf-2019/) - How to Build and Create Tidy Tools",166,FALSE,NA,###  Upcoming Events in 3 Months,link,2019-07-01
+ [A list of R conferences and meetings](https://jumpingrivers.github.io/meetingsR/events.html),95,FALSE,NA,###  Upcoming Events in 3 Months,link,2019-07-01
+ [This week's local R-User and applied stats events](https://community.rstudio.com/c/irl),90,FALSE,NA,###  Upcoming Events in 3 Months,link,2019-07-01
More past events at [R conferences & meetups](https://conf.rweekly.org).,72,FALSE,NA,###  Upcoming Events in 3 Months,unid,2019-07-01
"<p class=""hide-support added-hostname support-rweekly"" style=""text-align: center;font-weight: bold;"">Your <a class=""non-visited externalLink"" href=""https://www.patreon.com/rweekly"" onclick=""pas(this)"">support</a> will keep R Weekly team moving! 💡</p>",250,FALSE,NA,###  Call for Participation,unid,2019-07-01
"<blockquote class=""twitter-tweet"" data-lang=""en""><p lang=""en"" dir=""ltr"">Me, learning <a href=""https://twitter.com/hashtag/rstats?src=hash&amp;ref_src=twsrc%5Etfw"">#rstats</a> with the community <a href=""https://t.co/z1BJcJjDGv"">https://t.co/z1BJcJjDGv</a></p>&mdash; Thomas Lin Pedersen (@thomasp85) <a href=""https://twitter.com/thomasp85/status/1144502680124968961?ref_src=twsrc%5Etfw"">June 28, 2019</a></blockquote>",417,FALSE,NA,###  Quotes of the Week,unid,2019-07-01
"<blockquote class=""twitter-tweet"" data-lang=""en""><p lang=""en"" dir=""ltr"">I 💙 <a href=""https://twitter.com/nytgraphics?ref_src=twsrc%5Etfw"">@nytgraphics</a> temporal chicklet stacked column charts showing the time/topic-speaking length (<a href=""https://t.co/41XLuMNSg4"">https://t.co/41XLuMNSg4</a> / <a href=""https://t.co/H0ocL1blQV"">https://t.co/H0ocL1blQV</a>) that I had to re-make them in <a href=""https://twitter.com/hashtag/rstats?src=hash&amp;ref_src=twsrc%5Etfw"">#rstats</a> {ggplot2}. <a href=""https://t.co/l2zRYxybfl"">pic.twitter.com/l2zRYxybfl</a></p>&mdash; boB 🇷udis (@hrbrmstr) <a href=""https://twitter.com/hrbrmstr/status/1144698665971458048?ref_src=twsrc%5Etfw"">June 28, 2019</a></blockquote>",707,FALSE,NA,###  Quotes of the Week,unid,2019-07-01
"<blockquote class=""twitter-tweet"" data-lang=""en""><p lang=""en"" dir=""ltr"">1/5 THE LONG WAIT IS OVER! I&#39;m happy to announce the release of rayshader with 3D ggplots. Pull up your favorite ggplot viz and throw it into the new plot_gg() function, and watch rayshader transform it into 3D. <a href=""https://twitter.com/hashtag/rstats?src=hash&amp;ref_src=twsrc%5Etfw"">#rstats</a> <a href=""https://twitter.com/hashtag/rayshader?src=hash&amp;ref_src=twsrc%5Etfw"">#rayshader</a> <a href=""https://twitter.com/hashtag/dataviz?src=hash&amp;ref_src=twsrc%5Etfw"">#dataviz</a><br><br>Blog post: <a href=""https://t.co/acRROGgtRS"">https://t.co/acRROGgtRS</a> <a href=""https://t.co/tJrh04crE2"">pic.twitter.com/tJrh04crE2</a></p>&mdash; Tyler Morgan-Wall (@tylermorganwall) <a href=""https://twitter.com/tylermorganwall/status/1143491578150957057?ref_src=twsrc%5Etfw"">June 25, 2019</a></blockquote>",882,FALSE,NA,###  Quotes of the Week,unid,2019-07-01
