value,nchar,section_lookup,section_title,section,type,issue
+ [Automating Summary of Surveys with RMarkdown](https://rviews.rstudio.com/2017/11/07/automating-summary-of-surveys-with-rmarkdown/),133,FALSE,NA,###  Tutorials,link,2017-11-13
+ [In case you missed it: October 2017 roundup](http://blog.revolutionanalytics.com/2017/11/in-case-you-missed-it-october-2017-roundup.html),140,FALSE,NA,###  Tutorials,link,2017-11-13
+ [R package truncnorm](https://xianblog.wordpress.com/2017/11/08/r-package-truncnorm/),87,FALSE,NA,###  Tutorials,link,2017-11-13
"+ [Calculating the house edge of a slot machine, with R](http://blog.revolutionanalytics.com/2017/11/slot-machine-edge.html)",124,FALSE,NA,###  Tutorials,link,2017-11-13
+ [solrium 1.0: Working with Solr from R](https://ropensci.org/technotes/2017/11/08/solrium-solr-r/),100,FALSE,NA,###  Tutorials,link,2017-11-13
+ [bridgesampling [R package]](https://xianblog.wordpress.com/2017/11/09/bridgesampling-r-package/),99,FALSE,NA,###  Tutorials,link,2017-11-13
+ [Introduction to Visualizing Asset Returns](https://rviews.rstudio.com/2017/11/09/introduction-to-visualizing-asset-returns/),127,FALSE,NA,###  Tutorials,link,2017-11-13
![Introduction to Visualizing Asset Returns](https://rviews.rstudio.com/post/2017-11-07-introduction-to-visualizing-asset-returns_files/figure-html/unnamed-chunk-9-1.png),170,FALSE,NA,###  Tutorials,image,2017-11-13
+ [Recap: EARL Boston 2017](http://blog.revolutionanalytics.com/2017/11/recap-earl-boston-2017.html),100,FALSE,NA,###  Tutorials,link,2017-11-13
+ [London's Population Profile in 1935](http://spatial.ly/2017/11/londons-population-profile-in-1935/),102,FALSE,NA,###  Tutorials,link,2017-11-13
+ [R-blog 📝 tips from an inveterate tweeter thereof](https://maraaverick.rbind.io/2017/11/r-blog-tips-from-an-inveterate-tweeter-thereof/),138,FALSE,NA,###  Tutorials,link,2017-11-13
+ [Developing AI applications on Azure: learning plans at three levels](http://blog.revolutionanalytics.com/2017/11/azure-learning-plans.html),142,FALSE,NA,###  Tutorials,link,2017-11-13
+ [Because it's Friday: Drone impact](http://blog.revolutionanalytics.com/2017/11/how-a-drone-impacted-flight-paths.html),121,FALSE,NA,###  Tutorials,link,2017-11-13
"<!--<div class=""post-more-begin""></div><div class=""post-more-end""></div>-->",75,FALSE,NA,###  Tutorials,unid,2017-11-13
Updates from [R Core](http://developer.r-project.org/blosxom.cgi/R-devel/NEWS):,79,FALSE,NA,###  R Project Updates,unid,2017-11-13
+ [CRAN Policy Change new rev3760](https://github.com/eddelbuettel/crp/commit/7956b3e83c93dc5363fd0ecbdbb39c3cbbb2f81b),119,FALSE,NA,###  R Project Updates,link,2017-11-13
"+ `dput()`, _etc_ now print the `names()` information only once, using the more readable `(tag = value)` syntax, notably for `list()`s, i.e., including data frames. These functions gain a new control option `""niceNames""` (see `.deparseOpts()`), which when set (as by default) also uses the `(tag = value)` syntax for atomic vectors. OTOH, without deparse options `""showAttributes""` and `""niceNames""`, names are no longer shown also for lists.",442,FALSE,NA,###  R Project Updates,unid,2017-11-13
+ `m:n` now also deparses nicely when m > n.,44,FALSE,NA,###  R Project Updates,unid,2017-11-13
"+ The printing of named raw vectors is now formatted nicely as for other such atomic vectors, thanks to Lukas Stadler.",118,FALSE,NA,###  R Project Updates,unid,2017-11-13
"+  `attach(*, pos = 1)` is now an error instead of a warning.",61,FALSE,NA,###  R Project Updates,unid,2017-11-13
+  `coef()` methods also gain a `complete = TRUE` optional argument for consistency with `vcov()`.,98,FALSE,NA,###  R Project Updates,unid,2017-11-13
+ RStudio conf 2018 **January 31 to February 3** <br />,55,FALSE,NA,###  Upcoming Events,unid,2017-11-13
[rstudio::conf](https://www.rstudio.com/conference/) is about all things R and RStudio!,87,FALSE,NA,###  Upcoming Events,unid,2017-11-13
+ satRday Cape Town 2018 **March 17** <br />,44,FALSE,NA,###  Upcoming Events,unid,2017-11-13
[satRday Cape Town](http://capetown2018.satrdays.org/),54,FALSE,NA,###  Upcoming Events,unid,2017-11-13
+ R/Finance 2018 **June 1 and 2** <br />,40,FALSE,NA,###  Upcoming Events,unid,2017-11-13
[Applied Finance with R](http://www.rinfinance.com).,52,FALSE,NA,###  Upcoming Events,unid,2017-11-13
+ 7eme Rencontres R  **5 & 6 July 2018** <br />,47,FALSE,NA,###  Upcoming Events,unid,2017-11-13
Rennes - Agrocampus,19,FALSE,NA,###  Upcoming Events,unid,2017-11-13
"+ useR! 2018 **July 10, 2018** <br />",37,FALSE,NA,###  Upcoming Events,unid,2017-11-13
The annual useR! conference is the main meeting of the international R user and developer community.,100,FALSE,NA,###  Upcoming Events,unid,2017-11-13
More past events at [R conferences & meetups](https://conf.rweekly.org).,72,FALSE,NA,###  Upcoming Events,unid,2017-11-13
+ [satRday Cape Town 2018](http://capetown2018.satrdays.org/#callforpapers) - Call for papers,93,FALSE,NA,###  Call for Participation,link,2017-11-13
"<p class=""hide-support added-hostname support-rweekly"" style=""text-align: center;font-weight: bold;"">Your <a class=""non-visited externalLink"" href=""https://www.patreon.com/rweekly"" onclick=""pas(this)"">support</a> will keep R Weekly team moving! 💡</p>",250,FALSE,NA,###  Call for Participation,unid,2017-11-13
"<blockquote class=""twitter-tweet"" data-lang=""en""><p lang=""en"" dir=""ltr"">Never too old to learn - I spent my 30s &amp; 40s convincing myself I couldn’t learn programming of any sort - I turned 50 today and I am 4 months deep into learning R and I am loving it! <a href=""https://twitter.com/hashtag/fab50?src=hash&amp;ref_src=twsrc%5Etfw"">#fab50</a> <a href=""https://twitter.com/hashtag/rstats?src=hash&amp;ref_src=twsrc%5Etfw"">#rstats</a> <a href=""https://twitter.com/hashtag/nevertooold?src=hash&amp;ref_src=twsrc%5Etfw"">#nevertooold</a></p>&mdash; Sue Love (@Data_Sue_ATX) <a href=""https://twitter.com/Data_Sue_ATX/status/929082585841590272?ref_src=twsrc%5Etfw"">November 10, 2017</a></blockquote>",697,FALSE,NA,###  Quotes of the Week,unid,2017-11-13
"<blockquote class=""twitter-tweet"" data-lang=""en""><p lang=""en"" dir=""ltr"">egg: ggplot2 extension for laying out multiple plots on a page <a href=""https://t.co/ePdR0R5W43"">https://t.co/ePdR0R5W43</a> <a href=""https://twitter.com/hashtag/rstats?src=hash&amp;ref_src=twsrc%5Etfw"">#rstats</a> <a href=""https://t.co/ASnyG97uCz"">pic.twitter.com/ASnyG97uCz</a></p>&mdash; Stephen Turner (@strnr) <a href=""https://twitter.com/strnr/status/928268480109010949?ref_src=twsrc%5Etfw"">November 8, 2017</a></blockquote>",502,FALSE,NA,###  Quotes of the Week,unid,2017-11-13
