value,nchar,section_lookup,section_title,section,type,issue
+ [What's new in Azure for Machine Learning and AI](http://blog.revolutionanalytics.com/2018/06/whats-new-in-azure-for-machine-learning-and-ai.html),148,FALSE,NA,###  Tutorials,link,2018-6-11
+ [Dockerise and deploy your own R Archive Repo](https://rtask.thinkr.fr/blog/dockerise-and-deploy-your-own-r-archive-repo/),124,FALSE,NA,###  Tutorials,link,2018-6-11
+ [R interface to the Discogs API](https://ewen.io/2018/06/07/discogger-day-one/),81,FALSE,NA,###  Tutorials,link,2018-6-11
![R interface to the Discogs API](https://cdn.rawgit.com/rweekly/image/master/2018/discogger.svg),97,FALSE,NA,###  Tutorials,image,2018-6-11
+ [Testers for RFishBC](http://derekogle.com/fishR/2018-06-07-RFishBC-Testers),78,FALSE,NA,###  Tutorials,link,2018-6-11
+ [maximal spacing around order statistics [#2]](https://xianblog.wordpress.com/2018/06/08/maximal-spacing-around-order-statistics-2/),134,FALSE,NA,###  Tutorials,link,2018-6-11
+ [An introduction to machine learning with Keras in R](https://theoreticalecology.wordpress.com/2018/06/06/an-introduction-to-machine-learning-with-keras-in-r/),161,FALSE,NA,###  Tutorials,link,2018-6-11
+ [Sentiment Use Across the Course of Pitchfork Music Reviews: A Tidy Text Analysis with R](https://methodmatters.blogspot.com/2018/06/sentiment-use-across-course-of.html),171,FALSE,NA,###  Tutorials,link,2018-6-11
+ [R functions for Bayesian Model Statistics and Summaries #rstats #stan #brms](https://strengejacke.wordpress.com/2018/06/06/r-functions-for-bayesian-model-statistics-and-summaries-rstats-stan-brms/),200,FALSE,NA,###  Tutorials,link,2018-6-11
+ [Fancy Plot (with Posterior Samples) for Bayesian Regressions](https://neuropsychology.github.io/psycho.R//2018/06/03/plot_bayesian_model.html),145,FALSE,NA,###  Tutorials,link,2018-6-11
"<!--<div class=""post-more-begin""></div><div class=""post-more-end""></div>-->",75,FALSE,NA,###  Tutorials,unid,2018-6-11
Events in 3 Months:,19,FALSE,NA,###  Upcoming Events in 3 Months,unid,2018-6-11
+ [7eme Rencontres R](https://r2018-rennes.sciencesconf.org/)  **July 5 & 6** <br />,84,FALSE,NA,###  Upcoming Events in 3 Months,link,2018-6-11
Rennes - Agrocampus,19,FALSE,NA,###  Upcoming Events in 3 Months,unid,2018-6-11
+ [useR! 2018](https://user2018.r-project.org/) **July 10** <br />,66,FALSE,NA,###  Upcoming Events in 3 Months,link,2018-6-11
The annual useR! conference is the main meeting of the international R user and developer community.,100,FALSE,NA,###  Upcoming Events in 3 Months,unid,2018-6-11
+ [LatinR 2018](http://latin-r.com/) **Sept 4-5** <br />,56,FALSE,NA,###  Upcoming Events in 3 Months,link,2018-6-11
"Buenos Aires, Argentina.",24,FALSE,NA,###  Upcoming Events in 3 Months,unid,2018-6-11
[This week's local R-User and applied stats events (week of 2018-06-04)](https://community.rstudio.com/t/upcoming-r-community-events-week-of-2018-06-04/9079),157,FALSE,NA,###  Upcoming Events in 3 Months,unid,2018-6-11
More past events at [R conferences & meetups](https://conf.rweekly.org).,72,FALSE,NA,###  Upcoming Events in 3 Months,unid,2018-6-11
"<p class=""hide-support added-hostname support-rweekly"" style=""text-align: center;font-weight: bold;"">Your <a class=""non-visited externalLink"" href=""https://www.patreon.com/rweekly"" onclick=""pas(this)"">support</a> will keep R Weekly team moving! 💡</p>",250,FALSE,NA,###  Call for Participation,unid,2018-6-11
"<blockquote class=""twitter-tweet"" data-lang=""en""><p lang=""en"" dir=""ltr"">ggplot2 has a lot (and I say A LOT) of theme customisation that I can&#39;t remember each time what the argument name was. I forgot that <a href=""https://twitter.com/rstudio?ref_src=twsrc%5Etfw"">@rstudio</a> can have addins and one of them makes the <a href=""https://twitter.com/hashtag/ggplot?src=hash&amp;ref_src=twsrc%5Etfw"">#ggplot</a> theme customisation easier 🙂 <a href=""https://twitter.com/hashtag/rstats?src=hash&amp;ref_src=twsrc%5Etfw"">#rstats</a> <a href=""https://t.co/57khHf3zS6"">pic.twitter.com/57khHf3zS6</a></p>&mdash; Emi Tanaka 🌾 (@statsgen) <a href=""https://twitter.com/statsgen/status/1002762682456367104?ref_src=twsrc%5Etfw"">June 2, 2018</a></blockquote>",747,FALSE,NA,###  Quotes of the Week,unid,2018-6-11
"<blockquote class=""twitter-tweet"" data-lang=""en""><p lang=""en"" dir=""ltr"">I don&#39;t usually share stuff like this but I kind of can&#39;t help myself in this case. Absolutely floored by comment from <a href=""https://twitter.com/xieyihui?ref_src=twsrc%5Etfw"">@xieyihui</a> about my new R package, slidex, for converting slides  from PPTX to <a href=""https://twitter.com/hashtag/rstats?src=hash&amp;ref_src=twsrc%5Etfw"">#rstats</a> <a href=""https://twitter.com/hashtag/xaringan?src=hash&amp;ref_src=twsrc%5Etfw"">#xaringan</a>. WIP version here: <a href=""https://t.co/jck4z0eTMU"">https://t.co/jck4z0eTMU</a> <a href=""https://t.co/0GNkWG1KhQ"">pic.twitter.com/0GNkWG1KhQ</a></p>&mdash; Daniel Anderson (@datalorax_) <a href=""https://twitter.com/datalorax_/status/1003867459999285248?ref_src=twsrc%5Etfw"">June 5, 2018</a></blockquote>",828,FALSE,NA,###  Quotes of the Week,unid,2018-6-11
"<blockquote class=""twitter-tweet"" data-lang=""en""><p lang=""en"" dir=""ltr"">gganimate has reached the gapminder state of its development as transition_time() has been added <a href=""https://twitter.com/hashtag/rstats?src=hash&amp;ref_src=twsrc%5Etfw"">#rstats</a><br><br>p + ... +<br>  transition_time(year) + <br>  ease_aes(&#39;linear&#39;) <a href=""https://t.co/Hz8azd1lio"">pic.twitter.com/Hz8azd1lio</a></p>&mdash; Thomas Lin Pedersen (@thomasp85) <a href=""https://twitter.com/thomasp85/status/1004068316611260416?ref_src=twsrc%5Etfw"">June 5, 2018</a></blockquote>",563,FALSE,NA,###  Quotes of the Week,unid,2018-6-11
"<blockquote class=""twitter-tweet"" data-lang=""en""><p lang=""en"" dir=""ltr"">meme in <a href=""https://twitter.com/hashtag/rstats?src=hash&amp;ref_src=twsrc%5Etfw"">#rstats</a> <a href=""https://t.co/hmOJIcYc74"">pic.twitter.com/hmOJIcYc74</a></p>&mdash; Guangchuang Yu (@guangchuangyu) <a href=""https://twitter.com/guangchuangyu/status/1003549886267121664?ref_src=twsrc%5Etfw"">June 4, 2018</a></blockquote>",398,FALSE,NA,###  Quotes of the Week,unid,2018-6-11
