value,nchar,section_lookup,section_title,section,type,issue
+ [rstudio::conf 2018 Highlights](https://jenthompson.me/2018/02/20/rstudioconf-2018/),86,FALSE,NA,### Insights,link,2018-2-26
+ [How I started with R](http://kgilds.rbind.io/2018/02/18/how-i-started-with-r/),81,FALSE,NA,### Insights,link,2018-2-26
"+ [Xie Yihui, R Superstar and Mensch](https://matloff.wordpress.com/2018/02/22/xie-yihui-r-superstar-and-mensch/)",113,FALSE,NA,### Insights,link,2018-2-26
+ [I am not a Data Scientist - My R journey](http://blog.sellorm.com/2018/02/18/i-am-not-a-data-scientist-my-r-journey/),120,FALSE,NA,### Insights,link,2018-2-26
+ [Combine your hex stickers with magic(k)](http://www.masalmon.eu/2018/02/22/hexcombine/),90,FALSE,NA,###  Tutorials,link,2018-2-26
![Combine your hex stickers with magic(k)](https://raw.githubusercontent.com/rweekly/image/master/2018-8/my_laptop2.png),120,FALSE,NA,###  Tutorials,image,2018-2-26
+ [R's S3 generic-function object-oriented system](http://jasdumas.github.io/2018-02-23-s3-generic-function-oo/),112,FALSE,NA,###  Tutorials,link,2018-2-26
+ [An introduction to joint modeling in R](https://talesofr.wordpress.com/2018/02/23/an-introduction-to-joint-modeling-in-r/),125,FALSE,NA,###  Tutorials,link,2018-2-26
"+ [dplyr, mclapply, for loop and speed](https://scottishsnow.wordpress.com/2018/02/18/dplyr-lapply-for-loop/)",109,FALSE,NA,###  Tutorials,link,2018-2-26
+ [Packages for Getting Started with Time Series Analysis](https://mathewanalytics.com/2018/02/18/packages-for-getting-started-with-time-series-analysis-in-r/),159,FALSE,NA,###  Tutorials,link,2018-2-26
+ [Troubleshooting Package Install Issues](https://www.littlemissdata.com/blog/r-package-install),97,FALSE,NA,###  Tutorials,link,2018-2-26
+ [Stop Using Excel to Preprocess E-Prime Data](https://mattkmiecik.com/post-Stop-Using-Excel-to-Preprocess-E-Prime-Data.html),126,FALSE,NA,###  Tutorials,link,2018-2-26
+ [String Encoding and R](https://kevinushey.github.io/blog/2018/02/21/string-encoding-and-r/),94,FALSE,NA,###  Tutorials,link,2018-2-26
+ [Internal Packages for Common Data Manipulations](http://jonthegeek.com/2018/02/19/internal-packages-for-common-data-manipulations/),134,FALSE,NA,###  Tutorials,link,2018-2-26
+ [autoplotly - One Line of R Code to Build Interactive Visualizations for Statistical Results ](https://terrytangyuan.github.io/2018/02/12/autoplotly-intro/),158,FALSE,NA,###  Tutorials,link,2018-2-26
+ [Use R to calculate derivatives of formulas and empirical data](https://www.andrewheiss.com/blog/2018/02/15/derivatives-r-fun/),129,FALSE,NA,###  Tutorials,link,2018-2-26
+ [Play by Play:  Adding RSVP Tracking to RLadies meetupr PACKAGE (A Github Experience) ](https://rickpackblog.wordpress.com/2018/02/19/play-by-play-adding-rsvp-tracking-to-rladies-meetupr-package-a-github-experience/),218,FALSE,NA,###  Tutorials,link,2018-2-26
+ [A short post on some rjson/jsonlite tweaking.](http://unconj.ca/blog/a-note-on-migrating-packages-from-rjson-to-jsonlite.html),129,FALSE,NA,###  Tutorials,link,2018-2-26
"+ [This post shows, with an example and a small simulation, that model selection bias can make typical significance testing methods invalid. ](http://joshualoftus.com/post/model-selection-bias-invalidates-significance-tests/index.html)",235,FALSE,NA,###  Tutorials,link,2018-2-26
+ [Visualizing Distributions & Linear Discriminant Analysis using Shiny](http://rsangole.netlify.com/post/first-foray-into-shiny/),130,FALSE,NA,###  Tutorials,link,2018-2-26
+ [R Tip: Use qc() For Fast Legible Quoting](http://www.win-vector.com/blog/2018/02/r-tip-use-qc-for-fast-legible-quoting/),123,FALSE,NA,###  Tutorials,link,2018-2-26
+ [Convex Hulls part 3](https://coolbutuseless.bitbucket.io/2018/02/18/convex-hulls-part-3/),92,FALSE,NA,###  Tutorials,link,2018-2-26
+ [R package serrsBayes](https://mattstats.wordpress.com/2018/02/19/serrsbayes/),80,FALSE,NA,###  Tutorials,link,2018-2-26
+ [R Tip: Use seq_len() to Avoid The Backwards Sequence Bug](http://www.win-vector.com/blog/2018/02/r-tip-use-seq_len-to-avoid-the-backwards-sequence-bug/),155,FALSE,NA,###  Tutorials,link,2018-2-26
+ [Theory free tidyeval](https://www.johnmackintosh.com/2018-02-19-theory-free-tidyeval/),89,FALSE,NA,###  Tutorials,link,2018-2-26
+ [Overlapping lines](https://coolbutuseless.bitbucket.io/2018/02/20/overlapping-lines/),88,FALSE,NA,###  Tutorials,link,2018-2-26
+ [webmockr: mock HTTP requests](https://ropensci.org/technotes/2018/02/20/webmockr-intro/),91,FALSE,NA,###  Tutorials,link,2018-2-26
+ [Deep Learning Image Classification with Keras and Shiny](http://jasdumas.github.io/2018-02-20-deep-learning-img-classifier/),127,FALSE,NA,###  Tutorials,link,2018-2-26
![Deep Learning Image Classification with Keras and Shiny](https://raw.githubusercontent.com/rweekly/image/master/2018-8/img_clf_app.png),137,FALSE,NA,###  Tutorials,image,2018-2-26
+ [R Tip: Use seq_len() to Avoid The Backwards Sequence Trap](http://www.win-vector.com/blog/2018/02/r-tip-use-seq_len-to-avoid-the-backwards-sequence-bug/),156,FALSE,NA,###  Tutorials,link,2018-2-26
+ [A Twist of Hygge in xaringan](https://yihui.name/en/2018/02/xaringan-hygge/),79,FALSE,NA,###  Tutorials,link,2018-2-26
+ [Convex Hulls part 4](https://coolbutuseless.bitbucket.io/2018/02/18/convex-hulls-part-4/),92,FALSE,NA,###  Tutorials,link,2018-2-26
+ [Motor policy price comparisons  – comparing apples with oranges](http://ronaldrichman.co.za/2018/02/18/motor-policy-price-comparisons-comparing-apples-with-oranges/),168,FALSE,NA,###  Tutorials,link,2018-2-26
+ [Random Fractal Maps: Software Comparison](https://jsta.rbind.io/blog/random-fractal-maps-software-comparison/),113,FALSE,NA,###  Tutorials,link,2018-2-26
+ [R Tip: Use [[ ]] Wherever You Can](http://www.win-vector.com/blog/2018/02/r-tip-use-wherever-you-can/),105,FALSE,NA,###  Tutorials,link,2018-2-26
+ [Machine Learning in R with TensorFlow](http://blog.revolutionanalytics.com/2018/02/r-with-tensorflow.html),109,FALSE,NA,###  Tutorials,link,2018-2-26
"+ [""I have to randomize by cluster. Is it OK if I only have 6 sites?""](https://www.rdatagen.net/post/i-have-to-randomize-by-site-is-it-ok-if-i-only-have-6/)",156,FALSE,NA,###  Tutorials,link,2018-2-26
+ [R Tip: Force Named Arguments](http://www.win-vector.com/blog/2018/02/r-tip-force-named-arguments/),101,FALSE,NA,###  Tutorials,link,2018-2-26
+ [Finding the top rail-trails in each state using mixed effects models](https://jrosen48.github.io/blog/find-the-top-rail-trails-in-each-state/),145,FALSE,NA,###  Tutorials,link,2018-2-26
+ [Analyzing accelerometer data with R](http://blog.revolutionanalytics.com/2018/02/accelerometers.html),104,FALSE,NA,###  Tutorials,link,2018-2-26
+ [ggraph all grown up 🎈🦒](https://maraaverick.rbind.io/2018/02/ggraph-all-grown-up/),85,FALSE,NA,###  Tutorials,link,2018-2-26
+ [Is R base::subset() really that bad?](http://www.win-vector.com/blog/2018/02/is-r-basesubset-really-that-bad/),113,FALSE,NA,###  Tutorials,link,2018-2-26
+ [How to set up a sparklyr cluster in 5 minutes](http://blog.revolutionanalytics.com/2018/02/aztk-sparklyr.html),113,FALSE,NA,###  Tutorials,link,2018-2-26
+ [Do tweeps with more followers follow tweeps with more followers?](http://ellisp.github.io/blog/2018/02/24/following-followers),129,FALSE,NA,###  Tutorials,link,2018-2-26
![Do tweeps with more followers follow tweeps with more followers?](https://raw.githubusercontent.com/rweekly/image/master/2018-8/twitter-followers.png),152,FALSE,NA,###  Tutorials,image,2018-2-26
+ [Thoughts to Words - An Introduction to Aaron Simumba's Website](https://support.rbind.io/2018/02/19/introduction-to-aaron-simumba-website/),142,FALSE,NA,###  Tutorials,link,2018-2-26
+ [Generating Certificates of Attendance Using R](http://www.dsup.org/blog/creating-certificates-of-attendance-using-r/),120,FALSE,NA,###  Tutorials,link,2018-2-26
+ [Hello JS in R Markdown](http://www.aliciaschep.com/blog/js-rmarkdown/),73,FALSE,NA,###  Tutorials,link,2018-2-26
"<!--<div class=""post-more-begin""></div><div class=""post-more-end""></div>-->",75,FALSE,NA,###  Tutorials,unid,2018-2-26
Updates from [R Core](http://developer.r-project.org/blosxom.cgi/R-devel/NEWS):,79,FALSE,NA,###  R Project Updates,unid,2018-2-26
"+ `merge()` gains new option `no.dups` and by default suffixes the second of two duplicated column names, thanks to a proposal by Scott Ritchie (and Gabe Becker).",162,FALSE,NA,###  R Project Updates,unid,2018-2-26
+ `NAMEDMAX` has been raised to 3 to allow protection of intermediate results from (usually ill-advised) assignments in arguments to `BUILTIN` functions. Package `C` code using `SET_NAMED` may need to be revised.,212,FALSE,NA,###  R Project Updates,unid,2018-2-26
+ The undocumented `hidden` objects `.__H__.cbind` and `.__H__.rbind` in package `base` are deprecated (in favour of `cbind` and `rbind`).,138,FALSE,NA,###  R Project Updates,unid,2018-2-26
+ Arithmetic with data frames gives a data frame for `^` (which previously gave a numeric matrix).,98,FALSE,NA,###  R Project Updates,unid,2018-2-26
"+ `read.table()` with non-default separator now supports quotes following a non-whitespace, matching the behavior of `scan()`.",126,FALSE,NA,###  R Project Updates,unid,2018-2-26
"+ `Writing R Extensions` now documents the `R_tryCatch`, `R_tryCatchError`, and `R_UnwindProtect` functions.",108,FALSE,NA,###  R Project Updates,unid,2018-2-26
+ satRday Cape Town 2018 **March 17** <br />,44,FALSE,NA,###  Upcoming Events,unid,2018-2-26
[satRday Cape Town](http://capetown2018.satrdays.org/),54,FALSE,NA,###  Upcoming Events,unid,2018-2-26
+ New York R conference **Aprl 20-21** <br />,45,FALSE,NA,###  Upcoming Events,unid,2018-2-26
"[New York R conference](https://www.rstats.nyc/),Discount Code : rladies",72,FALSE,NA,###  Upcoming Events,unid,2018-2-26
+ [eRum 2018](http://2018.erum.io) **May 14-16** <br />,55,FALSE,NA,###  Upcoming Events,link,2018-2-26
"European R Users Meeting @ Budapest, Hungary",44,FALSE,NA,###  Upcoming Events,unid,2018-2-26
+ R/Finance 2018 **June 1 and 2** <br />,40,FALSE,NA,###  Upcoming Events,unid,2018-2-26
[Applied Finance with R](http://www.rinfinance.com).,52,FALSE,NA,###  Upcoming Events,unid,2018-2-26
"+ [CascadiaRConf](https://cascadiarconf.com/) **June 2, 2018**",62,FALSE,NA,###  Upcoming Events,link,2018-2-26
"Portland, OR, US",16,FALSE,NA,###  Upcoming Events,unid,2018-2-26
+ [7eme Rencontres R](https://r2018-rennes.sciencesconf.org/)  **5 & 6 July 2018** <br />,89,FALSE,NA,###  Upcoming Events,link,2018-2-26
Rennes - Agrocampus,19,FALSE,NA,###  Upcoming Events,unid,2018-2-26
"+ [useR! 2018](https://user2018.r-project.org/) **July 10, 2018** <br />",72,FALSE,NA,###  Upcoming Events,link,2018-2-26
The annual useR! conference is the main meeting of the international R user and developer community.,100,FALSE,NA,###  Upcoming Events,unid,2018-2-26
More past events at [R conferences & meetups](https://conf.rweekly.org).,72,FALSE,NA,###  Upcoming Events,unid,2018-2-26
"+ [rOpenSci unconf18 self-nominations, deadline 2018/03/08](https://ropensci.org/blog/2018/02/08/unconf2018/)",109,FALSE,NA,###  Call for Participation,link,2018-2-26
+ [R-Ladies NYC April 2018 Book Club](https://www.goodreads.com/group/show/225365-r-ladies-nyc) R-Ladies NYC are still gathering suggestions for the bookclub.,158,FALSE,NA,###  Call for Participation,link,2018-2-26
"<p class=""hide-support added-hostname support-rweekly"" style=""text-align: center;font-weight: bold;"">Your <a class=""non-visited externalLink"" href=""https://www.patreon.com/rweekly"" onclick=""pas(this)"">support</a> will keep R Weekly team moving! 💡</p>",250,FALSE,NA,###  Call for Participation,unid,2018-2-26
"<blockquote class=""twitter-tweet"" data-lang=""en""><p lang=""en"" dir=""ltr"">Did you know that <a href=""https://twitter.com/rstudio?ref_src=twsrc%5Etfw"">@rstudio</a> has a real-time LaTeX equation previewer? Create a math block with $$ in your R Markdown document to try it out. <a href=""https://twitter.com/hashtag/rstats?src=hash&amp;ref_src=twsrc%5Etfw"">#rstats</a> <a href=""https://t.co/TneXdaOVJW"">pic.twitter.com/TneXdaOVJW</a></p>&mdash; RStudio Tips (@rstudiotips) <a href=""https://twitter.com/rstudiotips/status/964562660351033344?ref_src=twsrc%5Etfw"">February 16, 2018</a></blockquote>",590,FALSE,NA,###  Quotes of the Week,unid,2018-2-26
"<blockquote class=""twitter-tweet"" data-lang=""en""><p lang=""en"" dir=""ltr"">Mapping in <a href=""https://twitter.com/plotlygraphs?ref_src=twsrc%5Etfw"">@plotlygraphs</a> for <a href=""https://twitter.com/hashtag/rstats?src=hash&amp;ref_src=twsrc%5Etfw"">#rstats</a> is becoming 🌎-class. Be on the look-out for announcement next week. Major thx to <a href=""https://twitter.com/edzerpebesma?ref_src=twsrc%5Etfw"">@edzerpebesma</a> <a href=""https://twitter.com/RConsortium?ref_src=twsrc%5Etfw"">@RConsortium</a> for simple features! <a href=""https://t.co/vmFZ6TcB4U"">pic.twitter.com/vmFZ6TcB4U</a></p>&mdash; Carson Sievert (@cpsievert) <a href=""https://twitter.com/cpsievert/status/967078130388258816?ref_src=twsrc%5Etfw"">February 23, 2018</a></blockquote>",744,FALSE,NA,###  Quotes of the Week,unid,2018-2-26
"<blockquote class=""twitter-tweet"" data-lang=""en""><p lang=""en"" dir=""ltr"">Who is significat? She adds asteriskez to your p-valuez! <a href=""https://twitter.com/jo_hardin47?ref_src=twsrc%5Etfw"">@jo_hardin47</a> <a href=""https://twitter.com/hspter?ref_src=twsrc%5Etfw"">@hspter</a> <a href=""https://twitter.com/robinson_es?ref_src=twsrc%5Etfw"">@robinson_es</a> <a href=""https://twitter.com/hashtag/rcatladies?src=hash&amp;ref_src=twsrc%5Etfw"">#rcatladies</a> <a href=""https://twitter.com/hashtag/rstats?src=hash&amp;ref_src=twsrc%5Etfw"">#rstats</a> <a href=""https://t.co/pQXsnplDKW"">pic.twitter.com/pQXsnplDKW</a></p>&mdash; Charlotte Wickham (@CVWickham) <a href=""https://twitter.com/CVWickham/status/966852116185694209?ref_src=twsrc%5Etfw"">February 23, 2018</a></blockquote>",771,FALSE,NA,###  Quotes of the Week,unid,2018-2-26
