value,nchar,section_lookup,section_title,section,type,issue
"+ [{coronaobj}: Generate customized, scientifically accurate 3D models of SARS CoV-2](https://github.com/tylermorganwall/coronaobj)",131,FALSE,NA,###  New Packages,link,2020-04-13
![](https://raw.githubusercontent.com/rweekly/image/master/2020-04-13/corona-obj.png),85,FALSE,NA,###  New Packages,image,2020-04-13
+ [{flametree}: Generative artwork that looks a bit like trees](https://github.com/djnavarro/flametree/),104,FALSE,NA,###  New Packages,link,2020-04-13
+ [{fs 1.4.1}](https://cran.r-project.org/package=fs),53,FALSE,NA,### Updated Packages,link,2020-04-13
+ [{glue 1.4.0}](https://cran.r-project.org/package=glue),57,FALSE,NA,### Updated Packages,link,2020-04-13
+ [{tibble 3.0.0}](https://www.tidyverse.org/blog/2020/04/tibble-3-0-0/),72,FALSE,NA,### Updated Packages,link,2020-04-13
+ [{exams 2.3.6}](http://www.r-exams.org/general/cran_release_236/),67,FALSE,NA,### Updated Packages,link,2020-04-13
+ [{effectsize 0.3.0}](https://easystats.github.io/effectsize/),63,FALSE,NA,### Updated Packages,link,2020-04-13
+ [{usethis 1.6.0}](https://www.tidyverse.org/blog/2020/04/usethis-1-6-0/),74,FALSE,NA,### Updated Packages,link,2020-04-13
+ [Robust estimation with tidymodels bootstrap resampling](https://www.youtube.com/watch?v=7LGR1sEUXoI),103,FALSE,NA,###  Videos and Podcasts,link,2020-04-13
+ [aRt programming: A series of videos describing how to create a new generative art system in R](https://www.youtube.com/playlist?list=PLRPB0ZzEYegNYW3ksiK3dvd6S4HMfKj1n),171,FALSE,NA,###  Videos and Podcasts,link,2020-04-13
+ [Getting Started with R + StatsBomb | Analyzing Squad Rotation & Clustering Passes](https://www.youtube.com/watch?v=ilIIjqfstfQ),130,FALSE,NA,###  Videos and Podcasts,link,2020-04-13
+ [brickrパッケージを利用してAnimal Crossingのマイデザインを作った](https://tsuyupon.hatenablog.com/entry/2020/04/10/170504),103,FALSE,NA,### R Internationally,link,2020-04-13
+ [R base plotting without wrappers](http://karolis.koncevicius.lt/posts/r_base_plotting_without_wrappers/),107,FALSE,NA,###  Tutorials,link,2020-04-13
"+ [Racing Barplots with {ggpattern}, {flagon} & {gganimate}](https://coolbutuseless.github.io/2020/04/12/racing-barplots-with-ggpattern-flagon-gganimate/)",154,FALSE,NA,###  Tutorials,link,2020-04-13
+ [Getting started in R markdown](https://towardsdatascience.com/getting-started-in-r-markdown-2d3de636bde3),108,FALSE,NA,###  Tutorials,link,2020-04-13
+ [Many ways of reading data into R - 1](https://medium.com/analytics-vidhya/many-ways-of-reading-data-into-r-1-52b02825cb27),125,FALSE,NA,###  Tutorials,link,2020-04-13
+ [Getting started in R with StatsBomb Data](https://biscuitchaserfc.blogspot.com/2020/03/getting-started-in-r-with-statsbomb-data.html),136,FALSE,NA,###  Tutorials,link,2020-04-13
![](https://raw.githubusercontent.com/rweekly/image/master/2020-04-13/statsbombtutorial.png),92,FALSE,NA,###  Tutorials,image,2020-04-13
+ [Data cleaning with Kamehamehas in R](https://martinctc.github.io/blog/data-cleaning-with-kamehamehas-in-r/),110,FALSE,NA,###  Tutorials,link,2020-04-13
+ [Visualize climate anomalies](https://dominicroye.github.io/en/2020/visualize-climate-anomalies/),99,FALSE,NA,###  Tutorials,link,2020-04-13
+ [H is for {haven}](http://www.deeplytrivial.com/2020/04/h-is-for-haven.html),78,FALSE,NA,###  Tutorials,link,2020-04-13
+ [Need a good RStudio Alternative? Try VSCode R](https://www.programmingwithr.com/need-a-good-rstudio-alternative-try-vscode-r/),129,FALSE,NA,###  Tutorials,link,2020-04-13
+ [How to basic: bar plots](https://www.brodrigues.co/blog/2020-04-12-basic_ggplot2/),85,FALSE,NA,###  Tutorials,link,2020-04-13
+ [Android Smartphone Analysis in R [Code + Video]](https://www.programmingwithr.com/android-smartphone-analysis-in-r-code-video/),130,FALSE,NA,###  Tutorials,link,2020-04-13
"<!--<div class=""post-more-begin></div><div class=""post-more-end""></div>-->",74,FALSE,NA,###  Tutorials,unid,2020-04-13
Updates from [R Core](http://developer.r-project.org/blosxom.cgi/R-devel/NEWS):,79,FALSE,NA,###  R Project Updates,unid,2020-04-13
Events in 3 Months:,19,FALSE,NA,###  Upcoming Events in 3 Months,unid,2020-04-13
"+ [April 16th, (Virtual/Online) R-Ladies Cape Town](https://www.meetup.com/rladies-cape-town/events/270020213/)",111,FALSE,NA,###  Upcoming Events in 3 Months,link,2020-04-13
"+ [May 23rd, 85th (Virtual/Online) TokyoR Meetup](https://tokyor.connpass.com/)",79,FALSE,NA,###  Upcoming Events in 3 Months,link,2020-04-13
+ [A list of R conferences and meetings](https://jumpingrivers.github.io/meetingsR/events.html),95,FALSE,NA,###  Upcoming Events in 3 Months,link,2020-04-13
+ [This week's local R-User and applied stats events](https://community.rstudio.com/c/irl),90,FALSE,NA,###  Upcoming Events in 3 Months,link,2020-04-13
More past events at [R conferences & meetups](https://conf.rweekly.org).,72,FALSE,NA,###  Upcoming Events in 3 Months,unid,2020-04-13
+ [{tdf}: Tour de France winners and stages data](https://github.com/alastairrushworth/tdf),91,FALSE,NA,### Datasets,link,2020-04-13
"<p class=""hide-support added-hostname support-rweekly"" style=""text-align: center;font-weight: bold;"">Your <a class=""non-visited externalLink"" href=""https://www.patreon.com/rweekly"" onclick=""pas(this)"">support</a> will keep R Weekly team moving! 💡</p>",250,FALSE,NA,###  Call for Participation,unid,2020-04-13
"<blockquote class=""twitter-tweet""><p lang=""en"" dir=""ltr"">Students struggle with install vs library every semester, and keep including their install code in the RMarkdown report. Hope this meme might help in the future <a href=""https://twitter.com/hashtag/rstats?src=hash&amp;ref_src=twsrc%5Etfw"">#rstats</a> <a href=""https://t.co/I8xg053y0x"">pic.twitter.com/I8xg053y0x</a></p>&mdash; Dianne Cook (@visnut) <a href=""https://twitter.com/visnut/status/1248087845589274624?ref_src=twsrc%5Etfw"">April 9, 2020</a></blockquote> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script> ",607,FALSE,NA,###  Quotes of the Week,unid,2020-04-13
"<blockquote class=""twitter-tweet""><p lang=""en"" dir=""ltr"">📦gghighlight📦is a delight. Thank you <a href=""https://twitter.com/yutannihilat_en?ref_src=twsrc%5Etfw"">@yutannihilat_en</a> 🥳🎉!!! <br><br>Check out some cool added features in gghighlight 0.2.0: <a href=""https://t.co/YV1BrVYPR6"">https://t.co/YV1BrVYPR6</a> <a href=""https://twitter.com/hashtag/rstats?src=hash&amp;ref_src=twsrc%5Etfw"">#rstats</a> <a href=""https://t.co/dIANwfOZsn"">pic.twitter.com/dIANwfOZsn</a></p>&mdash; Allison Horst (@allison_horst) <a href=""https://twitter.com/allison_horst/status/1248765119334498305?ref_src=twsrc%5Etfw"">April 11, 2020</a></blockquote> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script> ",720,FALSE,NA,###  Quotes of the Week,unid,2020-04-13
"<blockquote class=""twitter-tweet""><p lang=""en"" dir=""ltr"">Pssssttt..... hey kids.... wanna learn some Advanced Statistical Computing with R?<a href=""https://twitter.com/hglanz?ref_src=twsrc%5Etfw"">@hglanz</a> and I are making our course materials public. We&#39;d like to invite you to follow along with our superstar Cal Poly students over the next 9 weeks:<a href=""https://t.co/zpIsYMDYHu"">https://t.co/zpIsYMDYHu</a><a href=""https://twitter.com/hashtag/rstats?src=hash&amp;ref_src=twsrc%5Etfw"">#rstats</a></p>&mdash; Kelly Bodwin (@KellyBodwin) <a href=""https://twitter.com/KellyBodwin/status/1247268845208784896?ref_src=twsrc%5Etfw"">April 6, 2020</a></blockquote> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script> ",753,FALSE,NA,###  Quotes of the Week,unid,2020-04-13
