value,nchar,section_lookup,section_title,section,type,issue
![Multiple Data (Time Series) Streams Clustering](https://raw.githubusercontent.com/rweekly/image/master/2019/clustering-in-.gif),129,FALSE,NA,### R in the Real World,image,2019-02-11
"+ [A package to download, import and tidy time series data from the Australian Bureau of Statistics](http://mattcowgill.com/2019/02/02/a-new-tool-to-make-it-easier-to-work-with-abs-data/)",187,FALSE,NA,### R in the Real World,link,2019-02-11
+ [Developing a package to analyze data of the hospital morbidity survey](https://rafaelmenmell.netlify.com/2018/10/20/developing-a-package-to-analyze-data-of-the-hospital-morbidity-survey/),190,FALSE,NA,### R in the Real World,link,2019-02-11
![Developing a package to analyze data of the hospital morbidity survey](https://raw.githubusercontent.com/rweekly/image/master/2019/hospital.png),146,FALSE,NA,### R in the Real World,image,2019-02-11
+ [Retail Data Visualization with R and Shiny](https://nycdatascience.com/blog/r/retail-data-visualization-with-r-and-shiny/),125,FALSE,NA,### R in the Real World,link,2019-02-11
+ [Building Our Own Open Source Supercomputer with R and AWS](https://janlauge.github.io/2019/building-our-own-open-source-supercomputer-with-R/),145,FALSE,NA,### R in the Real World,link,2019-02-11
+ [RC RUGS 2019 Is Up and Running](https://www.r-consortium.org/uncategorized/2019/02/04/rc-rugs-2019-is-up-and-running),120,FALSE,NA,###  R in Organizations,link,2019-02-11
+ [BBC Visual and Data Journalism cookbook for R graphics](https://bbc.github.io/rcookbook/),92,FALSE,NA,###  R in Organizations,link,2019-02-11
![BBC Visual and Data Journalism cookbook for R graphics](https://raw.githubusercontent.com/rweekly/image/master/2019/bbc-cook.png),131,FALSE,NA,###  R in Organizations,image,2019-02-11
"<p class=""added-hostname""><a href=""https://rweekly.org/live"" target=""_blank"" class=""externalLink"">📦 <i>Go Live for More New Pkgs</i> 📦</a></p>",142,FALSE,NA,###  New Packages,unid,2019-02-11
**CRAN**,8,FALSE,NA,###  New Packages,unid,2019-02-11
+ [tsfeatures](https://pkg.robjhyndman.com/tsfeatures/index.html) - provides methods for extracting various features from time series data.,139,FALSE,NA,###  New Packages,link,2019-02-11
"+ [readabs ](https://CRAN.R-project.org/package=readabs) - Download, import, and tidy time series data from the Australian Bureau of Statistics",143,FALSE,NA,###  New Packages,link,2019-02-11
"+ [olsrr](https://blog.aravindhebbali.com/2019/02/07/introducing-olsrr/) -  a set of tools for improved output from linear regression models, designed keeping in mind beginner/intermediate R users.",197,FALSE,NA,###  New Packages,link,2019-02-11
**GitHub or Bitbucket**,23,FALSE,NA,###  New Packages,unid,2019-02-11
"+ [whiteboxR](https://github.com/giswqs/whiteboxR) - whitebox R package for geospatial analysis, which is an R frontend of a stand-alone executable command-line program called WhiteboxTools",189,FALSE,NA,###  New Packages,link,2019-02-11
+ [shutterstock-r](https://github.com/strboul/shutterstock-r) - Access Shutterstock API from R,94,FALSE,NA,###  New Packages,link,2019-02-11
+ [V8 2.0](https://cran.r-project.org/web/packages/V8/) -  Embedded JavaScript Engine for R,91,FALSE,NA,### Updated Packages,link,2019-02-11
+ [purrr 0.3.0](https://www.tidyverse.org/articles/2019/02/purrr-0-3-0/),72,FALSE,NA,### Updated Packages,link,2019-02-11
+ [cartography 2.2.0](https://rgeomatic.hypotheses.org/1729),60,FALSE,NA,### Updated Packages,link,2019-02-11
![cartography vignette extract](https://raw.githubusercontent.com/rweekly/image/master/2019/cartography-vignette.png),117,FALSE,NA,### Updated Packages,image,2019-02-11
+ [BBC Visual and Data Journalism cookbook for R graphics](https://bbc.github.io/rcookbook/),92,FALSE,NA,### Gist & Cookbook,link,2019-02-11
+ [Audio classification with Keras: Looking closer at the non-deep learning parts](https://blogs.rstudio.com/tensorflow/posts/2019-02-07-audio-background/),155,FALSE,NA,###  Tutorials,link,2019-02-11
"+ [Enhancing gather() and spread() by Using ""Bundled"" data.frames](https://yutani.rbind.io/post/enhancing-gather-and-spread-by-using-bundled-data-frames/)",154,FALSE,NA,###  Tutorials,link,2019-02-11
+ [Benchmarking an Rstats workstation - using benchmarkme](https://www.samabbott.co.uk/post/benchmarking-workstation-benchmarkme/),130,FALSE,NA,###  Tutorials,link,2019-02-11
![Performance benchmarks by core - programming](https://raw.githubusercontent.com/rweekly/image/master/2019/bench-work.png),123,FALSE,NA,###  Tutorials,image,2019-02-11
+ [Introduction to Object Oriented Programming using S3 classes. German language. Make R play Rock - Paper - Scissors with user defined output (print method).](https://statistik-dresden.de/archives/15281),204,FALSE,NA,###  Tutorials,link,2019-02-11
+ [Solving Ordinary Least Squares Regression Using Matrix Algebra in R](https://ekarinpongpipat.com/blog_solving_ols_regression_using_matrix_algebra.html),154,FALSE,NA,###  Tutorials,link,2019-02-11
+ [Function Objects and Pipelines in R](http://www.win-vector.com/blog/2019/02/function-objects-and-pipelines-in-r/),116,FALSE,NA,###  Tutorials,link,2019-02-11
+ [How to urn inconsistently multi-headered excel data into a tidy data frame in R.](https://paul.rbind.io/2019/02/01/tidying-multi-header-excel-data-with-r/),158,FALSE,NA,###  Tutorials,link,2019-02-11
+ [A little trick for debugging Shiny](https://rtask.thinkr.fr/blog/a-little-trick-for-debugging-shiny/),104,FALSE,NA,###  Tutorials,link,2019-02-11
+ [The power of tapping into your community for support](https://lcolladotor.github.io/2019/02/03/the-power-of-tapping-into-your-community-for-support/),152,FALSE,NA,###  Tutorials,link,2019-02-11
+ [8 out of 10 cats does countdown](https://coolbutuseless.github.io/2019/02/04/8-out-of-10-cats-does-countdown/),113,FALSE,NA,###  Tutorials,link,2019-02-11
+ [Using the uniform sum distribution to introduce probability](https://www.rdatagen.net/post/a-fun-example-to-explore-probability/),132,FALSE,NA,###  Tutorials,link,2019-02-11
+ [PDSwR2: New Chapters!](http://www.win-vector.com/blog/2019/02/pdswr2-new-chapters/),86,FALSE,NA,###  Tutorials,link,2019-02-11
+ [trailing commas](https://recology.info/2019/02/trailing-commas/),67,FALSE,NA,###  Tutorials,link,2019-02-11
"<!--<div class=""post-more-begi",30,FALSE,NA,###  Tutorials,unid,2019-02-11
"n""></div><div class=""post-more-end""></div>-->",45,FALSE,NA,###  Tutorials,unid,2019-02-11
Events in 3 Months:,19,FALSE,NA,###  Upcoming Events in 3 Months,unid,2019-02-11
+ [satRday Paris - 23rd February](https://paris2019.satrdays.org/),66,FALSE,NA,###  Upcoming Events in 3 Months,link,2019-02-11
+ [satRday Johannesburg - 6th April](https://joburg2019.satrdays.org/),70,FALSE,NA,###  Upcoming Events in 3 Months,link,2019-02-11
+ [satRday Newcastle - 6th April](https://newcastle2019.satrdays.org/),70,FALSE,NA,###  Upcoming Events in 3 Months,link,2019-02-11
+ [satRday Los Angeles - 6th April](https://losangeles2019.satrdays.org/),73,FALSE,NA,###  Upcoming Events in 3 Months,link,2019-02-11
+ [A list of R conferences and meetings](https://jumpingrivers.github.io/meetingsR/events.html),95,FALSE,NA,###  Upcoming Events in 3 Months,link,2019-02-11
+ [This week's local R-User and applied stats events](https://community.rstudio.com/c/irl),90,FALSE,NA,###  Upcoming Events in 3 Months,link,2019-02-11
More past events at [R conferences & meetups](https://conf.rweekly.org).,72,FALSE,NA,###  Upcoming Events in 3 Months,unid,2019-02-11
"<p class=""hide-support added-hostname support-rweekly"" style=""text-align: center;font-weight: bold;"">Your <a class=""non-visited externalLink"" href=""https://www.patreon.com/rweekly"" onclick=""pas(this)"">support</a> will keep R Weekly team moving! 💡</p>",250,FALSE,NA,###  Call for Participation,unid,2019-02-11
"<blockquote class=""twitter-tweet"" data-lang=""en""><p lang=""en"" dir=""ltr"">Finally out! Excited to announce my new book on statistical learning with <a href=""https://twitter.com/kaneplusplus?ref_src=twsrc%5Etfw"">@kaneplusplus</a> and Bryan Lewis on <a href=""https://twitter.com/CRCPress?ref_src=twsrc%5Etfw"">@CRCPress</a>. Code, data, and sample chapters available at <a href=""https://t.co/iGSWS77oXy"">https://t.co/iGSWS77oXy</a> <a href=""https://twitter.com/hashtag/rstats?src=hash&amp;ref_src=twsrc%5Etfw"">#rstats</a> <a href=""https://t.co/ihAAcK5kmd"">pic.twitter.com/ihAAcK5kmd</a></p>&mdash; Taylor Arnold (@statsmaths) <a href=""https://twitter.com/statsmaths/status/1093870728745758720?ref_src=twsrc%5Etfw"">February 8, 2019</a></blockquote>",742,FALSE,NA,###  Quotes of the Week,unid,2019-02-11
"<blockquote class=""twitter-tweet"" data-lang=""en""><p lang=""en"" dir=""ltr"">When you read 2017 a scientific paper and everyone is cited except the authors of the free software used to do the research 😢 <a href=""https://twitter.com/hashtag/rstats?src=hash&amp;ref_src=twsrc%5Etfw"">#rstats</a> <a href=""https://t.co/0RCWOIlJrp"">pic.twitter.com/0RCWOIlJrp</a></p>&mdash; Mark van der Loo (@markvdloo) <a href=""https://twitter.com/markvdloo/status/1093148088523505664?ref_src=twsrc%5Etfw"">February 6, 2019</a></blockquote>",514,FALSE,NA,###  Quotes of the Week,unid,2019-02-11
"<blockquote class=""twitter-tweet"" data-lang=""en""><p lang=""en"" dir=""ltr"">Introducing pupR: Your Daily Dose of Doggo! Do you like dogs? Do you like R? Then you’ll love this function. <a href=""https://twitter.com/hashtag/rstats?src=hash&amp;ref_src=twsrc%5Etfw"">#rstats</a> <a href=""https://twitter.com/hashtag/dogs?src=hash&amp;ref_src=twsrc%5Etfw"">#dogs</a> <a href=""https://t.co/k3bW7RKAtP"">pic.twitter.com/k3bW7RKAtP</a></p>&mdash; Melissa Innerst (@mathematicalm3l) <a href=""https://twitter.com/mathematicalm3l/status/1090720774464421889?ref_src=twsrc%5Etfw"">January 30, 2019</a></blockquote>",594,FALSE,NA,###  Quotes of the Week,unid,2019-02-11
