value,nchar,section_lookup,section_title,type,issue
<!--We Are Not Very Evenly Distributed](http://juliasilge.com/blog/Evenly-Distributed/) - Mapping U.S. population density.-->,125,FALSE,#### R in the Real World,unid,2016-8-22
![We Are Not Very Evenly Distributed](https://pbs.twimg.com/media/CqPjOKUVMAAW3eW.jpg),86,FALSE,#### R in the Real World,image,2016-8-22
+ [Simulating local community dynamics under ecological drift](https://biologyforfun.wordpress.com/2016/08/14/simulating-local-community-dynamics-under-ecological-drift/),170,FALSE,#### R in the Real World,link,2016-8-22
+ [My criticism of R numeric summary](http://www.win-vector.com/blog/2016/08/my-criticism-of-r-numeric-summary/),112,FALSE,#### R in the Real World,link,2016-8-22
+ [Mapping medical cannabis dispensaries: from PDF table to Google Map with R](http://blog.revolutionanalytics.com/2016/08/dispensaries.html),141,FALSE,#### R in the Real World,link,2016-8-22
+ [ggtree paper published](https://guangchuangyu.github.io/2016/08/ggtree-paper-published),90,FALSE,#### R in Academia,link,2016-8-22
+ [The mismatch between current statistical practice and doctoral training in ecology](http://onlinelibrary.wiley.com/doi/10.1002/ecs2.1394/abstract) - The use of R in modern ecological research.,195,FALSE,#### R in Academia,link,2016-8-22
![The mismatch between current statistical practice and doctoral training in ecology](https://pbs.twimg.com/media/CqIpwwHWAAAjmqF.jpg:large),140,FALSE,#### R in Academia,image,2016-8-22
+ [R Script Showcase from Power BI](http://community.powerbi.com/t5/R-Script-Showcase/bd-p/RVisuals),100,FALSE,## Resources,link,2016-8-22
+ [Bayesian Statistics explained to Beginners in Simple English](https://www.analyticsvidhya.com/blog/2016/06/bayesian-statistics-beginners-simple-english/),156,FALSE,## Resources,link,2016-8-22
+ [15 Page Tutorial for R](http://www.studytrails.com/blog/15-page-tutorial-for-r/),83,FALSE,## Resources,link,2016-8-22
+ [R Markdown Tour](http://rmarkdown.rstudio.com/lesson-1.html),63,FALSE,## Resources,link,2016-8-22
+ [Kaggle Datasets](https://www.kaggle.com/datasets),52,FALSE,## Resources,link,2016-8-22
+ [githubinstall 0.1.0](http://mockquant.blogspot.jp/2016/08/githubinstall-010-new-feature-for.html) - New Feature for A Helpful Way to Install R Packages Hosted on GitHub -- `gh_install_package()` and `gh_suggest_username()`,225,FALSE,## New Releases,link,2016-8-22
+ [rfoass 1.0.0](http://dirk.eddelbuettel.com/blog/2016/08/14/#rfoaas_1.0.0) - R interface to FOAAS (f@$k off as a service).,124,FALSE,## New Releases,link,2016-8-22
+ [tidyr 0.6](https://blog.rstudio.org/2016/08/15/tidyr-0-6-0/) - Add new feature -- `drop_na()`.,97,FALSE,## New Releases,link,2016-8-22
+ [RQuantLib 0.4.3](http://dirk.eddelbuettel.com/blog/2016/08/19#rquantlib_0.4.3) - Lots of new Fixed Income functions.,119,FALSE,## New Releases,link,2016-8-22
+ [vtreat 0.5.27](https://www.r-bloggers.com/vtreat-0-5-27-released-on-cran/) - A data.frame processor/conditioner.,115,FALSE,## New Releases,link,2016-8-22
"+ [mlr 2.9](https://cran.r-project.org/web/packages/mlr/index.html) - Interface to a large number of classification and regression techniques, including machine-readable parameter descriptions.",193,FALSE,## New Releases,link,2016-8-22
+ [cognizer](https://github.com/ColumbusCollaboratory/cognizer) - R package to wrap function calls to IBM Watson services.,122,FALSE,## New Packages & Tools,link,2016-8-22
+ [rpinterest (on CRAN)](https://cran.r-project.org/web/packages/rpinterest/index.html) - Access to Pinterest API with R.,121,FALSE,## New Packages & Tools,link,2016-8-22
Updates from [R Core](http://developer.r-project.org/blosxom.cgi/R-devel/NEWS).,79,FALSE,## R Project Updates,unid,2016-8-22
"+ `R CMD check` reports more dubious flags in files `src/Makevars[.in]`, including `-w` and `-g`.",97,FALSE,## R Project Updates,unid,2016-8-22
"+ `table()` has been amended to be more internally consistent and become back compatible to R <= 2.7.2 again. Consequently, `table(1:2, exclude=NULL)` no longer contains a zero count for `<NA>`, but `useNA = ""always""` continues to do so.",237,FALSE,## R Project Updates,unid,2016-8-22
+ `dump.frames()` gets a new option `include.GlobalEnv` which allows to also dump the global environment.,105,FALSE,## R Project Updates,unid,2016-8-22
+ `R CMD check` has been set up to filter important warnings from recent versions of `gfortran` with `-Wall -pedantic`: this now reports non-portable GNU extensions such as out-of-order declarations.,199,FALSE,## R Project Updates,unid,2016-8-22
"+ After seven years of deprecation, duplicated factor levels now produce a warning when printed and an error in `levels<-` instead of a warning.",144,FALSE,## R Project Updates,unid,2016-8-22
"+ `smooth.spline()` now allows direct specification of lambda, gets a `hatvalues()` method and keeps `tol` in the result.",121,FALSE,## R Project Updates,unid,2016-8-22
"+ Add `utils::strcapture()`. Given a character vector and a regular expression containing capture expressions, `strcapture()` will extract the captured tokens into a tabular data structure, typically a `data.frame`.",215,FALSE,## R Project Updates,unid,2016-8-22
+ `xy.coords()` and `xyz.coords()` get a new `setLab` option.,61,FALSE,## R Project Updates,unid,2016-8-22
"+ The `method` argument of `sort.list()`, `order()` and `sort.int()` gains an `""auto""` option (the default) which should behave the same as before when `method` was not supplied.",178,FALSE,## R Project Updates,unid,2016-8-22
"+ `boxplot(<formula>, *)` gets optional arguments `drop`, `sep`, and `lex.order` to pass to `split.default()` which itself newly gets an argument `lex.order` to pass to `interaction()` for more flexibility.",206,FALSE,## R Project Updates,unid,2016-8-22
"+ [satRday! in Budapest, Hungary](http://budapest.satrdays.org/#cfp) **3 September**<br>",88,FALSE,## Upcoming Events,link,2016-8-22
"The satRdays are SQLSaturday-inspired, community-led, one-day, regional and very affordable conferences around the world to support collaboration, networking and innovation within the R community.<br>",200,FALSE,## Upcoming Events,unid,2016-8-22
+ [EARL 2016 London](https://earlconf.com/)  **13 September - 15 Septemberth** <br>,83,FALSE,## Upcoming Events,link,2016-8-22
The primary focus of the Conference is the commercial usage of R across a range of industry sectors with the aim of sharing knowledge and applications of the language.<br />,173,FALSE,## Upcoming Events,unid,2016-8-22
"+ [eRum 2016 Poznan, Poland](http://erum.ue.poznan.pl/)  **12 October - 14 October** <br>",89,FALSE,## Upcoming Events,link,2016-8-22
"European R users meeting (eRum) is an international conference that aims at integrating users of the R language. eRum 2016 will be a good chance to exchange experiences, broaden knowledge on R and collaborate. <br />",216,FALSE,## Upcoming Events,unid,2016-8-22
"<blockquote class=""twitter-tweet"" data-lang=""en""><p lang=""en"" dir=""ltr"">Did you know that <a href=""https://twitter.com/rstudio"">@rstudio</a> makes a great <a href=""https://twitter.com/hashtag/markdown?src=hash"">#markdown</a> editor? Save file as .md and press Ctrl+Shift+K to view. <a href=""https://twitter.com/hashtag/rstats?src=hash"">#rstats</a> <a href=""https://t.co/tnZ5H5rBu4"">pic.twitter.com/tnZ5H5rBu4</a></p>&mdash; RStudio Tips (@rstudiotips) <a href=""https://twitter.com/rstudiotips/status/766684921041608705"">August 19, 2016</a></blockquote>",552,FALSE,## Quote of the Week,unid,2016-8-22
"<blockquote class=""twitter-tweet"" data-lang=""en""><p lang=""en"" dir=""ltr"">Use checkpoint(&quot;2016-08-17&quot;) to force your project to always use today&#39;s package versions from now on <a href=""https://t.co/70XwjnPuAm"">https://t.co/70XwjnPuAm</a> <a href=""https://twitter.com/hashtag/rstats?src=hash"">#rstats</a></p>&mdash; One R Tip a Day (@RLangTip) <a href=""https://twitter.com/RLangTip/status/765941322364522500"">August 17, 2016</a></blockquote>",452,FALSE,## Quote of the Week,unid,2016-8-22
