value,nchar,section_lookup,section_title,section,type,issue
+ [Harry Potter and rankings with comperank: Ranking Harry Potter books with {comperank} package](http://www.questionflow.org/2018/05/31/harry-potter-and-rankings-with-comperank/),179,FALSE,NA,### R in the Real World,link,2018-6-4
+ [Visualizing crochet circles and spirals with {ggplot2} package](http://data-chips.com/2018/05/29/crocheting-and-plotting-spirals/),133,FALSE,NA,### R in the Real World,link,2018-6-4
+ [Planning your UCSC Extension Program Schedule with Web Scraping and the tidyverse](https://daranzolin.github.io//articles/2018-05/extension-scraping-program-planning),169,FALSE,NA,### R in the Real World,link,2018-6-4
"+ [Visualization of week 1 of the CrossFit regionals. Data scraped, wrangled, and plotted using R.](https://www.landonlehman.com/post/2018-05-30-regionals-2018-week-1/)",168,FALSE,NA,### R in the Real World,link,2018-6-4
+ [Probabilistic forecast of the 2018 FIFA World Cup result](https://eeecon.uibk.ac.at/~zeileis/news/fifa2018/),111,FALSE,NA,### R in the Real World,link,2018-6-4
![Probabilistic forecast of the 2018 FIFA World Cup result](https://raw.githubusercontent.com/rweekly/image/master/2018/fifa.png),129,FALSE,NA,### R in the Real World,image,2018-6-4
+ [Exploring R Packages with cranly](https://rviews.rstudio.com/2018/05/31/exploring-r-packages/),97,FALSE,NA,### R in the Real World,link,2018-6-4
![Exploring R Packages with cranly](https://raw.githubusercontent.com/rweekly/image/master/2018/cranly.png),107,FALSE,NA,### R in the Real World,image,2018-6-4
+ [Visualizing the toughest sports in R](https://medium.com/@yanhann10/which-sport-is-the-toughest-of-it-all-2749688fbfc3),122,FALSE,NA,### R in the Real World,link,2018-6-4
+ [R package tiobeindexr to get the list of popular programming languages and some other data published by TIOBE Programming Community.](https://datascienceplus.com/get-popular-programming-languages-from-tiobe-index-using-r/),225,FALSE,NA,### R in the Real World,link,2018-6-4
![R package tiobeindexr to get the list of popular programming languages and some other data published by TIOBE Programming Community.](https://raw.githubusercontent.com/rweekly/image/master/2018/Programming_rank_change.png),224,FALSE,NA,### R in the Real World,image,2018-6-4
+ [User authentication and usage statistics in Shiny apps with shiny.users and shiny.admin packages from Appsilon Data Science.](https://appsilondatascience.com/blog/rstats/2018/05/30/user-authentication-in-r-shiny.html),220,FALSE,NA,### R in the Real World,link,2018-6-4
+ [Plot Pie Charts of Tuna Landed Catch Composition on a Map in R](http://jethroemmanuel.netlify.com/2018/05/30/plot-pie-chart-tuna-landed-catch-map-in-r/),155,FALSE,NA,### R in the Real World,link,2018-6-4
+ [Scraping Journal Articles and Automatically Tweeting Them](https://github.com/aurielfournier/wilson_ornithological_society_tweets),133,FALSE,NA,###  Resources,link,2018-6-4
+ [Public Data Release of Stack Overflow's 2018 Developer Survey](https://juliasilge.com/blog/stack-survey-2018/),113,FALSE,NA,###  Resources,link,2018-6-4
+ [Geocomputation with R: workshop at eRum](http://r-spatial.org//r/2018/05/31/geocompr-erum.html),98,FALSE,NA,###  Resources,link,2018-6-4
+ [Announcing the R Consortium ISC Funded Project grant recipients for Spring 2018](https://www.r-consortium.org/announcement/2018/05/29/announcing-the-r-consortium-isc-funded-project-grant-recipients-for-spring-2018),217,FALSE,NA,###  R in Organizations,link,2018-6-4
"+ [Ceci n'est pas un conf, 🎬✌️](https://maraaverick.rbind.io/2018/05/ceci-n-est-pas-un-conf-take-two/)",102,FALSE,NA,###  R in Organizations,link,2018-6-4
+ [rOpenSci unconference 2018 introduction to TensorFlow Probability & the greta package](https://shirinsplayground.netlify.com/2018/05/ropensci_unconf18/),155,FALSE,NA,###  R in Organizations,link,2018-6-4
"+ [An online grimoire **in French** about inferential statistics with R, using fantasy-related datasets and illustrations, and the Tidyverse. ](https://perso.ens-lyon.fr/lise.vaudor/grimoireStat/_book/intro.html)",212,FALSE,NA,### R Internationally,link,2018-6-4
<!--more-->,11,FALSE,NA,### R Internationally,unid,2018-6-4
 + [[How-to] Share content between several R6 instances](https://rtask.thinkr.fr/blog/share-content-between-several-r6-instances/),130,FALSE,NA,###  Tutorials,unid,2018-6-4
+ [The Fix Is In: Finding infix functions inside contributed R package “utilities” files](https://rud.is/b/2018/05/29/the-fix-is-in-finding-infix-functions-inside-contributed-r-package-utilities-files/),202,FALSE,NA,###  Tutorials,link,2018-6-4
+ [A recipe for recipes](https://edwinth.github.io/blog/recipes_blog/),70,FALSE,NA,###  Tutorials,link,2018-6-4
+ [ Take Screenshot of Webpage using R](https://www.listendata.com/2018/05/take-screenshot-of-webpage-using-r.html),115,FALSE,NA,###  Tutorials,link,2018-6-4
+ [Choosing the Right Center of Projection For Your Map](http://seasmith.github.io/blog/choosing_the_right_center_of_projection/),129,FALSE,NA,###  Tutorials,link,2018-6-4
![Choosing the Right Center of Projection For Your Map](https://seasmith.github.io/blog/choosing_the_right_center_of_projection_files/figure-html/first-image-1.png),164,FALSE,NA,###  Tutorials,image,2018-6-4
"+ [Summertime Fun! Graphs with LaCroixColoR, Magick Animations + More!](https://www.littlemissdata.com/blog/lacroix)",116,FALSE,NA,###  Tutorials,link,2018-6-4
+ [Extract the most important sentences from an article of text](https://www.brucemeng.ca/project/autosmry/),108,FALSE,NA,###  Tutorials,link,2018-6-4
+ [Describes how to produce a set of graphics and perform the associated statistical tests that describe trends in daily streamflow at a single streamgage.](https://owi.usgs.gov/blog/Quantile-Kendall/),201,FALSE,NA,###  Tutorials,link,2018-6-4
+ [How to rank the 32 teams in the 2018 FIFA World Cup with R and the 'elo' package](https://edomt.github.io/Elo-R-WorldCup/),125,FALSE,NA,###  Tutorials,link,2018-6-4
+ [Data pseudonymization in R](https://www.lillemets.ee/data_pseudonymization_in_r.html),88,FALSE,NA,###  Tutorials,link,2018-6-4
+ [The Best Rstudio Snippet Ever!](https://rtask.thinkr.fr/blog/the-best-rstudio-snippet-ever/),95,FALSE,NA,###  Tutorials,link,2018-6-4
"+ [The Fix Is In: Finding infix functions inside contributed R package ""utilities"" files](https://rud.is/b/2018/05/29/the-fix-is-in-finding-infix-functions-inside-contributed-r-package-utilities-files/)",202,FALSE,NA,###  Tutorials,link,2018-6-4
+ [Scico and the Colour Conundrum](https://www.data-imaginist.com/2018/scico-and-the-colour-conundrum/),103,FALSE,NA,###  Tutorials,link,2018-6-4
![Scico and the Colour Conundrum](https://www.data-imaginist.com/post/2018-05-30-scico-and-the-colour-conundrum_files/figure-html/unnamed-chunk-2-1.png),152,FALSE,NA,###  Tutorials,image,2018-6-4
+ [OS Secrets Exposed: Extracting Extended File Attributes and Exploring Hidden Download URLs With The xattrs Package](https://rud.is/b/2018/05/30/os-secrets-exposed-extracting-extended-file-attributes-and-exploring-hidden-download-urls-with-the-xattrs-package/),262,FALSE,NA,###  Tutorials,link,2018-6-4
+ [Demystifying life expectancy calculations by @ellis2013nz](http://freerangestats.info/blog/2018/05/31/life-expectancy),121,FALSE,NA,###  Tutorials,link,2018-6-4
+ [A crystal clear book draw](https://itsalocke.com/blog/a-crystal-clear-book-draw/),84,FALSE,NA,###  Tutorials,link,2018-6-4
+ [simpler SQL with dplyr ](https://www.johnmackintosh.com/2018-06-01-dplyr-for-the-win/),89,FALSE,NA,###  Tutorials,link,2018-6-4
+ [Talking about clinical significance](http://www.win-vector.com/blog/2018/06/talking-about-clinical-significance/),116,FALSE,NA,###  Tutorials,link,2018-6-4
+ [Three Ways of Visualizing a Graph on a Map](https://datascience.blog.wzb.eu/2018/05/31/three-ways-of-visualizing-a-graph-on-a-map/),134,FALSE,NA,###  Tutorials,link,2018-6-4
"<!--<div class=""post-more-begin""></div><div class=""post-more-end""></div>-->",75,FALSE,NA,###  Tutorials,unid,2018-6-4
Events in 3 Months:,19,FALSE,NA,###  Upcoming Events in 3 Months,unid,2018-6-4
+ [7eme Rencontres R](https://r2018-rennes.sciencesconf.org/)  **July 5 & 6** <br />,84,FALSE,NA,###  Upcoming Events in 3 Months,link,2018-6-4
Rennes - Agrocampus,19,FALSE,NA,###  Upcoming Events in 3 Months,unid,2018-6-4
+ [useR! 2018](https://user2018.r-project.org/) **July 10** <br />,66,FALSE,NA,###  Upcoming Events in 3 Months,link,2018-6-4
The annual useR! conference is the main meeting of the international R user and developer community.,100,FALSE,NA,###  Upcoming Events in 3 Months,unid,2018-6-4
+ [LatinR 2018](http://latin-r.com/) **Sept 4-5** <br />,56,FALSE,NA,###  Upcoming Events in 3 Months,link,2018-6-4
"Buenos Aires, Argentina.",24,FALSE,NA,###  Upcoming Events in 3 Months,unid,2018-6-4
[This week's local R-User and applied stats events (week of 2018-06-04)](https://community.rstudio.com/t/upcoming-r-community-events-week-of-2018-06-04/9079),157,FALSE,NA,###  Upcoming Events in 3 Months,unid,2018-6-4
More past events at [R conferences & meetups](https://conf.rweekly.org).,72,FALSE,NA,###  Upcoming Events in 3 Months,unid,2018-6-4
"<p class=""hide-support added-hostname support-rweekly"" style=""text-align: center;font-weight: bold;"">Your <a class=""non-visited externalLink"" href=""https://www.patreon.com/rweekly"" onclick=""pas(this)"">support</a> will keep R Weekly team moving! 💡</p>",250,FALSE,NA,###  Call for Participation,unid,2018-6-4
"<blockquote class=""twitter-tweet"" data-lang=""en""><p lang=""en"" dir=""ltr""><a href=""https://twitter.com/hashtag/RStats?src=hash&amp;ref_src=twsrc%5Etfw"">#RStats</a> — I just discovered the &quot;Rename in scope&quot; option from <a href=""https://twitter.com/rstudio?ref_src=twsrc%5Etfw"">@rstudio</a>, that allows you to rename all the variables with the same name (and just the variables) from a script in just one shot 😱<br>[How to]<br>- Select a variable <br>- Go to: Code &gt; Rename in scope<br>- Rename 🎉 <a href=""https://t.co/AJFEHpFGQb"">pic.twitter.com/AJFEHpFGQb</a></p>&mdash; Colin Fay (@_ColinFay) <a href=""https://twitter.com/_ColinFay/status/1001724601959886851?ref_src=twsrc%5Etfw"">May 30, 2018</a></blockquote>",722,FALSE,NA,###  Quotes of the Week,unid,2018-6-4
"<blockquote class=""twitter-tweet"" data-lang=""en""><p lang=""en"" dir=""ltr"">Serious shoutout to <a href=""https://twitter.com/cascadiarconf?ref_src=twsrc%5Etfw"">@cascadiarconf</a> - the only tech conference I’ve ever seen that has built-in childcare and lactation rooms. <br><br>Everyone else:<br>Get 👏 on 👏 their 👏 level 👏 👏 👏</p>&mdash; heatheronormative (@heatherklus) <a href=""https://twitter.com/heatherklus/status/999792828359176193?ref_src=twsrc%5Etfw"">May 24, 2018</a></blockquote>",484,FALSE,NA,###  Quotes of the Week,unid,2018-6-4
"<blockquote class=""twitter-tweet"" data-lang=""en""><p lang=""en"" dir=""ltr"">I started with <a href=""https://twitter.com/hashtag/rstats?src=hash&amp;ref_src=twsrc%5Etfw"">#rstats</a> before the <a href=""https://twitter.com/tidyverse?ref_src=twsrc%5Etfw"">@tidyverse</a> was really a thing and mostly switched to <a href=""https://twitter.com/hashtag/Python?src=hash&amp;ref_src=twsrc%5Etfw"">#Python</a> except for a few specific uses. Relearning R now is like finding out someone did a secret makeover of my apartment and now I live in a castle.</p>&mdash; Jacob Deppen (@jacob_deppen) <a href=""https://twitter.com/jacob_deppen/status/1002308592970526720?ref_src=twsrc%5Etfw"">May 31, 2018</a></blockquote>",697,FALSE,NA,###  Quotes of the Week,unid,2018-6-4
"<blockquote class=""twitter-tweet"" data-lang=""en""><p lang=""en"" dir=""ltr"">Make <a href=""https://twitter.com/hashtag/ggplot2?src=hash&amp;ref_src=twsrc%5Etfw"">#ggplot2</a> easily  Try our new <a href=""https://twitter.com/hashtag/RStudio?src=hash&amp;ref_src=twsrc%5Etfw"">#RStudio</a> addin 🤗! Feedbacks are welcome ! <a href=""https://twitter.com/hashtag/rstats?src=hash&amp;ref_src=twsrc%5Etfw"">#rstats</a> <a href=""https://t.co/U1dT2zPFND"">https://t.co/U1dT2zPFND</a> <a href=""https://t.co/WnpbjoL8rx"">pic.twitter.com/WnpbjoL8rx</a></p>&mdash; dreamRs (@dreamRs_fr) <a href=""https://twitter.com/dreamRs_fr/status/1001499805867302913?ref_src=twsrc%5Etfw"">May 29, 2018</a></blockquote>",681,FALSE,NA,###  Quotes of the Week,unid,2018-6-4
