value,nchar,section_lookup,section_title,section,type,issue
+ [How to write an R package](https://www.infoworld.com/article/3346261/how-to-write-an-r-package.html),103,FALSE,NA,###  Videos and Podcasts,link,2020-01-06
+ [Releasing and open-sourcing the Using Spark from R for performance with arbitrary code series](https://jozef.io/r206-spark-r-releasing-bookdown/),148,FALSE,NA,### Gist & Cookbook,link,2020-01-06
+ [Shiny Production with AWS](https://business-science.github.io/shiny-production-with-aws-book/),97,FALSE,NA,### Gist & Cookbook,link,2020-01-06
+ [Créer des applications Shiny avec {golem}](https://speakerdeck.com/colinfay/creer-des-applications-shiny-avec-golem) 🇫🇷 ,123,FALSE,NA,### R Internationally,link,2020-01-06
+ [Visualizing Daniel Johnston's Music](https://davidsmale.netlify.com/portfolio/daniel-johnston/),98,FALSE,NA,###  Tutorials,link,2020-01-06
![](https://raw.githubusercontent.com/rweekly/image/master/2020-01-06/daniel-johnston.png),90,FALSE,NA,###  Tutorials,image,2020-01-06
+ [Route mapping from GPS files](https://www.meganstodel.com/posts/route-mapping-app/),86,FALSE,NA,###  Tutorials,link,2020-01-06
"+ [Create a dynamic dashboard with R, flexdashboard, and Shiny](https://www.andrewheiss.com/blog/2020/01/01/flexdashboard-dynamic-data/)",136,FALSE,NA,###  Tutorials,link,2020-01-06
+ [Playing with post-hoc power with R – why we shouldn’t do it](https://talesofr.wordpress.com/2020/01/04/playing-with-post-hoc-power-with-r-why-we-shouldnt-do-it/),164,FALSE,NA,###  Tutorials,link,2020-01-06
+ [The birthday paradox puzzle: tidy simulation in R](http://varianceexplained.org/r/birthday-problem/),103,FALSE,NA,###  Tutorials,link,2020-01-06
![birthday-problem](http://vs://github.com/rweekly/image/raw/master/2020-01ph_groups-1.png),91,FALSE,NA,###  Tutorials,image,2020-01-06
+ [Writing Frictionless R Package Wrappers — Introduction](https://rud.is/b/2020/01/01/writing-frictionless-r-package-wrappers-introduction/),141,FALSE,NA,###  Tutorials,link,2020-01-06
+ [Writing Frictionless R Package Wrappers — Building A Basic R Package](https://rud.is/b/2020/01/03/writing-frictionless-r-package-wrappers-building-a-basic-r-package/),169,FALSE,NA,###  Tutorials,link,2020-01-06
+ [mapply and Map in R](http://theautomatic.net/2019/12/30/mapply-and-map-in-r/),80,FALSE,NA,###  Tutorials,link,2020-01-06
+ [How to make any plot look better](https://ggplot2tor.com/make_any_plot_look_better/make_any_plot_look_better/),113,FALSE,NA,###  Tutorials,link,2020-01-06
"<!--<div class=""post-more-begin></div><div class=""post-more-end""></div>-->",74,FALSE,NA,###  Tutorials,unid,2020-01-06
Updates from [R Core](http://developer.r-project.org/blosxom.cgi/R-devel/NEWS):,79,FALSE,NA,###  R Project Updates,unid,2020-01-06
Events in 3 Months:,19,FALSE,NA,###  Upcoming Events in 3 Months,unid,2020-01-06
+ [Thinking about rstudio::conf 2020? See the full conference schedule!](https://blog.rstudio.com/2019/11/25/thinking-about-rstudio-conf-2020-see-the-full-conference-schedule/),176,FALSE,NA,###  Upcoming Events in 3 Months,link,2020-01-06
"+ [Tidyverse Dev Day, January 31](https://www.tidyverse.org/blog/2019/11/tidyverse-dev-day-2020/)",97,FALSE,NA,###  Upcoming Events in 3 Months,link,2020-01-06
+ [A list of R conferences and meetings](https://jumpingrivers.github.io/meetingsR/events.html),95,FALSE,NA,###  Upcoming Events in 3 Months,link,2020-01-06
+ [This week's local R-User and applied stats events](https://community.rstudio.com/c/irl)More past events at [R conferences & meetups](https://conf.rweekly.org).,162,FALSE,NA,###  Upcoming Events in 3 Months,link,2020-01-06
"<p class=""hide-support added-hostname support-rweekly"" style=""text-align: center;font-weight: bold;"">Your <a class=""non-visited externalLink"" href=""https://www.patreon.com/rweekly"" onclick=""pas(this)"">support</a> will keep R Weekly team moving! 💡</p>",250,FALSE,NA,###  Call for Participation,unid,2020-01-06
"<blockquote class=""twitter-tweet""><p lang=""en"" dir=""ltr"">So, what are your 2020 <a href=""https://twitter.com/hashtag/RStats?src=hash&amp;ref_src=twsrc%5Etfw"">#RStats</a> goals?</p>&mdash; Colin Fay 🤘 (@_ColinFay) <a href=""https://twitter.com/_ColinFay/status/1212341627081105408?ref_src=twsrc%5Etfw"">January 1, 2020</a></blockquote> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script>",418,FALSE,NA,###  Quotes of the Week,unid,2020-01-06
