value,nchar,section_lookup,section_title,section,type,issue
+ [Le Monde [last] puzzle [#1026]](https://xianblog.wordpress.com/2017/11/02/le-monde-last-puzzle-1026/),104,FALSE,NA,###  Tutorials,link,2017-11-06
+ [Image Convolution in R using Magick](https://ropensci.org/technotes/2017/11/02/image-convolve/),98,FALSE,NA,###  Tutorials,link,2017-11-06
+ [Moving to Blogdown](https://www.data-imaginist.com/2017/moving-to-blogdown/),79,FALSE,NA,###  Tutorials,link,2017-11-06
+ [shadow text effect in grid and ggplot2 graphics](https://guangchuangyu.github.io/2017/11/shadow-text-effect-in-grid-and-ggplot2-graphics/),141,FALSE,NA,###  Tutorials,link,2017-11-06
+ [Problems In Estimating GARCH Parameters in R](https://ntguardian.wordpress.com/2017/11/02/problems-estimating-garch-parameters-r/),133,FALSE,NA,###  Tutorials,link,2017-11-06
+ [Let X=X in R](http://www.win-vector.com/blog/2017/11/let-xx-in-r/),69,FALSE,NA,###  Tutorials,link,2017-11-06
+ [Promises and Closures in R](https://www.inwt-statistics.com/read-blog/promises-and-closures-in-r.html),105,FALSE,NA,###  Tutorials,link,2017-11-06
+ [Because it's Friday: Fake Celebrities](http://blog.revolutionanalytics.com/2017/11/because-its-friday-fake-celebrities.html),127,FALSE,NA,###  Tutorials,link,2017-11-06
+ [A ggplot-based Marimekko/Mosaic plot](https://edwinth.github.io/blog/ggmm/),78,FALSE,NA,###  Tutorials,link,2017-11-06
"<!--<div class=""post-more-begin""></div><div class=""post-more-end""></div>-->",75,FALSE,NA,###  Tutorials,unid,2017-11-06
Updates from [R Core](http://developer.r-project.org/blosxom.cgi/R-devel/NEWS):,79,FALSE,NA,###  R Project Updates,unid,2017-11-06
"+ The “default” (`""lm""` etc) methods of `vcov()` have gained new optional argument `complete = TRUE` which makes the `vcov()` methods more consistent with the `coef()` methods in the case of singular designs. The former behavior is now achieved by `vcov(*, complete=FALSE)`.",274,FALSE,NA,###  R Project Updates,unid,2017-11-06
+ The `BioC extra` repository which was dropped from BioC 3.6 has been removed from `setRepositories()`. This changes the mapping for 6-8 used by `setRepositories(ind=)`.,170,FALSE,NA,###  R Project Updates,unid,2017-11-06
+ RStudio conf 2018 **January 31 to February 3** <br />,55,FALSE,NA,###  Upcoming Events,unid,2017-11-06
[rstudio::conf](https://www.rstudio.com/conference/) is about all things R and RStudio!,87,FALSE,NA,###  Upcoming Events,unid,2017-11-06
+ R/Finance 2018 **June 1 and 2** <br />,40,FALSE,NA,###  Upcoming Events,unid,2017-11-06
[Applied Finance with R](http://www.rinfinance.com).,52,FALSE,NA,###  Upcoming Events,unid,2017-11-06
+ 7eme Rencontres R  **5 & 6 July 2018** <br />,47,FALSE,NA,###  Upcoming Events,unid,2017-11-06
Rennes - Agrocampus,19,FALSE,NA,###  Upcoming Events,unid,2017-11-06
"+ useR! 2018 **July 10, 2018** <br />",37,FALSE,NA,###  Upcoming Events,unid,2017-11-06
The annual useR! conference is the main meeting of the international R user and developer community.,100,FALSE,NA,###  Upcoming Events,unid,2017-11-06
More past events at [R conferences & meetups](https://conf.rweekly.org).,72,FALSE,NA,###  Upcoming Events,unid,2017-11-06
"<p class=""hide-support added-hostname support-rweekly"" style=""text-align: center;font-weight: bold;"">Your <a class=""non-visited externalLink"" href=""https://www.patreon.com/rweekly"" onclick=""pas(this)"">support</a> will keep R Weekly team moving! 💡</p>",250,FALSE,NA,###  Call for Participation,unid,2017-11-06
"<blockquote class=""twitter-tweet"" data-lang=""en""><p lang=""en"" dir=""ltr"">How I picture what’s happening to my data every time I use %&gt;% in <a href=""https://twitter.com/hashtag/rstats?src=hash&amp;ref_src=twsrc%5Etfw"">#rstats</a> <a href=""https://t.co/jYBTR4vMIj"">pic.twitter.com/jYBTR4vMIj</a></p>&mdash; Ben Ackerman (@backerman150) <a href=""https://twitter.com/backerman150/status/926479565869993984?ref_src=twsrc%5Etfw"">November 3, 2017</a></blockquote>",458,FALSE,NA,###  Quotes of the Week,unid,2017-11-06
"<blockquote class=""twitter-tweet"" data-lang=""en""><p lang=""en"" dir=""ltr"">I didn&#39;t realize that ggplot2&#39;s new map layer - geom_sf( ) - can do projection on the fly! Definitely a big time saver in <a href=""https://twitter.com/hashtag/rstats?src=hash&amp;ref_src=twsrc%5Etfw"">#rstats</a>. <a href=""https://t.co/JojeHCO3I2"">pic.twitter.com/JojeHCO3I2</a></p>&mdash; Zev Ross (@zevross) <a href=""https://twitter.com/zevross/status/925737510717804544?ref_src=twsrc%5Etfw"">November 1, 2017</a></blockquote>",506,FALSE,NA,###  Quotes of the Week,unid,2017-11-06
"<blockquote class=""twitter-tweet"" data-lang=""en""><p lang=""en"" dir=""ltr"">Well this is a new R error on me: &#39;This should never happen&#39; - doesn&#39;t seem good 😂 <a href=""https://twitter.com/hashtag/rstats?src=hash&amp;ref_src=twsrc%5Etfw"">#rstats</a> <a href=""https://t.co/p6fz2nRGEM"">pic.twitter.com/p6fz2nRGEM</a></p>&mdash; Dani Rabaiotti (@DaniRabaiotti) <a href=""https://twitter.com/DaniRabaiotti/status/926485401115734017?ref_src=twsrc%5Etfw"">November 3, 2017</a></blockquote>",488,FALSE,NA,###  Quotes of the Week,unid,2017-11-06
