value,nchar,section_lookup,section_title,section,type,issue
"+ [My Physiological Response to my PhD Defence: Acute and Chronic](https://www.granvillematheson.com/post/self-portrait/) - a.k.a. A dataviz self-portrait, and an introduction to rwithings",188,FALSE,NA,### R in the Real World,link,2018-12-17
+ [Draw maps like paintings](https://statnmap.com/2018-04-18-draw-maps-like-paintings/),87,FALSE,NA,### R in the Real World,link,2018-12-17
![Draw maps like paintings](https://raw.githubusercontent.com/rweekly/image/master/2018/drawmap.png),100,FALSE,NA,### R in the Real World,image,2018-12-17
+ [In case you missed it: November 2018 roundup](https://blog.revolutionanalytics.com/2018/12/in-case-you-missed-it-november-2018-roundup.html),143,FALSE,NA,###  Resources,link,2018-12-17
"<p class=""added-hostname""><a href=""https://rweekly.org/live"" target=""_blank"" class=""externalLink"">📦 <i>Go Live for More New Pkgs</i> 📦</a></p>",142,FALSE,NA,###  New Packages,unid,2018-12-17
**CRAN**,8,FALSE,NA,###  New Packages,unid,2018-12-17
+ [{remedy} is now on CRAN](https://rtask.thinkr.fr/blog/remedy-is-now-on-cran/),80,FALSE,NA,###  New Packages,link,2018-12-17
**GitHub or Bitbucket**,23,FALSE,NA,###  New Packages,unid,2018-12-17
+ [Rlandsat](https://blog.socialcops.com/technology/data-science/announcing-rlandsat-landsat-8-data/) - R Package for Landsat 8 Data,132,FALSE,NA,###  New Packages,link,2018-12-17
+ [understatran](https://ewen.io/2018/12/10/understatr) - R package to make getting tidy data from understat simple and fast,124,FALSE,NA,###  New Packages,link,2018-12-17
+ [RQuantLib 0.4.7](http://dirk.eddelbuettel.com/blog/2018/12/11#rquantlib_0.4.7) - Now with corrected Windows library,118,FALSE,NA,###  New Packages,link,2018-12-17
+ [pdftools 2.0](https://ropensci.org/technotes/2018/12/14/pdftools-20/) - powerful pdf text extraction tools,109,FALSE,NA,### Updated Packages,link,2018-12-17
+ [R/exams 2.3-2](http://www.R-exams.org/general/cran_release_232/) -  one-for-all approach to automatic exams generation,121,FALSE,NA,### Updated Packages,link,2018-12-17
+ [confint3: 2-Sided Confidence Interval (Extended Moodle Version)](http://www.R-exams.org/templates/confint3/) - Exercise template for computing the 2-sided confidence interval,177,FALSE,NA,### Updated Packages,link,2018-12-17
"+ [A New Stereoscopic MountSpectacular](https://www.brodieg.com/2018/12/12/three-d-pipeline/): We implement a 3D pipeline using base R functionality only, and use it to generate analygraphs and stereograms of the much beloved `volcano`.",236,FALSE,NA,###  Tutorials,link,2018-12-17
![Volcano Analygraph](https://raw.githubusercontent.com/rweekly/image/master/2018/volca.png),92,FALSE,NA,###  Tutorials,image,2018-12-17
+ [Updated: ggmap tutorial](https://www.littlemissdata.com/blog/maps). A ggmap tutorial has been updated to show solutions for issues related to the changes in Google Maps Static API access behavior.,199,FALSE,NA,###  Tutorials,link,2018-12-17
+ [Principle Component Analysis and K-Means Clustering](https://annamarbut.blogspot.com/2018/12/submitter-segmentation.html),124,FALSE,NA,###  Tutorials,link,2018-12-17
+ [R:case4base - Sorting data with base R](https://jozefhajnala.gitlab.io/r/r008-sorting-data/),95,FALSE,NA,###  Tutorials,link,2018-12-17
+ [R packages - internal and external data](https://coolbutuseless.github.io/2018/12/10/r-packages-internal-and-external-data/),127,FALSE,NA,###  Tutorials,link,2018-12-17
"+ [covrpage, more information on unit testing](https://itsalocke.com/blog/covrpage-more-information-on-unit-testing/)",117,FALSE,NA,###  Tutorials,link,2018-12-17
+ [Confidence intervals for GLMs](https://www.fromthebottomoftheheap.net/2018/12/10/confidence-intervals-for-glms/),115,FALSE,NA,###  Tutorials,link,2018-12-17
![Confidence intervals for GLMs](https://raw.githubusercontent.com/rweekly/image/master/2018/glm-ci.png),104,FALSE,NA,###  Tutorials,image,2018-12-17
+ [The Role of Theory in Data Analysis](https://simplystatistics.org/2018/12/11/the-role-of-theory-in-data-analysis/),117,FALSE,NA,###  Tutorials,link,2018-12-17
+ [Generating reasonable starting trees for complex phylogenetic analyses](https://ropensci.org/blog/2018/12/11/treestartr/),124,FALSE,NA,###  Tutorials,link,2018-12-17
+ [Sharing Modeling Pipelines in R](http://www.win-vector.com/blog/2018/12/sharing-modeling-pipelines-in-r/),108,FALSE,NA,###  Tutorials,link,2018-12-17
+ [Parallel processing to add a little zip to power simulations (and other replication studies)](https://www.rdatagen.net/post/parallel-processing-to-add-a-little-zip-to-power-simulations/),189,FALSE,NA,###  Tutorials,link,2018-12-17
+ [Quality Surrogate Variable Analysis ](http://research.libd.org/rstatsclub/2018/12/11/quality-surrogate-variable-analysis/),125,FALSE,NA,###  Tutorials,link,2018-12-17
+ [Intuition for principal component analysis (PCA)](http://blog.ephorie.de/intuition-for-principal-component-analysis-pca),123,FALSE,NA,###  Tutorials,link,2018-12-17
+ [Confidence intervals for GLMs](https://www.fromthebottomoftheheap.net/2018/12/10/confidence-intervals-for-glms/),115,FALSE,NA,###  Tutorials,link,2018-12-17
+ [GEOCOMPUTATION WITH R - THE AFTERWORD](https://nowosad.github.io/post/geocomputation-with-r-the-afterword/),110,FALSE,NA,###  Tutorials,link,2018-12-17
+ [Code for case study - Customer Churn with Keras/TensorFlow and H2O](https://shirinsplayground.netlify.com/2018/12/customer_churn_code/),138,FALSE,NA,###  Tutorials,link,2018-12-17
![Code for case study - Customer Churn with Keras/TensorFlow and H2O](https://raw.githubusercontent.com/rweekly/image/master/2018/tf-12.png),140,FALSE,NA,###  Tutorials,image,2018-12-17
+ [How to deploy a predictive service to Kubernetes with R and the AzureContainers package](https://blog.revolutionanalytics.com/2018/12/azurecontainers.html),158,FALSE,NA,###  Tutorials,link,2018-12-17
+ [Geocomputation with R - the afterword](https://nowosad.github.io/post/geocomputation-with-r-the-afterword/),110,FALSE,NA,###  Tutorials,link,2018-12-17
+ [How to solve a business problem using data.](https://www.littlemissdata.com/blog/businessproblem) A step by step approach to breaking down your business problem into a less intimidating data problem.,202,FALSE,NA,###  Tutorials,link,2018-12-17
+ [Reusable Pipelines in R](http://www.win-vector.com/blog/2018/12/reusable-pipelines-in-r/),92,FALSE,NA,###  Tutorials,link,2018-12-17
+ [Twins on the up](https://www.johnmackintosh.com/2018-12-13-meet-the-twins/),78,FALSE,NA,###  Tutorials,link,2018-12-17
+ [running plot [and simulated annealing]](https://xianblog.wordpress.com/2018/12/14/running-plot-and-simulated-annealing/),123,FALSE,NA,###  Tutorials,link,2018-12-17
+ [Gift ideas for the R lovers](https://itsalocke.com/blog/gift-ideas-for-the-r-lovers/),88,FALSE,NA,###  Tutorials,link,2018-12-17
"<!--<div class=""post-more-begi",30,FALSE,NA,###  Tutorials,unid,2018-12-17
"n""></div><div class=""post-more-end""></div>-->",45,FALSE,NA,###  Tutorials,unid,2018-12-17
Events in 3 Months:,19,FALSE,NA,###  Upcoming Events in 3 Months,unid,2018-12-17
+ [A list of R conferences and meetings](https://jumpingrivers.github.io/meetingsR/events.html),95,FALSE,NA,###  Upcoming Events in 3 Months,link,2018-12-17
+ [This week's local R-User and applied stats events](https://community.rstudio.com/c/irl),90,FALSE,NA,###  Upcoming Events in 3 Months,link,2018-12-17
More past events at [R conferences & meetups](https://conf.rweekly.org).,72,FALSE,NA,###  Upcoming Events in 3 Months,unid,2018-12-17
"<p class=""hide-support added-hostname support-rweekly"" style=""text-align: center;font-weight: bold;"">Your <a class=""non-visited externalLink"" href=""https://www.patreon.com/rweekly"" onclick=""pas(this)"">support</a> will keep R Weekly team moving! 💡</p>",250,FALSE,NA,###  Call for Participation,unid,2018-12-17
"<blockquote class=""twitter-tweet"" data-lang=""en""><p lang=""en"" dir=""ltr"">Turns out it is possible to write a full <a href=""https://twitter.com/hashtag/3D?src=hash&amp;ref_src=twsrc%5Etfw"">#3D</a> rendering pipeline using base <a href=""https://twitter.com/hashtag/rstats?src=hash&amp;ref_src=twsrc%5Etfw"">#rstats</a> only.<br><br>1/n <a href=""https://t.co/c4yw79KNwb"">pic.twitter.com/c4yw79KNwb</a></p>&mdash; BrodieG (@BrodieGaslam) <a href=""https://twitter.com/BrodieGaslam/status/1073589705332219904?ref_src=twsrc%5Etfw"">December 14, 2018</a></blockquote>",556,FALSE,NA,###  Quotes of the Week,unid,2018-12-17
"<script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script>",85,FALSE,NA,###  Quotes of the Week,unid,2018-12-17
"<blockquote class=""twitter-tweet"" data-lang=""en""><p lang=""en"" dir=""ltr"">Of all the excellent, easy ways to quickly summarize a dataframe in <a href=""https://twitter.com/hashtag/RStats?src=hash&amp;ref_src=twsrc%5Etfw"">#RStats</a>,<br> view(dfSummary(data)) is my favorite. It&#39;s in the summarytools package. <a href=""https://t.co/XAyh99TaAt"">https://t.co/XAyh99TaAt</a> <a href=""https://t.co/BaqZvUIFNS"">pic.twitter.com/BaqZvUIFNS</a></p>&mdash; Darren L Dahly (@statsepi) <a href=""https://twitter.com/statsepi/status/1073182494009249793?ref_src=twsrc%5Etfw"">December 13, 2018</a></blockquote>",596,FALSE,NA,###  Quotes of the Week,unid,2018-12-17
