value,nchar,section_lookup,section_title,section,type,issue
![Writing R in VSCode: Interacting with an R session](https://raw.githubusercontent.com/rweekly/image/master/2019/shiny-vscode.png),131,FALSE,NA,### Insights,image,2019-12-30
+ [mlr wins Open Source Machine Learning Software Award](https://mlr-org.com/docs/mlr-wins-open-source-machine-learning-software-award/),136,FALSE,NA,###  R in Organizations,link,2019-12-30
+ [Want to Intern with rOpenSci’s Community Manager?](https://ropensci.org/blog/2019/12/23/community-intern/),109,FALSE,NA,###  R in Organizations,link,2019-12-30
"+ [Thank You, 2019](https://ropensci.org/blog/2019/12/23/thankyou/)",67,FALSE,NA,###  R in Organizations,link,2019-12-30
+ [VSCode vs. RStudio​](https://1drv.ms/p/s!Aiu8ihXBTRNkuC_pYGrWKm3IwaZn),73,FALSE,NA,###  Resources,link,2019-12-30
+ [An R-based guide to working with ACS/PUMS data](https://github.com/jaytimm/working_with_census_microdata),108,FALSE,NA,###  Resources,link,2019-12-30
+ [hexmake](http://connect.thinkr.fr/hexmake/) - Build your own hex sticker,75,FALSE,NA,###  Resources,link,2019-12-30
"<p class=""added-hostname""><a href=""https://rweekly.org/live"" target=""_blank"" class=""externalLink"">📦 <i>Go Live for More New Pkgs</i> 📦</a></p>",142,FALSE,NA,###  New Packages,unid,2019-12-30
**CRAN**,8,FALSE,NA,###  New Packages,unid,2019-12-30
+ [supreme](https://github.com/strboul/supreme) - supreme is a modeling tool helping you better structure Shiny applications developed with modules,147,FALSE,NA,###  New Packages,link,2019-12-30
+ [dockr](http://smaakage85.netlify.com/2019/12/21/dockr-easy-containerization-for-r/) - easy containerization for R,116,FALSE,NA,###  New Packages,link,2019-12-30
+ [tfhub](https://blogs.rstudio.com/tensorflow/posts/2019-12-18-tfhub-0.7.0/) - R interface to TensorFlow Hub,109,FALSE,NA,###  New Packages,link,2019-12-30
+ [schrute](https://technistema.com/posts/introducing-the-schrute-package-the-entire-transcripts-from-the-office/) - Introducing the schrute package the entire transcripts from The Office TV show,195,FALSE,NA,###  New Packages,link,2019-12-30
![Introducing the schrute package the entire transcripts from The Office TV show](https://raw.githubusercontent.com/rweekly/image/master/2019/office.png),153,FALSE,NA,###  New Packages,image,2019-12-30
+ [How to use hierarchical cluster analysis on time series data](https://www.storybench.org/how-to-use-hierarchical-cluster-analysis-on-time-series-data/),154,FALSE,NA,###  Tutorials,link,2019-12-30
+ [Vignette: Downloadable tables in RMarkdown with the DT package](https://martinctc.github.io/blog/vignette-downloadable-tables-in-rmarkdown-with-the-dt-package/),163,FALSE,NA,###  Tutorials,link,2019-12-30
+ [Explore Your Data with ExPanD](https://joachim-gassen.github.io/2019/12/explore-your-data-with-expand/),106,FALSE,NA,###  Tutorials,link,2019-12-30
+ [Introducing the bSims R package for simulating bird point counts](https://peter.solymos.org/code/2019/12/22/bsims-package.html),130,FALSE,NA,###  Tutorials,link,2019-12-30
![Introducing the bSims R package for simulating bird point counts](https://raw.githubusercontent.com/rweekly/image/master/2019/bSims-intro.png),144,FALSE,NA,###  Tutorials,image,2019-12-30
+ [Gold-Mining Week 16 (2019)](https://fantasyfootballanalytics.net/2019/12/gold-mining-week-16-2019.html),106,FALSE,NA,###  Tutorials,link,2019-12-30
"+ [Using R and H2O Isolation Forest anomaly detection for data quality, further analysis.](https://laranikalranalytics.blogspot.com/2019/12/using-r-and-h2o-isolation-forest.html)",178,FALSE,NA,###  Tutorials,link,2019-12-30
+ [Data Visualization in R vs. Python](https://www.inwt-statistics.com/read-blog/data-visualization-R-versus-python.html),121,FALSE,NA,###  Tutorials,link,2019-12-30
+ [Getting a grip on using BibTeX with R Markdown documents](https://joshuamrosenberg.com/post/2019/12/22/using-bibtex-with-r-markdown/),136,FALSE,NA,###  Tutorials,link,2019-12-30
+ [Short Attention Span Theatre: Reproducing Axios’ “1 Big Thing” Google Trends 2019 News In Review with {ggplot2}](https://rud.is/b/2019/12/27/short-attention-span-theatre-reproducing-axios-1-big-thing-google-trends-2019-news-in-review-with-ggplot2/),251,FALSE,NA,###  Tutorials,link,2019-12-30
![Short Attention Span Theatre: Reproducing Axios’ “1 Big Thing” Google Trends 2019 News In Review with](https://raw.githubusercontent.com/rweekly/image/master/2019/1-big-thing.png),181,FALSE,NA,###  Tutorials,image,2019-12-30
+ [Getting started with h2o4gpu](https://www.daeconomist.com/post/2019-12-26-h2o4gpu/),86,FALSE,NA,###  Tutorials,link,2019-12-30
+ [YAP: Yet Another Probabilistic Neural Network](https://statcompute.wordpress.com/2019/12/25/yap-yet-another-probabilistic-neural-network/),141,FALSE,NA,###  Tutorials,link,2019-12-30
+ [Happy Holidays 2019](https://www.littlemissdata.com/blog/happy-holidays-2019),80,FALSE,NA,###  Tutorials,link,2019-12-30
+ [What's in a package?](https://r-house.netlify.com/2019/12/25/whats-in-a-package/),84,FALSE,NA,###  Tutorials,link,2019-12-30
+ [A Richer Category for Data Wrangling](http://www.win-vector.com/blog/2019/12/a-richer-category-for-data-wrangling/),118,FALSE,NA,###  Tutorials,link,2019-12-30
+ [Learning to Teach Machines to Learn](https://alison.rbind.io/post/2019-12-23-learning-to-teach-machines-to-learn/),117,FALSE,NA,###  Tutorials,link,2019-12-30
+ [Want to Intern with rOpenSci's Community Manager?](https://ropensci.org/blog/2019/12/23/community-intern/),109,FALSE,NA,###  Tutorials,link,2019-12-30
"<!--<div class=""post-more-begin></div><div class=""post-more-end""></div>-->",74,FALSE,NA,###  Tutorials,unid,2019-12-30
Updates from [R Core](http://developer.r-project.org/blosxom.cgi/R-devel/NEWS):,79,FALSE,NA,###  R Project Updates,unid,2019-12-30
Events in 3 Months:,19,FALSE,NA,###  Upcoming Events in 3 Months,unid,2019-12-30
+ [Thinking about rstudio::conf 2020? See the full conference schedule!](https://blog.rstudio.com/2019/11/25/thinking-about-rstudio-conf-2020-see-the-full-conference-schedule/),176,FALSE,NA,###  Upcoming Events in 3 Months,link,2019-12-30
"+ [Tidyverse Dev Day, January 31](https://www.tidyverse.org/blog/2019/11/tidyverse-dev-day-2020/)",97,FALSE,NA,###  Upcoming Events in 3 Months,link,2019-12-30
+ [A list of R conferences and meetings](https://jumpingrivers.github.io/meetingsR/events.html),95,FALSE,NA,###  Upcoming Events in 3 Months,link,2019-12-30
+ [This week's local R-User and applied stats events](https://community.rstudio.com/c/irl)More past events at [R conferences & meetups](https://conf.rweekly.org).,162,FALSE,NA,###  Upcoming Events in 3 Months,link,2019-12-30
+ [postdoc in Bayesian machine learning in Berlin](https://xianblog.wordpress.com/2019/12/24/postdoc-in-bayesian-machine-learning-in-berlin-reposted/),150,FALSE,NA,### Jobs,link,2019-12-30
"<p class=""hide-support added-hostname support-rweekly"" style=""text-align: center;font-weight: bold;"">Your <a class=""non-visited externalLink"" href=""https://www.patreon.com/rweekly"" onclick=""pas(this)"">support</a> will keep R Weekly team moving! 💡</p>",250,FALSE,NA,###  Call for Participation,unid,2019-12-30
> I love Mondays because that's the day I get the R weekly newsletter.,70,FALSE,NA,###  Quotes of the Week,unid,2019-12-30
From an R Weekly reader.,24,FALSE,NA,###  Quotes of the Week,unid,2019-12-30
"<blockquote class=""twitter-tweet""><p lang=""en"" dir=""ltr"">Just used the <a href=""https://twitter.com/hashtag/rstats?src=hash&amp;ref_src=twsrc%5Etfw"">#rstats</a> package `purrr` to read in 53 individual csv files and combine them all easy peasy. I&#39;ve used this approach before, and it never ceases to make me smile. 5 years ago I would have combined them all by hand in Excel. My how far I&#39;ve come. <a href=""https://t.co/JFR7fHVJwe"">pic.twitter.com/JFR7fHVJwe</a></p>&mdash; Chris Prener (@chrisprener) <a href=""https://twitter.com/chrisprener/status/1208040162187448322?ref_src=twsrc%5Etfw"">December 20, 2019</a></blockquote>",633,FALSE,NA,###  Quotes of the Week,unid,2019-12-30
"<script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script>",85,FALSE,NA,###  Quotes of the Week,unid,2019-12-30
