value,nchar,section_lookup,section_title,type,issue
+ [Effective Shiny Programming](http://user2016.org/tutorials/02.html) - [resources](https://github.com/jcheng5/user2016-tutorial-shiny),136,FALSE,#### Tutorials,link,2016-7-4
"+ [Handling and Analyzing Spatial, Spatiotemporal and Movement Data](http://user2016.org/tutorials/09.html) - [slides](https://github.com/edzer/UseR2016)",153,FALSE,#### Tutorials,link,2016-7-4
+ [Regression Modeling Strategies and the rms Package](http://user2016.org/tutorials/00.html) -,95,FALSE,#### Tutorials,link,2016-7-4
"  [wiki](http://biostat.mc.vanderbilt.edu/wiki/Main/RmS),",57,FALSE,#### Tutorials,unid,2016-7-4
  [notes](http://biostat.mc.vanderbilt.edu/tmp/course.pdf),58,FALSE,#### Tutorials,unid,2016-7-4
+ [Intermediate R Markdown tutorial](http://user2016.org/tutorials/17.html) -,77,FALSE,#### Tutorials,link,2016-7-4
"  [examples](https://github.com/ijlyttle/user2016_knitr),",57,FALSE,#### Tutorials,unid,2016-7-4
  [etherpad notes](https://public.etherpad-mozilla.org/p/user2016_knitr),72,FALSE,#### Tutorials,unid,2016-7-4
+ [Using R with Jupyter Notebooks for Reproducible Research](http://user2016.org/tutorials/12.html) - [resources](https://github.com/michhar/useR2016-tutorial-jupyter),167,FALSE,#### Tutorials,link,2016-7-4
+ [**Details on UseR! 2016 Home Page**](http://user2016.org/#tutorials),71,FALSE,#### Tutorials,link,2016-7-4
+ [shinyjs: improve the user experience in your Shiny apps by Dean Attali](https://github.com/daattali/presentations/blob/master/2016-06-30_shinyjs-user2016.pdf),161,FALSE,#### Visualization,link,2016-7-4
"+ [rbokeh - A Simple, Flexible, Declarative Framework for Interactive Graphics ](http://slides.com/hafen/rbokeh#/)",114,FALSE,#### Visualization,link,2016-7-4
+ [Practical tools for exploratory web graphics](https://cpsievert.github.io/talks/20160630/),93,FALSE,#### Visualization,link,2016-7-4
+ [Chicago food inspection data analysis](https://chicago.github.io/food-inspections-evaluation/),97,FALSE,#### R in the Real World,link,2016-7-4
+ [Modeling Food Policy Decision Analysis with an Interactive Bayesian Network in Shiny](http://rpubs.com/rachwhatsit/192417),125,FALSE,#### R in the Real World,link,2016-7-4
+ [Automated Clinical Research Tracking and Assessment Using R-Shiny](https://github.com/haozhu233/presentations/blob/master/useR2016_shiny.pdf),144,FALSE,#### R in the Real World,link,2016-7-4
+ [Broom: Converting Statistical Models to Tidy Data Frames](http://varianceexplained.org/files/DavidRobinsonBroomUseR2016.pdf),127,FALSE,#### Data,link,2016-7-4
+ [Data validation infrastructure: the validate package](http://www.slideshare.net/MarkVanDerLoo/data-validation-infrastructure-the-validate-package),149,FALSE,#### Data,link,2016-7-4
+ [Size of Datasets for Analytics and Implications for R](https://speakerdeck.com/szilard/size-of-datasets-for-analytics-and-implications-for-r-user-conference-stanford-university-june-2016),190,FALSE,#### Data,link,2016-7-4
+ [Efficient tabular data ingestion and manipulation with MonetDBLite](http://homepages.cwi.nl/~hannes/user-monetdblite-2016.pdf),129,FALSE,#### Data,link,2016-7-4
+ [Importing Modern Data into R](https://beta.rstudioconnect.com/jluraschi/importing-modern-data/importing-modern-data.html),124,FALSE,#### Data,link,2016-7-4
+ [Efficient in-memory non-equi joins](https://t.co/Q6yar1TEtz),63,FALSE,#### Data,link,2016-7-4
+ [Authoring Books with R Markdown](https://t.co/wevwpOSLnu),60,FALSE,#### Tools,link,2016-7-4
+ [flexdashboards - Easy interactive dashboards for R](https://beta.rstudioconnect.com/jmcphers/flexdashboards/flexdashboards.html),131,FALSE,#### Tools,link,2016-7-4
+ [A Future for R](http://www.jottr.org/2016/07/a-future-for-r-slides-from-user-2016.html),90,FALSE,#### Tools,link,2016-7-4
+ [R AnalyticFlow 3: Interactive Data Analysis GUI for R](http://r.analyticflow.com/en/news-tips/41/),101,FALSE,#### Tools,link,2016-7-4
+ [A first-year undergraduate data science course](https://github.com/mine-cetinkaya-rundel/2016-06-27-first-ds-course-user),124,FALSE,#### Teaching,link,2016-7-4
+ [Slides from Integrated R labs for high school students #user2016 talk](https://github.com/AmeliaMN/user2016),111,FALSE,#### Teaching,link,2016-7-4
+ [Can R learn from Julia](https://github.com/janvitek/can_R_learn_from_Julia),78,FALSE,#### R & Other Languages,link,2016-7-4
+ [Slides and other resources for RcppParallel talk](https://github.com/kevinushey/RcppParallel-user2016-talk),110,FALSE,#### R & Other Languages,link,2016-7-4
+ [sparklyr Demo for UseR! 2016](https://github.com/trestletech/user2016-sparklyr),82,FALSE,#### R & Other Languages,link,2016-7-4
+ [R Web APIs Intro](https://s3.amazonaws.com/f.cl.ly/items/3g2h2Z0l2X1N0W300N32/01-http.pdf),93,FALSE,#### Web,link,2016-7-4
+ [Crosstalk Demo by Joe Cheng](https://github.com/jcheng5/crosstalk-demo),74,FALSE,#### Web,link,2016-7-4
+ [R/qtl: Just barely sustainable](https://www.biostat.wisc.edu/~kbroman/presentations/UseR2016_withnotes.pdf),110,FALSE,#### Packages Development,link,2016-7-4
+ [Deep learning in R using MXNet](http://www.slideshare.net/ssuserdf77c1/mxnet-talk-user2016),94,FALSE,#### Machine Learning and Statistics,link,2016-7-4
+ [useR! Machine Learning Tutorial](https://github.com/ledell/useR-machine-learning-tutorial),93,FALSE,#### Machine Learning and Statistics,link,2016-7-4
+ [R in BI and Streaming Applications for useR 2016](http://www.slideshare.net/loubajukyorgan/r-in-bi-and-streaming-applications-for-user-2016),143,FALSE,#### Machine Learning and Statistics,link,2016-7-4
+ [Simulation and power analysis of generalized linear mixed models](http://educate-r.org/2016/06/29/user2016.html),115,FALSE,#### Machine Learning and Statistics,link,2016-7-4
+ [mlrMBO: A Toolbox for Model-Based Optimization of Expensive Black-Box Functions](https://jakob-r.github.io/talks/2016_useR_mlrMBO.pdf),137,FALSE,#### Machine Learning and Statistics,link,2016-7-4
+ [xgboost: An R package for Fast and Accurate Gradient Boosting](https://github.com/hetong007/useR2016/blob/master/TongHE_xgboost_useR2016.pdf),144,FALSE,#### Machine Learning and Statistics,link,2016-7-4
+ [Causal inference in social network data](https://github.com/osofr/useR2016_networks),87,FALSE,#### Machine Learning and Statistics,link,2016-7-4
"<blockquote class=""twitter-tweet"" data-lang=""en""><p lang=""en"" dir=""ltr"">2 of the 5 original authors of S were women <a href=""https://twitter.com/hashtag/rstats?src=hash"">#rstats</a> <a href=""https://twitter.com/hashtag/user2016?src=hash"">#user2016</a></p>&mdash; Hadley Wickham (@hadleywickham) <a href=""https://twitter.com/hadleywickham/status/747836100853407744"">June 28, 2016</a></blockquote>",395,FALSE,## Quote of the Week,unid,2016-7-4
"<blockquote class=""twitter-tweet"" data-lang=""en""><p lang=""en"" dir=""ltr"">So true: &quot;The amount of Git skilz necessary to fix a borked up repo is an order of magnitude bigger than to bork it.&quot; <a href=""https://twitter.com/JennyBryan"">@JennyBryan</a> <a href=""https://twitter.com/hashtag/useR2016?src=hash"">#useR2016</a></p>&mdash; Mine CetinkayaRundel (@minebocek) <a href=""https://twitter.com/minebocek/status/747487615591452672"">June 27, 2016</a></blockquote>",468,FALSE,## Quote of the Week,unid,2016-7-4
"<blockquote class=""twitter-tweet"" data-lang=""en""><p lang=""en"" dir=""ltr"">Putting this to rest once and for all.. SAS is not required for FDA approval /cc <a href=""https://twitter.com/rdpeng"">@rdpeng</a> <a href=""https://twitter.com/hashtag/useR2016?src=hash"">#useR2016</a> <a href=""https://twitter.com/hashtag/TheMoreYouKnow?src=hash"">#TheMoreYouKnow</a> <a href=""https://t.co/M0QWlG6RRL"">pic.twitter.com/M0QWlG6RRL</a></p>&mdash; Hilary Parker (@hspter) <a href=""https://twitter.com/hspter/status/748264778468974592"">June 29, 2016</a></blockquote>",547,FALSE,## Quote of the Week,unid,2016-7-4
"<blockquote class=""twitter-tweet"" data-lang=""en""><p lang=""en"" dir=""ltr"">The reason behind <a href=""https://twitter.com/hashtag/rstats?src=hash"">#rstats</a> assignment arrow &lt;- was a dedicated key on the keyboard <a href=""https://twitter.com/hashtag/useR2016?src=hash"">#useR2016</a> <a href=""https://t.co/xPwYx7tpQb"">pic.twitter.com/xPwYx7tpQb</a></p>&mdash; Jasmine Dumas (@jasdumas) <a href=""https://twitter.com/jasdumas/status/747829922987544576"">June 28, 2016</a></blockquote>",482,FALSE,## Quote of the Week,unid,2016-7-4
"<blockquote class=""twitter-tweet"" data-lang=""en""><p lang=""en"" dir=""ltr"">Jonathan Godfrey showing us how he uses a Braille keyboard to develop R code. Just amazing. <a href=""https://twitter.com/hashtag/rstats?src=hash"">#rstats</a> <a href=""https://twitter.com/hashtag/useR2016?src=hash"">#useR2016</a> <a href=""https://t.co/zYUFOeJXmY"">pic.twitter.com/zYUFOeJXmY</a></p>&mdash; David Robinson (@drob) <a href=""https://twitter.com/drob/status/747687118680502272"">June 28, 2016</a></blockquote>",490,FALSE,## Quote of the Week,unid,2016-7-4
