value,nchar,section_lookup,section_title,section,type,issue
"+ [littler 0.3.4](http://dirk.eddelbuettel.com/blog/2018/08/24#littler-0.3.4) - littler provides the r program, a simplified command-line interface for GNU R.",158,FALSE,NA,### Package Releases,link,2018-08-27
+ [R tip: Animations in R](https://www.infoworld.com/video/89987/r-tip-animations-in-r),87,FALSE,NA,###  Videos and Podcasts,link,2018-08-27
+ [Azure Machine Learning in plain English](http://blog.revolutionanalytics.com/2018/08/aml-video.html),103,FALSE,NA,###  Videos and Podcasts,link,2018-08-27
+ [Beyond Basic R - Version Control with Git](https://owi.usgs.gov/blog/beyond-basic-git/),90,FALSE,NA,###  Tutorials,link,2018-08-27
"+ [How to make your ggplot2 graphics look nicer, with minimal effort](https://www.jumpingrivers.com/blog/styling-ggplot2-r-graphics/)",133,FALSE,NA,###  Tutorials,link,2018-08-27
"![How to make your ggplot2 graphics look nicer, with minimal effort](https://www.jumpingrivers.com/wp-content/uploads/2018/08/blog-2018-ggplot2-unnamed-chunk-8-1.png)",166,FALSE,NA,###  Tutorials,image,2018-08-27
"+ [modelgrid - a framework for creating, managing and training multiple models](http://smaakage85.netlify.com/2018/07/14/modelgrid-a-framework-for-creating-managing-and-training-multiple-models/)",195,FALSE,NA,###  Tutorials,link,2018-08-27
+ [Introducing the ggbrain R-package for brain segmentations](https://drmowinckels.io/blog/introducing-the-ggbrain-r-package-for-brain-segmentations/),150,FALSE,NA,###  Tutorials,link,2018-08-27
![Introducing the ggbrain R-package for brain segmentations](https://drmowinckels.io/blog/2018-08-24-introducing-the-ggbrain-r-package-for-brain-segmentations_files/figure-html/unnamed-chunk-5-2.png),199,FALSE,NA,###  Tutorials,image,2018-08-27
+ [Materials for Teaching Applied Statistics](https://ntguardian.wordpress.com/2018/08/20/materials-for-teaching-applied-statistics/),133,FALSE,NA,###  Tutorials,link,2018-08-27
+ [Automating exploratory plots with ggplot2 and purrr](https://aosmith.rbind.io/2018/08/20/automating-exploratory-plots/),122,FALSE,NA,###  Tutorials,link,2018-08-27
"+ [Transformers, glue!](http://www.questionflow.org/2018/08/21/transformers-glue/)",82,FALSE,NA,###  Tutorials,link,2018-08-27
+ [rgbif: seven years of GBIF in R](https://ropensci.org/technotes/2018/08/22/rgbif-seven-years/),97,FALSE,NA,###  Tutorials,link,2018-08-27
+ [R Tip: Consider radix Sort](http://www.win-vector.com/blog/2018/08/r-tip-use-radix-sort/),92,FALSE,NA,###  Tutorials,link,2018-08-27
+ [Timings of a Grouped Rank Filter Task](http://www.win-vector.com/blog/2018/08/timings-of-a-grouped-rank-filter-task/),120,FALSE,NA,###  Tutorials,link,2018-08-27
+ [Exploring correlations in R with corrr](https://drsimonj.svbtle.com/exploring-correlations-in-r-with-corrr),110,FALSE,NA,###  Tutorials,link,2018-08-27
![Exploring correlations in R with corrr](https://svbtleusercontent.com/rhRX4PHzybDmmtXi2tfwYY0xspap_retina.png),112,FALSE,NA,###  Tutorials,image,2018-08-27
+ [Learning Analytic Administration through a Sandbox](https://rviews.rstudio.com/2018/08/23/learning-analytic-administration-through-a-sandbox/),145,FALSE,NA,###  Tutorials,link,2018-08-27
+ [Introducing 'gepetto' — a Splash-like REST API to Headless Chrome](https://rud.is/b/2018/08/23/introducing-gepetto-a-splash-like-rest-api-to-headless-chrome/),161,FALSE,NA,###  Tutorials,link,2018-08-27
+ [Wrapping around ggplot2 with ggperiodic](https://eliocamp.github.io/codigo-r/2018/08/periodic-data-ggplot2-ggperiodic/),122,FALSE,NA,###  Tutorials,link,2018-08-27
+ [Estimating relative risk in a simulated complex survey](http://freerangestats.info/blog/2018/08/24/simulating-survey),120,FALSE,NA,###  Tutorials,link,2018-08-27
+ [The Chartmaker Directory: Data visualizations in every tool](http://blog.revolutionanalytics.com/2018/08/chartmaker-directory.html),134,FALSE,NA,###  Tutorials,link,2018-08-27
![The Chartmaker Directory: Data visualizations in every tool](https://revolution-computing.typepad.com/.a/6a010534b1db25970b022ad365a8c1200c-800wi),148,FALSE,NA,###  Tutorials,image,2018-08-27
+ [Because it's Friday: One Million Integers](http://blog.revolutionanalytics.com/2018/08/one-million-integers.html),116,FALSE,NA,###  Tutorials,link,2018-08-27
+ [CodeR: an LSTM that writes R Code](https://www.statworx.com/de/blog/coder-an-lstm-that-writes-r-code/),105,FALSE,NA,###  Tutorials,link,2018-08-27
"<!--<div class=""post-more-begi",30,FALSE,NA,###  Tutorials,unid,2018-08-27
"n""></div><div class=""post-more-end""></div>-->",45,FALSE,NA,###  Tutorials,unid,2018-08-27
Events in 3 Months:,19,FALSE,NA,###  Upcoming Events in 3 Months,unid,2018-08-27
+ [SatRday](https://amsterdam2018.satrdays.org/) **Aug 31-Sept 1**<br />,72,FALSE,NA,###  Upcoming Events in 3 Months,link,2018-08-27
"Amsterdam, the Netherlands.",27,FALSE,NA,###  Upcoming Events in 3 Months,unid,2018-08-27
+ [LatinR 2018](http://latin-r.com/) **Sept 4-5** <br />,56,FALSE,NA,###  Upcoming Events in 3 Months,link,2018-08-27
"Buenos Aires, Argentina.",24,FALSE,NA,###  Upcoming Events in 3 Months,unid,2018-08-27
+ [Econometrics and Statistics using R](http://gades-training.com/en/cursos/Econometrics-and-Statistics-Using-R) **Sept 10-14** <br />,134,FALSE,NA,###  Upcoming Events in 3 Months,link,2018-08-27
"Lisbon, Portugal.",17,FALSE,NA,###  Upcoming Events in 3 Months,unid,2018-08-27
+ [This week's local R-User and applied stats events](https://community.rstudio.com/c/irl),90,FALSE,NA,###  Upcoming Events in 3 Months,link,2018-08-27
More past events at [R conferences & meetups](https://conf.rweekly.org).,72,FALSE,NA,###  Upcoming Events in 3 Months,unid,2018-08-27
"<p class=""hide-support added-hostname support-rweekly"" style=""text-align: center;font-weight: bold;"">Your <a class=""non-visited externalLink"" href=""https://www.patreon.com/rweekly"" onclick=""pas(this)"">support</a> will keep R Weekly team moving! 💡</p>",250,FALSE,NA,###  Call for Participation,unid,2018-08-27
"<blockquote class=""twitter-tweet"" data-lang=""en""><p lang=""en"" dir=""ltr"">Today&#39;s episode of &quot;fun and games with gganimate&quot; is a two-dimensional brownian bridge simulation! I am just amazed at how simple everything is with this package <a href=""https://twitter.com/hashtag/rstats?src=hash&amp;ref_src=twsrc%5Etfw"">#rstats</a> <a href=""https://twitter.com/thomasp85?ref_src=twsrc%5Etfw"">@thomasp85</a> <a href=""https://t.co/eQsQp6Arv8"">pic.twitter.com/eQsQp6Arv8</a></p>&mdash; Danielle Navarro (@djnavarro) <a href=""https://twitter.com/djnavarro/status/1033100989912440832?ref_src=twsrc%5Etfw"">August 24, 2018</a></blockquote>",638,FALSE,NA,###  Quotes of the Week,unid,2018-08-27
"<blockquote class=""twitter-tweet"" data-lang=""en""><p lang=""en"" dir=""ltr"">DO THIS NOW (if you care about reproducibility) <a href=""https://twitter.com/hashtag/rstats?src=hash&amp;ref_src=twsrc%5Etfw"">#rstats</a> <a href=""https://t.co/LbXgi2UYFA"">https://t.co/LbXgi2UYFA</a></p>&mdash; Hadley Wickham (@hadleywickham) <a href=""https://twitter.com/hadleywickham/status/1032665959734108160?ref_src=twsrc%5Etfw"">August 23, 2018</a></blockquote>",438,FALSE,NA,###  Quotes of the Week,unid,2018-08-27
