value,nchar,section_lookup,section_title,section,type,issue
+ [ggspatial 1.0.0](https://github.com/paleolimbot/ggspatial) - A ggplot2 R extension for plotting Spatial* objects,115,FALSE,NA,### Package Releases,link,2018-07-16
+ [sitmo 2.0.0](http://thecoatlessprofessor.com/software-releases/sitmo-v2.0.0-released/) - Header-only suite of Parallel Pseudo Random Number Generators (PPRNGs),162,FALSE,NA,### Package Releases,link,2018-07-16
+ [searcher 0.3.0](http://thecoatlessprofessor.com/software-releases/searcher-v0.0.3-released/) - a search interface to look up terms on search engines and development websites from _R_.,186,FALSE,NA,### Package Releases,link,2018-07-16
![Example `searcher` usage](https://raw.githubusercontent.com/rweekly/image/master/2018/searchr.gif),100,FALSE,NA,### Package Releases,image,2018-07-16
+ [cetcolor 0.2.0](http://thecoatlessprofessor.com/software-releases/cetcolor-v0.2.0-released-cet-perceptually-uniform-color-maps-with-support-for-colour-blind-users-and-short-names/) - Perceptually Uniform Color Maps with Support for Colour Blind Users and Short Names,269,FALSE,NA,### Package Releases,link,2018-07-16
![cetcolor's 56 colour maps](https://raw.githubusercontent.com/rweekly/image/master/2018/colordemo-1.png),105,FALSE,NA,### Package Releases,image,2018-07-16
+ [Announcing the R Markdown Book](https://blog.rstudio.com/2018/07/13/announcing-the-r-markdown-book/),103,FALSE,NA,### Insights,link,2018-07-16
+ [The Ten Commandments for a well-formatted database](https://rtask.thinkr.fr/blog/the-ten-commandments-for-a-well-formatted-database/),136,FALSE,NA,### Insights,link,2018-07-16
+ [ggplot2 Welcome viridis !](https://rtask.thinkr.fr/blog/ggplot2-welcome-viridis/),84,FALSE,NA,### Insights,link,2018-07-16
+ [Teaching R to New Users - From tapply to the Tidyverse](https://simplystatistics.org/2018/07/12/use-r-keynote-2018/),119,FALSE,NA,### Insights,link,2018-07-16
+ [Challenges visualising climate extremes with Leaflet](https://medium.com/@rensa/challenges-visualising-climate-extremes-with-leaflet-7a407162d75f),149,FALSE,NA,### R in the Real World,link,2018-07-16
"+ [World Income, Inequality and Murder](http://staff.math.su.se/hoehle/blog/2018/07/09/gini.html)",97,FALSE,NA,### R in the Real World,link,2018-07-16
"![World Income, Inequality and Murder](https://raw.githubusercontent.com/rweekly/image/master/2018/MURDERGINIPLOT.png)",118,FALSE,NA,### R in the Real World,image,2018-07-16
+ [In case you missed it: June 2018 roundup](http://blog.revolutionanalytics.com/2018/07/in-case-you-missed-it-june-2018-roundup.html),134,FALSE,NA,###  Resources,link,2018-07-16
"+ [SuperDataScience171](https://soundcloud.com/superdatascience/sds-171-deep-dive-into-r-programming-r-studio) - Deep dive into R Programming & R Studio. In this episode, Kirill chatted with the Director of Solutions Engineering for RStudio, Nathan Stephens about analytics infrastructure & how this can be used in the data lab and the production environment.",359,FALSE,NA,###  Videos and Podcasts,link,2018-07-16
+ [HavanaR Workshop 2018](http://forwards.github.io/blog/2018/07/07/havanar/),77,FALSE,NA,###  R in Organizations,link,2018-07-16
+ [ANOVA à un facteur : quand les hypothèses ne sont pas satisfaites](https://statistique-et-logiciel-r.com/anova-a-un-facteur-quand-les-hypotheses-ne-sont-pas-satisfaites/?platform=hootsuite),192,FALSE,NA,### R Internationally,link,2018-07-16
+ [Quand un langage de Data Science se met à faire du web](https://www.youtube.com/watch?v=8aRmY3A6raU),103,FALSE,NA,### R Internationally,link,2018-07-16
+ [Happy dev with {purrr}](https://colinfay.me/happy-dev-purrr/),64,FALSE,NA,###  Tutorials,link,2018-07-16
"+ [DockeR for the UseR](https://github.com/noamross/nyhackr-docker-talk) - Slides, Code, and Resources from a talk at nyhackr.org",129,FALSE,NA,###  Tutorials,link,2018-07-16
+ [Shaded contour lines or Tanaka method with R](https://rgeomatic.hypotheses.org/1536),87,FALSE,NA,###  Tutorials,link,2018-07-16
+ [Image Manipulation for Machine Learning in R](https://heartbeat.fritz.ai/image-manipulation-for-machine-learning-in-r-ff2b92069fef),134,FALSE,NA,###  Tutorials,link,2018-07-16
+ [How the odds ratio confounds: a brief study in a few colorful figures](https://www.rdatagen.net/post/log-odds/),114,FALSE,NA,###  Tutorials,link,2018-07-16
![How the odds ratio confounds: a brief study in a few colorful figures](https://www.rdatagen.net/post/2018-07-10-odds-ratio_files/figure-html/unnamed-chunk-5-1.png),165,FALSE,NA,###  Tutorials,image,2018-07-16
+ [Communicating with UDP Sockets from R](http://unconj.ca/blog/udp-sockets-in-r.html),86,FALSE,NA,###  Tutorials,link,2018-07-16
+ [Zomato in New Delhi and K-means](https://pradeepadhokshaja.wordpress.com/2018/06/25/zomato-in-new-delhi-and-k-means/),120,FALSE,NA,###  Tutorials,link,2018-07-16
+ [One Little Thing: Embed a File in the HTML Output of R Markdown](https://yihui.name/en/2018/07/embed-file/),110,FALSE,NA,###  Tutorials,link,2018-07-16
+ [Do You Have to Use FontAwesome or Other Libraries for Web Symbols?](https://yihui.name/en/2018/07/character-entity/),119,FALSE,NA,###  Tutorials,link,2018-07-16
+ [Only One Person Can Help You with That](https://yihui.name/en/2018/07/single-driver/),88,FALSE,NA,###  Tutorials,link,2018-07-16
+ [R Markdown: The Definitive Guide](https://yihui.name/en/2018/07/r-markdown-book/),84,FALSE,NA,###  Tutorials,link,2018-07-16
+ [The User-Developer Spectrum in the R Ecosystem](https://yihui.name/en/2018/07/user-developer/),97,FALSE,NA,###  Tutorials,link,2018-07-16
"+ [Setting up RStudio Server, Shiny Server and PostgreSQL](http://freerangestats.info/blog/2018/07/07/twitter-monitor)",118,FALSE,NA,###  Tutorials,link,2018-07-16
+ [Dealing with heteroskedasticity; regression with robust standard errors using R](http://www.brodrigues.co/blog/2018-07-08-rob_stderr/),137,FALSE,NA,###  Tutorials,link,2018-07-16
+ [Speed up your R Work](http://www.win-vector.com/blog/2018/07/speed-up-your-r-work/),86,FALSE,NA,###  Tutorials,link,2018-07-16
+ [a thread to bin them all [puzzle]](https://xianblog.wordpress.com/2018/07/09/a-thread-to-bin-them-all-puzzle/),113,FALSE,NA,###  Tutorials,link,2018-07-16
+ [Read data with multiple header rows into R](https://alison.rbind.io/post/read-multiple-header-rows/),103,FALSE,NA,###  Tutorials,link,2018-07-16
+ [Ikeda map (fractal)](https://coolbutuseless.github.io/2018/07/09/ikeda-map-fractal/),87,FALSE,NA,###  Tutorials,link,2018-07-16
![Ikeda map (fractal)](https://coolbutuseless.github.io/post/2018-07-08-ikeda-map_files/figure-html/unnamed-chunk-1-1.png),122,FALSE,NA,###  Tutorials,image,2018-07-16
+ [The Ten Commandments for a well-formatted database](https://rtask.thinkr.fr/blog/the-ten-commandments-for-a-well-formatted-database/),136,FALSE,NA,###  Tutorials,link,2018-07-16
+ [New open data sets from Microsoft Research](http://blog.revolutionanalytics.com/2018/07/msr-open-data.html),110,FALSE,NA,###  Tutorials,link,2018-07-16
+ [LIBD rstats club remote useR!2018 notes](http://research.libd.org/rstatsclub/2018/07/13/libd-rstats-club-remote-user-2018-notes/),132,FALSE,NA,###  Tutorials,link,2018-07-16
Events in 3 Months:,19,FALSE,NA,###  Upcoming Events in 3 Months,unid,2018-07-16
+ [LatinR 2018](http://latin-r.com/) **Sept 4-5** <br />,56,FALSE,NA,###  Upcoming Events in 3 Months,link,2018-07-16
"Buenos Aires, Argentina.",24,FALSE,NA,###  Upcoming Events in 3 Months,unid,2018-07-16
+ [This week's local R-User and applied stats events](https://community.rstudio.com/c/irl),90,FALSE,NA,###  Upcoming Events in 3 Months,link,2018-07-16
More past events at [R conferences & meetups](https://conf.rweekly.org).,72,FALSE,NA,###  Upcoming Events in 3 Months,unid,2018-07-16
"<p class=""hide-support added-hostname support-rweekly"" style=""text-align: center;font-weight: bold;"">Your <a class=""non-visited externalLink"" href=""https://www.patreon.com/rweekly"" onclick=""pas(this)"">support</a> will keep R Weekly team moving! 💡</p>",250,FALSE,NA,###  Call for Participation,unid,2018-07-16
"<blockquote class=""twitter-tweet"" data-lang=""en""><p lang=""en"" dir=""ltr"">People often ask why dplyr &amp; tibble don&#39;t support row names. I&#39;ve (finally) written up my reasons at <a href=""https://t.co/UmZjaSk7UX"">https://t.co/UmZjaSk7UX</a> <a href=""https://twitter.com/hashtag/rstats?src=hash&amp;ref_src=twsrc%5Etfw"">#rstats</a> (photo credit: <a href=""https://twitter.com/hspter?ref_src=twsrc%5Etfw"">@hspter</a>) <a href=""https://t.co/IVbaVmKhYp"">pic.twitter.com/IVbaVmKhYp</a></p>&mdash; Hadley Wickham (@hadleywickham) <a href=""https://twitter.com/hadleywickham/status/1017562721456275456?ref_src=twsrc%5Etfw"">July 13, 2018</a></blockquote>",651,FALSE,NA,###  Quotes of the Week,unid,2018-07-16
"<blockquote class=""twitter-tweet"" data-lang=""en""><p lang=""en"" dir=""ltr"">super useful <a href=""https://twitter.com/hashtag/rstats?src=hash&amp;ref_src=twsrc%5Etfw"">#rstats</a> thing i realized today:<br><br>if you--like me, a Fool--accidentally print some huge output to your console instead of assigning it to an object, you can run `mything &lt;- .Last.value` to avoid re-running your script. RT to save a life*<br><br>*(a few minutes, probably)</p>&mdash; Brooke Watson (@brookLYNevery1) <a href=""https://twitter.com/brookLYNevery1/status/1017179442274275335?ref_src=twsrc%5Etfw"">July 11, 2018</a></blockquote>",612,FALSE,NA,###  Quotes of the Week,unid,2018-07-16
