value,nchar,section_lookup,section_title,section,type,issue
+ [Twitter for R programmers](https://www.t4rstats.com/),56,FALSE,NA,###  Resources,link,2020-03-09
+ [Source code chapter of ‘evidence-based software engineering’ reworked](http://shape-of-code.coding-guidelines.com/2020/02/29/source-code-chapter-of-evidence-based-software-engineering-reworked/),197,FALSE,NA,###  Resources,link,2020-03-09
+ [OpenIntro Labs - tidyverse](https://github.com/openintrostat/oilabs-tidy),76,FALSE,NA,###  Resources,link,2020-03-09
"+ [Keynote - "" 'prod' is not a four-letter word ""](https://speakerdeck.com/colinfay/keynote-prod-is-not-a-four-letter-word)",123,FALSE,NA,### satRday Johannesburg,link,2020-03-09
+ [Spatial optimisation with OSRM and R](https://rpubs.com/mbeckett/running-in-circles),87,FALSE,NA,### satRday Johannesburg,link,2020-03-09
+ [Sporadic Retail Inflation](https://speakerdeck.com/datawookie/sporadic-retail-inflation-satrday-johannesburg-2020),117,FALSE,NA,### satRday Johannesburg,link,2020-03-09
"+ [Workshop - ""Building Successful Shiny Apps with {golem}""](https://speakerdeck.com/colinfay/workshop-building-successful-shiny-apps-with-golem)",145,FALSE,NA,### satRday Johannesburg,link,2020-03-09
"<p class=""added-hostname""><a href=""https://rweekly.org/live"" target=""_blank"" class=""externalLink"">📦 <i>Go Live for More New Pkgs</i> 📦</a></p>",142,FALSE,NA,###  New Packages,unid,2020-03-09
**CRAN**,8,FALSE,NA,###  New Packages,unid,2020-03-09
+ [{golem} v 0.2.1](https://cran.r-project.org/web/packages/golem/index.html),77,FALSE,NA,###  New Packages,link,2020-03-09
+ [ggplot2 3.3.0](https://www.tidyverse.org/blog/2020/03/ggplot2-3-3-0/),72,FALSE,NA,###  New Packages,link,2020-03-09
+ [The probabilities implied by bookmaker odds: Introducing the ‘implied’ package](http://opisthokonta.net/?p=1797),115,FALSE,NA,###  New Packages,link,2020-03-09
+ [lillies: Estimation of Life Years Lost](https://cran.r-project.org/web/packages/lillies/index.html),102,FALSE,NA,###  New Packages,link,2020-03-09
**GitHub or Bitbucket**,23,FALSE,NA,###  New Packages,unid,2020-03-09
+ [{catchpole} Redux and Hashing Files & Websites with {ssdeepr}](https://rud.is/b/2020/03/04/catchpole-redux-and-hashing-files-websites-with-ssdeepr/),151,FALSE,NA,###  New Packages,link,2020-03-09
"<img src = ""https://github.com/rweekly/image/raw/master/2020/catchpole.png"" width = ""500px"" align = ""center"">",109,FALSE,NA,###  New Packages,unid,2020-03-09
+ [tsmp v0.4.8 release – Introducing the Matrix Profile API](https://r-posts.com/tsmp-v0-4-8-release-introducing-the-matrix-profile-api/),137,FALSE,NA,###  New Packages,link,2020-03-09
+ [A geom for ggplot to create bump plots](https://github.com/davidsjoberg/ggbump),82,FALSE,NA,###  New Packages,link,2020-03-09
+ [RcppSimdJson 0.0.3: Second Update!](http://dirk.eddelbuettel.com/blog/2020/03/04/#rcppsimdjson_0.0.3),104,FALSE,NA,### Updated Packages,link,2020-03-09
+ [CelebRation 2020](https://www.youtube.com/channel/UCqEdfW-1KUn_QQyQogxqLeA/),79,FALSE,NA,###  Videos and Podcasts,link,2020-03-09
+ [Manipuler ses données avec tidyr ou comment éviter la surchauffe cérébrale](https://thinkr.fr/manipuler-ses-donnees-avec-tidyr-ou-tout-ce-que-vous-voulez-savoir-sur-le-pivot/),178,FALSE,NA,### R Internationally,link,2020-03-09
"<img src = ""https://github.com/rweekly/image/raw/master/2020/pivot.png"" width = ""500px"" align = ""center"">",105,FALSE,NA,### R Internationally,unid,2020-03-09
+ [Opérations sur les fichiers et les dossiers sous R](https://thinkr.fr/operations-sur-les-fichiers-et-les-dossiers-sous-r/),125,FALSE,NA,### R Internationally,link,2020-03-09
+ [Bayes’ theorem in three panels](https://www.tjmahr.com/bayes-theorem-in-three-panels/),89,FALSE,NA,###  Tutorials,link,2020-03-09
+ [Nice tables in R](https://fabiomarroni.wordpress.com/2020/03/04/nice-tables-in-r/),85,FALSE,NA,###  Tutorials,link,2020-03-09
+ [All you need to know on Correspondence Analysis](https://francoishusson.wordpress.com/2020/03/04/all-you-need-to-know-on-corespondence-analysis/),148,FALSE,NA,###  Tutorials,link,2020-03-09
+ [Patchwork R package goes nerd viral](https://www.littlemissdata.com/blog/patchwork),86,FALSE,NA,###  Tutorials,link,2020-03-09
"<img src = ""https://github.com/rweekly/image/raw/master/2020/finalPatchworkWithTwitter.png"" width = ""500px"" align = ""center"">",125,FALSE,NA,###  Tutorials,unid,2020-03-09
+ [Displaying time series with R](https://codingclubuc3m.rbind.io/post/2020-03-03/),83,FALSE,NA,###  Tutorials,link,2020-03-09
+ [Function Basis and Regression](https://freakonometrics.hypotheses.org/60146),79,FALSE,NA,###  Tutorials,link,2020-03-09
+ [Analyzing Relational Contracts With R: Part 2](http://skranz.github.io//r/2020/03/02/RelationalContractsBlog2.html),118,FALSE,NA,###  Tutorials,link,2020-03-09
+ [R tips and tricks – Paste a plot from R to a word file](https://eranraviv.com/r-tips-and-tricks-paste-a-plot-from-r-to-a-word-file/),135,FALSE,NA,###  Tutorials,link,2020-03-09
+ [R data.table symbols and operators you should know](https://www.infoworld.com/article/3530348/r-datatable-symbols-and-operators-you-should-know.html),152,FALSE,NA,###  Tutorials,link,2020-03-09
"+ [How to generate, play and solve Sudoku puzzles in R](https://medium.com/@tumuhimbisemoses/how-to-generate-play-and-solve-sudoku-puzzles-in-r-26761b056fe4)",157,FALSE,NA,###  Tutorials,link,2020-03-09
+ [Use of the .data and .env Pronouns to Disambiguate Your Tidyverse Code](https://tinyheero.github.io/2020/03/01/use-data-env-pronouns-tidyverse.html),151,FALSE,NA,###  Tutorials,link,2020-03-09
+ [Good-looking problems: customise your Shiny disconnected screen and error messages.](https://sever.john-coene.com/),118,FALSE,NA,###  Tutorials,link,2020-03-09
"<!--<div class=""post-more-begin></div><div class=""post-more-end""></div>-->",74,FALSE,NA,###  Tutorials,unid,2020-03-09
Updates from [R Core](http://developer.r-project.org/blosxom.cgi/R-devel/NEWS):,79,FALSE,NA,###  R Project Updates,unid,2020-03-09
Events in 3 Months:,19,FALSE,NA,###  Upcoming Events in 3 Months,unid,2020-03-09
+ [Postgres Conference 2020 - Keynote!](https://www.littlemissdata.com/blog/postgres2020),89,FALSE,NA,###  Upcoming Events in 3 Months,link,2020-03-09
"+ [Time-to-Event Analytics: Probabilistic Programming with R and Stan (Malmö, Sweden), March 31](https://www.meetup.com/Skane-R-User-Group/events/268627833/)",157,FALSE,NA,###  Upcoming Events in 3 Months,link,2020-03-09
+ [Community Call - Maintaining an R Package](https://ropensci.org/blog/2020/03/04/commcall-mar2020/),101,FALSE,NA,###  Upcoming Events in 3 Months,link,2020-03-09
"+ [satRday Newcastle upon Tyne, April the 4th](https://newcastle2020.satrdays.org/), Call for speakers for #satRdayNCL closes 31st Jan.",135,FALSE,NA,###  Upcoming Events in 3 Months,link,2020-03-09
+ [A list of R conferences and meetings](https://jumpingrivers.github.io/meetingsR/events.html),95,FALSE,NA,###  Upcoming Events in 3 Months,link,2020-03-09
+ [This week's local R-User and applied stats events](https://community.rstudio.com/c/irl),90,FALSE,NA,###  Upcoming Events in 3 Months,link,2020-03-09
+ [satRday Neuchâtel 2020 will be REMOTE](https://neuchatel2020.satrdays.org/) - [detail](https://twitter.com/satRdayNeuCH/status/1234880042817204225),150,FALSE,NA,###  Upcoming Events in 3 Months,link,2020-03-09
More past events at [R conferences & meetups](https://conf.rweekly.org).,72,FALSE,NA,###  Upcoming Events in 3 Months,unid,2020-03-09
+ [Call for papers open for SatRday Santiago de Compostela 2020](https://compostela2020.satrdays.org),101,FALSE,NA,###  Call for Participation,link,2020-03-09
"<p class=""hide-support added-hostname support-rweekly"" style=""text-align: center;font-weight: bold;"">Your <a class=""non-visited externalLink"" href=""https://www.patreon.com/rweekly"" onclick=""pas(this)"">support</a> will keep R Weekly team moving! 💡</p>",250,FALSE,NA,###  Call for Participation,unid,2020-03-09
"<blockquote class=""twitter-tweet""><p lang=""en"" dir=""ltr"">Happy 20th birthday to R! Some might say you&#39;re a niche language focused solely on data and have little to no utility beyond that domain, but others see the (pathtraced bouncing LEGO brick) potential within 😀<br><br>Video rendered entirely in <a href=""https://twitter.com/hashtag/rstats?src=hash&amp;ref_src=twsrc%5Etfw"">#rstats</a> using the <a href=""https://twitter.com/hashtag/rayrender?src=hash&amp;ref_src=twsrc%5Etfw"">#rayrender</a> package <a href=""https://t.co/dmSkqYLJJt"">pic.twitter.com/dmSkqYLJJt</a></p>&mdash; Tyler Morgan-Wall (@tylermorganwall) <a href=""https://twitter.com/tylermorganwall/status/1233841641254862848?ref_src=twsrc%5Etfw"">February 29, 2020</a></blockquote> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script>",834,FALSE,NA,###  Quotes of the Week,unid,2020-03-09
"<blockquote class=""twitter-tweet""><p lang=""en"" dir=""ltr""><a href=""https://twitter.com/hashtag/rstats?src=hash&amp;ref_src=twsrc%5Etfw"">#rstats</a> project of the day : make R code chunks interactive in html output from a <a href=""https://twitter.com/hashtag/rmarkdown?src=hash&amp;ref_src=twsrc%5Etfw"">#rmarkdown</a> file. <br>Next try: integrate with <a href=""https://twitter.com/hashtag/bookdown?src=hash&amp;ref_src=twsrc%5Etfw"">#bookdown</a> for interactive example chunks. Quick Demo doc: <a href=""https://t.co/th95VxJ9QY"">https://t.co/th95VxJ9QY</a><br>What do you think about this small example ? Is this of any interest ? <a href=""https://t.co/NyjlnVeqU2"">pic.twitter.com/NyjlnVeqU2</a></p>&mdash; Christophe Dervieux (@chrisderv) <a href=""https://twitter.com/chrisderv/status/1235668163741839373?ref_src=twsrc%5Etfw"">March 5, 2020</a></blockquote> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script>",942,FALSE,NA,###  Quotes of the Week,unid,2020-03-09
